#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1  0.00246915  0.00246915           0
           2  0.00235804  0.00241359 3.92802e-05
           3  0.00235116  0.00239278 3.12168e-05
           4  0.00240361  0.00239549 2.35296e-05
           5  0.00236463  0.00238932 1.96164e-05
           6  0.00246824  0.00240247 2.02832e-05
           7  0.00239454  0.00240134 1.74173e-05
           8  0.00238404  0.00239918 1.53738e-05
           9  0.00240259  0.00239955 1.36702e-05
          10  0.00240627  0.00240023 1.23197e-05
          11  0.00239213  0.00239949 1.12217e-05
          12  0.00235007  0.00239537 1.10165e-05
          13  0.00247975  0.00240186 1.19289e-05
          14  0.00241581  0.00240286 1.11184e-05
          15  0.00230894   0.0023966 1.20113e-05
          16  0.00241084  0.00239749 1.12936e-05
          17  0.00238963  0.00239703 1.06387e-05
          18  0.00237825  0.00239598 1.00987e-05
          19  0.00240199   0.0023963 9.57213e-06
          20  0.00237664  0.00239532 9.14387e-06
          21  0.00248097  0.00239939 9.57496e-06
          22  0.00242263  0.00240045 9.19779e-06
          23  0.00237997  0.00239956 8.84088e-06
          24  0.00238799  0.00239908 8.48565e-06
          25  0.00252572  0.00240414 9.53912e-06
          26  0.00241158  0.00240443 9.17652e-06
          27  0.00246362  0.00240662 9.09478e-06
          28   0.0023895  0.00240601  8.7905e-06
          29  0.00233709  0.00240363 8.80281e-06
          30  0.00238976  0.00240317 8.52152e-06
          31  0.00239749  0.00240299 8.24861e-06
          32  0.00240116  0.00240293 7.99104e-06
          33   0.0024241  0.00240357  7.7746e-06
          34  0.00246618  0.00240541 7.76093e-06
          35  0.00236863  0.00240436 7.61002e-06
          36  0.00242126  0.00240483 7.41309e-06
          37  0.00238394  0.00240427 7.23421e-06
          38  0.00246268   0.0024058 7.20529e-06
          39   0.0024595  0.00240718 7.15085e-06
          40  0.00245208   0.0024083 7.05964e-06
          41   0.0024631  0.00240964  7.0128e-06
          42   0.0023927  0.00240924 6.85742e-06
          43  0.00239428  0.00240889 6.70675e-06
          44   0.0023665  0.00240793 6.62315e-06
          45  0.00236943  0.00240707 6.53099e-06
          46  0.00241727  0.00240729 6.39277e-06
          47  0.00248423  0.00240893 6.46295e-06
          48  0.00248138  0.00241044 6.50216e-06
          49   0.0024465  0.00241117 6.41098e-06
          50  0.00237337  0.00241042 6.32718e-06
          51  0.00227687   0.0024078 6.72322e-06
          52  0.00240131  0.00240767 6.59508e-06
          53  0.00236733  0.00240691 6.51443e-06
          54   0.0024054  0.00240689 6.39385e-06
          55  0.00242365  0.00240719 6.28486e-06
          56  0.00242771  0.00240756  6.1833e-06
          57  0.00233608   0.0024063 6.20068e-06
          58  0.00244652    0.002407 6.13242e-06
          59  0.00246846  0.00240804 6.11632e-06
          60  0.00235213  0.00240711 6.08494e-06
          61  0.00240141  0.00240701  5.9859e-06
          62  0.00235382  0.00240615 5.95053e-06
          63  0.00237955  0.00240573 5.87104e-06
          64  0.00245827  0.00240655 5.83641e-06
          65  0.00244687  0.00240717 5.77949e-06
          66  0.00242633  0.00240746  5.6992e-06
          67  0.00235202  0.00240664 5.67391e-06
          68  0.00239951  0.00240653 5.59144e-06
          69   0.0024238  0.00240678   5.516e-06
          70  0.00240444  0.00240675  5.4373e-06
          71  0.00249278  0.00240796 5.49407e-06
          72  0.00238752  0.00240768 5.42509e-06
          73  0.00241928  0.00240783  5.3531e-06
          74  0.00233222  0.00240681 5.37739e-06
          75  0.00241212  0.00240688 5.30616e-06
          76  0.00232524  0.00240581 5.34399e-06
          77  0.00240568  0.00240581 5.27459e-06
          78  0.00229123  0.00240434 5.40763e-06
          79  0.00238499  0.00240409 5.34472e-06
          80  0.00244161  0.00240456 5.29845e-06
          81  0.00243695  0.00240496  5.2481e-06
          82  0.00222857  0.00240281 5.60764e-06
          83  0.00235058  0.00240218 5.57528e-06
          84  0.00246132  0.00240289 5.55318e-06
          85  0.00233391  0.00240208 5.54682e-06
          86  0.00238024  0.00240182 5.48813e-06
          87  0.00242535  0.00240209  5.4317e-06
          88  0.00238797  0.00240193 5.37235e-06
          89  0.00243787  0.00240234 5.32714e-06
          90  0.00247192  0.00240311 5.32377e-06
          91  0.00246567   0.0024038 5.30947e-06
          92  0.00243823  0.00240417 5.26493e-06
          93  0.00244978  0.00240466 5.23111e-06
          94  0.00239235  0.00240453  5.1771e-06
          95  0.00235536  0.00240401 5.14842e-06
          96  0.00246952  0.00240469 5.13981e-06
          97  0.00249028  0.00240558 5.16199e-06
          98  0.00242248  0.00240575  5.1122e-06
          99  0.00243813  0.00240608 5.07101e-06
         100  0.00240063  0.00240602  5.0206e-06
