#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1  0.00756637  0.00756637           0
           2  0.00809608  0.00783122 0.000187282
           3  0.00811369  0.00792538 0.000146624
           4  0.00771678  0.00787323 0.000118881
           5  0.00839931  0.00797844 0.000133795
           6  0.00760206  0.00791571 0.000125342
           7  0.00748927  0.00785479 0.000121341
           8  0.00770209   0.0078357 0.000107664
           9  0.00860455  0.00792113 0.000125083
          10   0.0080079  0.00792981 0.000112875
          11  0.00770131  0.00790904 0.000104508
          12  0.00819102  0.00793254 9.84053e-05
          13  0.00788613  0.00792897 9.09004e-05
          14  0.00787316  0.00792498 8.44949e-05
          15  0.00817203  0.00794145 8.04511e-05
          16  0.00764169  0.00792271 7.75737e-05
          17  0.00833267  0.00794683 7.66672e-05
          18  0.00769088  0.00793261 7.37147e-05
          19   0.0077482   0.0079229  7.0471e-05
          20   0.0078472  0.00791912 6.70491e-05
          21  0.00768257  0.00790786 6.47956e-05
          22  0.00808251  0.00791579 6.23348e-05
          23  0.00774046  0.00790817 6.00889e-05
          24  0.00781178  0.00790415 5.77192e-05
          25  0.00789968  0.00790398 5.54108e-05
          26  0.00830529  0.00791941 5.53877e-05
          27  0.00822756  0.00793082 5.44995e-05
          28  0.00777999  0.00792544 5.28186e-05
          29  0.00809226  0.00793119 5.13096e-05
          30   0.0079346   0.0079313 4.95994e-05
          31  0.00762624  0.00792146 4.89659e-05
          32  0.00762974  0.00791235 4.82769e-05
          33  0.00780356  0.00790905 4.69264e-05
          34  0.00798663  0.00791133 4.56016e-05
          35  0.00834138  0.00792362 4.59242e-05
          36  0.00766609  0.00791647 4.52023e-05
          37  0.00821233  0.00792446 4.46823e-05
          38  0.00794039  0.00792488 4.35084e-05
          39  0.00789658  0.00792416 4.23989e-05
          40  0.00764136  0.00791709 4.19242e-05
          41    0.007912  0.00791696 4.09019e-05
          42  0.00851144  0.00793112 4.23062e-05
          43  0.00767413  0.00792514 4.17424e-05
          44  0.00772258  0.00792054 4.10468e-05
          45  0.00805431  0.00792351 4.02421e-05
          46   0.0080505  0.00792627 3.94619e-05
          47  0.00784533  0.00792455 3.86598e-05
          48  0.00784102  0.00792281 3.78935e-05
          49  0.00747923  0.00791375 3.81862e-05
          50  0.00775139  0.00791051 3.75603e-05
          51  0.00813524  0.00791491 3.70814e-05
          52   0.0079492  0.00791557 3.63742e-05
          53  0.00759334  0.00790949 3.61924e-05
          54  0.00734527  0.00789904 3.69997e-05
          55  0.00862746  0.00791229 3.86246e-05
          56  0.00841671   0.0079213 3.89711e-05
          57  0.00750562    0.007914 3.89637e-05
          58  0.00824005  0.00791962 3.86953e-05
          59  0.00780092  0.00791761 3.80917e-05
          60  0.00796054  0.00791833 3.74636e-05
          61  0.00794947  0.00791884 3.68529e-05
          62  0.00792473  0.00791893 3.62586e-05
          63  0.00786612   0.0079181 3.56928e-05
          64  0.00790691  0.00791792 3.51355e-05
          65  0.00804426  0.00791986 3.46487e-05
          66  0.00771385  0.00791674  3.4264e-05
          67  0.00769994  0.00791351 3.39051e-05
          68  0.00842523  0.00792103 3.42314e-05
          69  0.00795828  0.00792157 3.37396e-05
          70  0.00760105  0.00791699 3.35668e-05
          71  0.00787278  0.00791637 3.30998e-05
          72  0.00801899   0.0079178 3.26708e-05
          73  0.00790733  0.00791765 3.22235e-05
          74  0.00756336  0.00791286 3.21418e-05
          75  0.00799809    0.007914 3.17333e-05
          76  0.00803038  0.00791553 3.13527e-05
          77  0.00773905  0.00791324 3.10292e-05
          78  0.00806085  0.00791513  3.0689e-05
          79  0.00832789  0.00792036 3.07421e-05
          80  0.00810494  0.00792266 3.04443e-05
          81  0.00791577  0.00792258 3.00685e-05
          82  0.00758499  0.00791846 2.99824e-05
          83  0.00806077  0.00792018 2.96701e-05
          84  0.00804128  0.00792162 2.93519e-05
          85  0.00841076  0.00792737 2.95653e-05
          86  0.00805082  0.00792881 2.92564e-05
          87  0.00789036  0.00792837 2.89234e-05
          88   0.0082726  0.00793228 2.88581e-05
          89  0.00827503  0.00793613 2.87896e-05
          90  0.00834866  0.00794071 2.88323e-05
          91  0.00850606  0.00794693 2.91771e-05
          92  0.00797493  0.00794723 2.88616e-05
          93  0.00795154  0.00794728 2.85513e-05
          94  0.00777219  0.00794541 2.83082e-05
          95  0.00808991  0.00794693 2.80511e-05
          96  0.00805554  0.00794807 2.77817e-05
          97  0.00842109  0.00795294   2.792e-05
          98  0.00778531  0.00795123 2.76874e-05
          99  0.00795721  0.00795129 2.74078e-05
         100  0.00834112  0.00795519 2.74096e-05
