#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1  0.00585037  0.00585037           0
           2  0.00581189  0.00583113 1.36023e-05
           3  0.00583657  0.00583294 9.18806e-06
           4   0.0057452  0.00581101  2.0207e-05
           5  0.00600698   0.0058502 3.86037e-05
           6  0.00571078  0.00582696 3.85338e-05
           7  0.00600569   0.0058525 4.06162e-05
           8  0.00572215   0.0058362 3.86693e-05
           9   0.0059294  0.00584656 3.57324e-05
          10  0.00597969  0.00585987 3.45504e-05
          11  0.00576248  0.00585102 3.25241e-05
          12  0.00584135  0.00585021 2.98237e-05
          13  0.00583996  0.00584942   2.754e-05
          14  0.00582077  0.00584738 2.56488e-05
          15  0.00566158  0.00583499 2.67633e-05
          16  0.00589079  0.00583848 2.53168e-05
          17   0.0059293  0.00584382 2.43848e-05
          18  0.00579919  0.00584134 2.31558e-05
          19  0.00592886  0.00584595 2.23905e-05
          20  0.00562283  0.00583479 2.38891e-05
          21  0.00542087  0.00581508 2.97932e-05
          22  0.00586677  0.00581743 2.85314e-05
          23  0.00583858  0.00581835 2.73057e-05
          24  0.00601335  0.00582647 2.73501e-05
          25  0.00578586  0.00582485 2.63043e-05
          26   0.0057241  0.00582098 2.55764e-05
          27  0.00572643  0.00581747 2.48677e-05
          28  0.00601047  0.00582437 2.49165e-05
          29   0.0059014  0.00582702 2.41985e-05
          30  0.00570098  0.00582282 2.37538e-05
          31  0.00568232  0.00581829 2.34159e-05
          32  0.00588064  0.00582024 2.27651e-05
          33  0.00595689  0.00582438 2.24487e-05
          34   0.0059206  0.00582721 2.19661e-05
          35  0.00606505    0.005834 2.23649e-05
          36  0.00588109  0.00583531 2.17819e-05
          37  0.00594166  0.00583819  2.1382e-05
          38  0.00599928  0.00584243 2.12354e-05
          39  0.00621579    0.005852 2.27467e-05
          40  0.00596865  0.00585492 2.23642e-05
          41  0.00593871  0.00585696 2.19119e-05
          42  0.00602769  0.00586102  2.1764e-05
          43  0.00607267  0.00586595 2.18073e-05
          44  0.00556993  0.00585922 2.23253e-05
          45  0.00574979  0.00585679 2.19613e-05
          46  0.00607531  0.00586154 2.19916e-05
          47  0.00603059  0.00586513 2.18159e-05
          48  0.00587173  0.00586527 2.13618e-05
          49  0.00611303  0.00587033 2.15159e-05
          50  0.00583718  0.00586966 2.10958e-05
          51  0.00577465   0.0058678 2.07643e-05
          52  0.00590395   0.0058685 2.03766e-05
          53  0.00604654  0.00587186 2.02671e-05
          54   0.0056822  0.00586834 2.01938e-05
          55  0.00581076   0.0058673 1.98538e-05
          56  0.00584632  0.00586692 1.95028e-05
          57  0.00612498  0.00587145 1.96791e-05
          58   0.0056128  0.00586699 1.98386e-05
          59  0.00610624  0.00587105 1.99125e-05
          60  0.00552996  0.00586536 2.03759e-05
          61  0.00620102  0.00587086 2.07716e-05
          62  0.00583745  0.00587032 2.04436e-05
          63  0.00615941  0.00587491 2.06276e-05
          64  0.00572643  0.00587259 2.04354e-05
          65  0.00658379  0.00588353 2.28633e-05
          66  0.00587899  0.00588347  2.2517e-05
          67  0.00605288  0.00588599 2.23224e-05
          68  0.00587225  0.00588579 2.19951e-05
          69  0.00563655  0.00588218 2.19709e-05
          70  0.00571143  0.00587974  2.1792e-05
          71  0.00600291  0.00588148  2.1554e-05
          72  0.00590542  0.00588181 2.12572e-05
          73  0.00567034  0.00587891 2.11625e-05
          74  0.00563697  0.00587564 2.11276e-05
          75  0.00551854  0.00587088 2.13757e-05
          76  0.00603377  0.00587302 2.12016e-05
          77   0.0059336  0.00587381 2.09408e-05
          78  0.00606177  0.00587622 2.08105e-05
          79   0.0058648  0.00587608 2.05476e-05
          80  0.00568657  0.00587371 2.04269e-05
          81  0.00552032  0.00586934 2.06353e-05
          82  0.00582518  0.00586881 2.03907e-05
          83  0.00569676  0.00586673 2.02501e-05
          84  0.00585313  0.00586657 2.00097e-05
          85    0.006081  0.00586909 1.99327e-05
          86  0.00572878  0.00586746 1.97676e-05
          87  0.00562563  0.00586468 1.97348e-05
          88  0.00593894  0.00586553 1.95286e-05
          89  0.00598203  0.00586683  1.9353e-05
          90  0.00597552  0.00586804 1.91756e-05
          91  0.00592454  0.00586866 1.89749e-05
          92  0.00561357  0.00586589 1.89702e-05
          93  0.00560694  0.00586311 1.89695e-05
          94  0.00584771  0.00586294 1.87684e-05
          95  0.00589431  0.00586327 1.85737e-05
          96  0.00582609  0.00586289 1.83843e-05
          97  0.00591479  0.00586342 1.82025e-05
          98  0.00616427  0.00586649 1.82738e-05
          99  0.00596346  0.00586747 1.81155e-05
         100  0.00612079     0.00587 1.81106e-05
