#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1  0.00374879  0.00374879           0
           2  0.00380362   0.0037762 1.93857e-05
           3   0.0037161  0.00375617 2.08474e-05
           4   0.0034714  0.00368497 6.36061e-05
           5  0.00352623  0.00365322 5.82727e-05
           6  0.00369563  0.00366029 4.89873e-05
           7  0.00387083  0.00369037  5.0383e-05
           8  0.00378171  0.00370179 4.53606e-05
           9  0.00369476  0.00370101 4.03272e-05
          10  0.00373394   0.0037043 3.64287e-05
          11  0.00380756  0.00371369 3.43051e-05
          12  0.00368582  0.00371136 3.15249e-05
          13  0.00360649   0.0037033 3.01143e-05
          14  0.00378847  0.00370938 2.85712e-05
          15  0.00356245  0.00369959 2.82959e-05
          16  0.00353028    0.003689 2.84372e-05
          17  0.00364791  0.00368659  2.6867e-05
          18    0.003565  0.00367983 2.62098e-05
          19  0.00370163  0.00368098 2.48554e-05
          20  0.00369757  0.00368181 2.36265e-05
          21  0.00363025  0.00367935 2.26286e-05
          22  0.00349007  0.00367075 2.31781e-05
          23  0.00352716  0.00366451 2.29957e-05
          24  0.00372345  0.00366696 2.21683e-05
          25  0.00357729  0.00366338 2.15698e-05
          26  0.00360812  0.00366125 2.08447e-05
          27  0.00357964  0.00365823 2.02906e-05
          28  0.00367943  0.00365899 1.95801e-05
          29  0.00369864  0.00366035 1.89526e-05
          30  0.00352562  0.00365586 1.88454e-05
          31  0.00360488  0.00365422 1.83091e-05
          32  0.00367813  0.00365496 1.77522e-05
          33  0.00370901   0.0036566 1.72896e-05
          34  0.00366734  0.00365692  1.6784e-05
          35  0.00352174  0.00365306 1.67429e-05
          36  0.00366667  0.00365343 1.62821e-05
          37  0.00378149   0.0036569 1.62057e-05
          38  0.00379088  0.00366042 1.61583e-05
          39  0.00376374  0.00366307 1.59597e-05
          40  0.00355759  0.00366043  1.5777e-05
          41  0.00344981   0.0036553  1.6207e-05
          42  0.00360004  0.00365398 1.58744e-05
          43  0.00364114  0.00365368  1.5508e-05
          44   0.0036379  0.00365332 1.51597e-05
          45  0.00352935  0.00365057 1.50711e-05
          46  0.00371021  0.00365186 1.47991e-05
          47  0.00363174  0.00365144 1.44904e-05
          48  0.00364879  0.00365138 1.41886e-05
          49  0.00367391  0.00365184 1.39065e-05
          50  0.00374739  0.00365375 1.37591e-05
          51  0.00363666  0.00365342 1.34934e-05
          52  0.00354246  0.00365128 1.34016e-05
          53  0.00365351  0.00365133 1.31488e-05
          54  0.00366438  0.00365157 1.29075e-05
          55  0.00363356  0.00365124  1.2677e-05
          56  0.00361784  0.00365064 1.24646e-05
          57  0.00366608  0.00365091 1.22489e-05
          58  0.00367447  0.00365132 1.20444e-05
          59  0.00366273  0.00365151 1.18418e-05
          60  0.00371818  0.00365262 1.16965e-05
          61  0.00371908  0.00365371 1.15553e-05
          62  0.00370238   0.0036545 1.13956e-05
          63  0.00372683  0.00365565 1.12724e-05
          64  0.00367526  0.00365595 1.11004e-05
          65  0.00386391  0.00365915 1.13814e-05
          66  0.00362478  0.00365863 1.12208e-05
          67  0.00354787  0.00365698 1.11745e-05
          68  0.00372866  0.00365803 1.10598e-05
          69  0.00355825  0.00365659 1.09936e-05
          70   0.0036232  0.00365611 1.08469e-05
          71  0.00361706  0.00365556 1.07081e-05
          72  0.00346398   0.0036529 1.08849e-05
          73  0.00360079  0.00365219 1.07592e-05
          74  0.00366035   0.0036523 1.06143e-05
          75  0.00353338  0.00365071 1.05906e-05
          76  0.00368277  0.00365113 1.04596e-05
          77  0.00378973  0.00365293 1.04775e-05
          78  0.00365427  0.00365295 1.03432e-05
          79  0.00364081   0.0036528 1.02134e-05
          80  0.00363633  0.00365259 1.00878e-05
          81   0.0036015  0.00365196 9.98301e-06
          82   0.0036717   0.0036522 9.86416e-06
          83  0.00360816  0.00365167 9.75958e-06
          84  0.00359307  0.00365097 9.66829e-06
          85  0.00367745  0.00365128 9.55957e-06
          86  0.00353548  0.00364994 9.54278e-06
          87  0.00360019  0.00364936 9.45021e-06
          88   0.0035447  0.00364818 9.41737e-06
          89   0.0037147  0.00364892 9.34117e-06
          90  0.00368687  0.00364934 9.24689e-06
          91  0.00369905  0.00364989 9.16139e-06
          92  0.00354641  0.00364877 9.13059e-06
          93  0.00354442  0.00364764  9.1011e-06
          94  0.00356871   0.0036468 9.04294e-06
          95  0.00345791  0.00364482 9.16373e-06
          96  0.00374325  0.00364584 9.12547e-06
          97  0.00365871  0.00364597 9.03236e-06
          98  0.00340588  0.00364352 9.26649e-06
          99  0.00361407  0.00364323 9.17767e-06
         100  0.00359851  0.00364278 9.09678e-06
