#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1  0.00543083  0.00543083           0
           2  0.00536534  0.00539808 2.31542e-05
           3  0.00560328  0.00546648 5.79403e-05
           4  0.00526215   0.0054154 6.20115e-05
           5  0.00553084  0.00543849 5.37356e-05
           6  0.00533229  0.00542079 4.76055e-05
           7  0.00535016   0.0054107 4.18602e-05
           8  0.00534156  0.00540206 3.75093e-05
           9   0.0054134  0.00540332 3.33628e-05
          10  0.00563156  0.00542614 3.70195e-05
          11  0.00562595   0.0054443  3.7849e-05
          12  0.00559119  0.00545655 3.66207e-05
          13  0.00548251  0.00545854 3.38582e-05
          14  0.00538327  0.00545317 3.18638e-05
          15  0.00527069    0.005441 3.19775e-05
          16  0.00524656  0.00542885 3.22054e-05
          17  0.00531019  0.00542187 3.10581e-05
          18  0.00544587   0.0054232 2.93613e-05
          19  0.00547449   0.0054259 2.79398e-05
          20  0.00539061  0.00542414 2.65985e-05
          21  0.00512231  0.00540976 2.89559e-05
          22  0.00541327  0.00540992 2.76401e-05
          23  0.00532055  0.00540604 2.67101e-05
          24  0.00534597  0.00540353 2.57142e-05
          25  0.00549686  0.00540727 2.49551e-05
          26  0.00548525  0.00541027 2.41749e-05
          27  0.00556762  0.00541609 2.39717e-05
          28  0.00534504  0.00541356 2.32495e-05
          29  0.00531302  0.00541009 2.27048e-05
          30  0.00535044   0.0054081 2.20349e-05
          31  0.00542594  0.00540868 2.13316e-05
          32  0.00525821  0.00540398 2.11769e-05
          33  0.00551723  0.00540741 2.08114e-05
          34  0.00524921  0.00540275 2.07129e-05
          35  0.00556335  0.00540734 2.06231e-05
          36  0.00530904  0.00540461 2.02302e-05
          37  0.00524965  0.00540042 2.01123e-05
          38  0.00557275  0.00540496 2.00877e-05
          39  0.00568054  0.00541203 2.07784e-05
          40  0.00518236  0.00540628 2.10372e-05
          41  0.00537885  0.00540561 2.05348e-05
          42   0.0051865   0.0054004  2.0698e-05
          43  0.00552585  0.00540332 2.04212e-05
          44   0.0054035  0.00540332 1.99571e-05
          45  0.00530439  0.00540112 1.96343e-05
          46  0.00544171    0.005402 1.92273e-05
          47  0.00536546  0.00540123 1.88339e-05
          48  0.00522542  0.00539756 1.87943e-05
          49  0.00539293  0.00539747 1.84109e-05
          50   0.0054496  0.00539851 1.80722e-05
          51  0.00549004  0.00540031 1.78068e-05
          52  0.00544546  0.00540117 1.74855e-05
          53  0.00558809   0.0054047 1.75076e-05
          54  0.00540156  0.00540464 1.71835e-05
          55  0.00537555  0.00540411 1.68792e-05
          56  0.00553922  0.00540653 1.67493e-05
          57  0.00575546  0.00541265 1.75385e-05
          58  0.00524505  0.00540976 1.74726e-05
          59  0.00552734  0.00541175 1.72897e-05
          60  0.00550678  0.00541334 1.70739e-05
          61  0.00541106   0.0054133 1.67941e-05
          62  0.00526607  0.00541092 1.66902e-05
          63  0.00549423  0.00541225 1.64776e-05
          64  0.00514744  0.00540811 1.67316e-05
          65  0.00568473  0.00541236 1.70068e-05
          66  0.00561015  0.00541536 1.70111e-05
          67  0.00549912  0.00541661  1.6803e-05
          68  0.00574954  0.00542151 1.72545e-05
          69  0.00528369  0.00541951 1.71197e-05
          70  0.00539873  0.00541921 1.68777e-05
          71  0.00541378  0.00541914 1.66401e-05
          72   0.0053456  0.00541811 1.64403e-05
          73  0.00530666  0.00541659 1.62859e-05
          74  0.00538624  0.00541618 1.60709e-05
          75  0.00551525   0.0054175 1.59109e-05
          76  0.00578009  0.00542227 1.64012e-05
          77  0.00542622  0.00542232 1.61883e-05
          78  0.00550895  0.00542343 1.60188e-05
          79  0.00551959  0.00542465 1.58622e-05
          80  0.00512649  0.00542092 1.60958e-05
          81   0.0051521   0.0054176 1.62356e-05
          82  0.00536227  0.00541693 1.60517e-05
          83  0.00544531  0.00541727 1.58619e-05
          84  0.00542847   0.0054174 1.56736e-05
          85  0.00536761  0.00541682 1.55002e-05
          86   0.0052334  0.00541469  1.5466e-05
          87  0.00543593  0.00541493 1.52901e-05
          88  0.00524747  0.00541303 1.52343e-05
          89  0.00536896  0.00541253 1.50712e-05
          90  0.00529335  0.00541121 1.49618e-05
          91  0.00548478  0.00541202 1.48192e-05
          92   0.0054343  0.00541226 1.46601e-05
          93  0.00544287  0.00541259 1.45062e-05
          94   0.0052372  0.00541072 1.44714e-05
          95  0.00528589  0.00540941 1.43786e-05
          96  0.00532558  0.00540853 1.42553e-05
          97  0.00540154  0.00540846 1.41085e-05
          98  0.00561233  0.00541054 1.41171e-05
          99  0.00549649  0.00541141 1.40011e-05
         100  0.00558275  0.00541312 1.39656e-05
