#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1  0.00470809  0.00470809           0
           2  0.00459506  0.00465157 3.99629e-05
           3  0.00483799  0.00471371 5.73064e-05
           4  0.00465582  0.00469924 4.47705e-05
           5  0.00434573  0.00462854 7.26768e-05
           6  0.00472695  0.00464494 6.23872e-05
           7  0.00447753  0.00462102 5.78772e-05
           8  0.00448834  0.00460444 5.29658e-05
           9  0.00460211  0.00460418 4.70813e-05
          10  0.00445407  0.00458917 4.47021e-05
          11  0.00477046  0.00460565 4.35706e-05
          12  0.00474968  0.00461765   4.156e-05
          13  0.00452336   0.0046104 3.89909e-05
          14  0.00473464  0.00461927  3.7202e-05
          15  0.00440927  0.00460527 3.72633e-05
          16  0.00453777  0.00460105 3.51724e-05
          17  0.00472021  0.00460806 3.37946e-05
          18  0.00455767  0.00460526 3.20329e-05
          19  0.00447407  0.00459836 3.10822e-05
          20  0.00446828  0.00459185 3.02009e-05
          21  0.00460486  0.00459247 2.87691e-05
          22   0.0046236  0.00459389 2.74962e-05
          23  0.00444005   0.0045872  2.7102e-05
          24  0.00465664  0.00459009 2.61268e-05
          25  0.00461611  0.00459113 2.51024e-05
          26   0.0045764  0.00459057 2.41433e-05
          27   0.0045554  0.00458926 2.32842e-05
          28  0.00453438   0.0045873  2.2535e-05
          29  0.00457128  0.00458675 2.17647e-05
          30   0.0045347  0.00458502 2.11083e-05
          31  0.00463173  0.00458652 2.04811e-05
          32  0.00453965  0.00458506 1.98933e-05
          33  0.00457997   0.0045849 1.92911e-05
          34  0.00450194  0.00458246 1.88774e-05
          35  0.00467522  0.00458511 1.85232e-05
          36   0.0046161  0.00458598 1.80286e-05
          37  0.00457678  0.00458573 1.75431e-05
          38  0.00468889  0.00458844 1.72902e-05
          39  0.00465579  0.00459017 1.69329e-05
          40  0.00448065  0.00458743 1.67294e-05
          41  0.00458346  0.00458733 1.63217e-05
          42  0.00446591  0.00458444 1.61871e-05
          43  0.00469485  0.00458701  1.6013e-05
          44  0.00447662   0.0045845 1.58444e-05
          45  0.00449206  0.00458245 1.56249e-05
          46   0.0045656  0.00458208 1.52895e-05
          47   0.0046253    0.004583 1.49919e-05
          48  0.00454056  0.00458212 1.47056e-05
          49  0.00462979  0.00458309 1.44376e-05
          50  0.00457424  0.00458291 1.41499e-05
          51  0.00462865  0.00458381 1.39009e-05
          52  0.00456041  0.00458336 1.36408e-05
          53  0.00449448  0.00458168 1.34861e-05
          54  0.00463671   0.0045827 1.32748e-05
          55  0.00454867  0.00458208 1.30479e-05
          56  0.00464993  0.00458329  1.2871e-05
          57  0.00471462   0.0045856 1.28498e-05
          58  0.00449639  0.00458406 1.27199e-05
          59  0.00486321  0.00458879 1.33553e-05
          60  0.00469594  0.00459058 1.32516e-05
          61   0.0045292  0.00458957 1.30725e-05
          62  0.00458591  0.00458951 1.28618e-05
          63  0.00459185  0.00458955 1.26577e-05
          64  0.00459086  0.00458957 1.24599e-05
          65  0.00480985  0.00459296 1.27208e-05
          66  0.00454832  0.00459228  1.2546e-05
          67  0.00444723  0.00459012 1.25441e-05
          68  0.00463921  0.00459084 1.23804e-05
          69   0.0046358  0.00459149 1.22181e-05
          70  0.00468835  0.00459287 1.21217e-05
          71  0.00448644  0.00459138 1.20433e-05
          72  0.00445704  0.00458951 1.20197e-05
          73  0.00444762  0.00458757 1.20112e-05
          74    0.004584  0.00458752 1.18489e-05
          75  0.00455099  0.00458703  1.1701e-05
          76  0.00461084  0.00458734 1.15512e-05
          77  0.00438761  0.00458475 1.16888e-05
          78  0.00464182  0.00458548 1.15618e-05
          79  0.00463418   0.0045861 1.14319e-05
          80  0.00467443   0.0045872 1.13422e-05
          81  0.00453726  0.00458659 1.12189e-05
          82  0.00451018  0.00458565 1.11207e-05
          83  0.00465299  0.00458647 1.10163e-05
          84  0.00452431  0.00458573   1.091e-05
          85  0.00453094  0.00458508 1.08006e-05
          86  0.00452934  0.00458443 1.06945e-05
          87  0.00435625  0.00458181 1.08884e-05
          88  0.00444148  0.00458022 1.08808e-05
          89  0.00448516  0.00457915 1.08109e-05
          90  0.00472826   0.0045808  1.0817e-05
          91  0.00451289  0.00458006 1.07238e-05
          92  0.00463067  0.00458061 1.06214e-05
          93  0.00449535  0.00457969 1.05466e-05
          94  0.00449847  0.00457883 1.04698e-05
          95  0.00453979  0.00457842 1.03676e-05
          96  0.00460447  0.00457869 1.02632e-05
          97  0.00449331  0.00457781  1.0195e-05
          98  0.00461056  0.00457814 1.00965e-05
          99  0.00451044  0.00457746 1.00176e-05
         100  0.00472318  0.00457891 1.00229e-05
