#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1  0.00479517  0.00479517           0
           2  0.00503753  0.00491635 8.56853e-05
           3  0.00522045  0.00501772 0.000100565
           4  0.00489243  0.00498639 8.01528e-05
           5  0.00495789  0.00498069 6.43247e-05
           6  0.00497841  0.00498031  5.3605e-05
           7  0.00498873  0.00498152 4.59607e-05
           8   0.0049072  0.00497223 4.11435e-05
           9  0.00491193  0.00496553 3.71135e-05
          10  0.00498308  0.00496728 3.34436e-05
          11  0.00515562   0.0049844 3.45087e-05
          12  0.00501763  0.00498717 3.17439e-05
          13  0.00489908   0.0049804 3.00166e-05
          14  0.00483695  0.00497015 2.95697e-05
          15  0.00473773  0.00495465 3.13968e-05
          16  0.00503129  0.00495944 2.97976e-05
          17  0.00485891  0.00495353 2.86257e-05
          18  0.00483873  0.00494715 2.77368e-05
          19  0.00489211  0.00494426 2.64278e-05
          20  0.00485487  0.00493979 2.54815e-05
          21  0.00496672  0.00494107 2.43004e-05
          22  0.00500813  0.00494412 2.33862e-05
          23  0.00481287  0.00493841 2.30551e-05
          24  0.00500933  0.00494137 2.22831e-05
          25  0.00495392  0.00494187 2.13974e-05
          26  0.00501272  0.00494459 2.07472e-05
          27  0.00493924  0.00494439 1.99798e-05
          28   0.0049667  0.00494519 1.92821e-05
          29  0.00508167   0.0049499 1.91829e-05
          30  0.00490198   0.0049483 1.86099e-05
          31  0.00481739  0.00494408 1.84824e-05
          32  0.00482634   0.0049404 1.82674e-05
          33  0.00496076  0.00494102 1.77243e-05
          34  0.00471749  0.00493444 1.83819e-05
          35  0.00497581  0.00493562 1.78946e-05
          36   0.0049738  0.00493668 1.74289e-05
          37  0.00508189  0.00494061 1.73941e-05
          38  0.00516947  0.00494663 1.79488e-05
          39  0.00521849   0.0049536 1.87935e-05
          40   0.0047843  0.00494937 1.87943e-05
          41  0.00506144   0.0049521 1.85336e-05
          42  0.00485463  0.00494978  1.8237e-05
          43  0.00492377  0.00494918 1.78229e-05
          44  0.00467433  0.00494293 1.84801e-05
          45  0.00499017  0.00494398 1.80992e-05
          46  0.00505196  0.00494633 1.78573e-05
          47  0.00501924  0.00494788 1.75446e-05
          48  0.00493784  0.00494767 1.71804e-05
          49  0.00485779  0.00494584 1.69274e-05
          50  0.00498712  0.00494666 1.66089e-05
          51  0.00495237  0.00494677 1.62837e-05
          52  0.00505842  0.00494892 1.61114e-05
          53   0.0050722  0.00495125 1.59745e-05
          54  0.00484703  0.00494932 1.57948e-05
          55  0.00482256  0.00494701 1.56749e-05
          56    0.005087  0.00494951  1.5593e-05
          57  0.00520614  0.00495401 1.59562e-05
          58   0.0048603   0.0049524 1.57627e-05
          59  0.00523782  0.00495724 1.62209e-05
          60  0.00515192  0.00496048 1.62718e-05
          61  0.00508366   0.0049625 1.61299e-05
          62  0.00487936  0.00496116 1.59254e-05
          63  0.00500633  0.00496188 1.56887e-05
          64  0.00500088  0.00496248 1.54554e-05
          65  0.00510559  0.00496469 1.53737e-05
          66  0.00526934   0.0049693 1.58185e-05
          67  0.00489893  0.00496825 1.56173e-05
          68  0.00502186  0.00496904 1.54075e-05
          69  0.00497605  0.00496914 1.51845e-05
          70  0.00509293  0.00497091 1.50702e-05
          71  0.00493062  0.00497034 1.48687e-05
          72  0.00501442  0.00497096 1.46747e-05
          73  0.00505578  0.00497212 1.45197e-05
          74  0.00488348  0.00497092 1.43728e-05
          75  0.00487221   0.0049696 1.42413e-05
          76  0.00511465  0.00497151 1.41812e-05
          77  0.00498955  0.00497175 1.39989e-05
          78  0.00506005  0.00497288 1.38652e-05
          79  0.00515098  0.00497513 1.38717e-05
          80  0.00457929  0.00497018 1.45541e-05
          81  0.00478714  0.00496792 1.45488e-05
          82  0.00481279  0.00496603 1.44938e-05
          83  0.00503687  0.00496689 1.43443e-05
          84  0.00491337  0.00496625 1.41877e-05
          85  0.00492523  0.00496577  1.4029e-05
          86  0.00495674  0.00496566 1.38662e-05
          87  0.00477876  0.00496351 1.38723e-05
          88  0.00466386  0.00496011 1.41264e-05
          89   0.0051579  0.00496233 1.41414e-05
          90  0.00494933  0.00496219  1.3985e-05
          91  0.00506141  0.00496328 1.38738e-05
          92  0.00488796  0.00496246 1.37471e-05
          93  0.00521731   0.0049652 1.38697e-05
          94  0.00489975   0.0049645 1.37396e-05
          95  0.00492324  0.00496407 1.36019e-05
          96  0.00504036  0.00496486 1.34834e-05
          97  0.00482336   0.0049634 1.34231e-05
          98  0.00501277  0.00496391 1.32955e-05
          99  0.00517742  0.00496606  1.3335e-05
         100  0.00489671  0.00496537 1.32197e-05
