#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1  0.00293932  0.00293932           0
           2  0.00309285  0.00301608 5.42783e-05
           3  0.00298386  0.00300534 3.72331e-05
           4  0.00288469  0.00297518 3.82378e-05
           5   0.0029278  0.00296571 3.17426e-05
           6  0.00294424  0.00296213  2.6653e-05
           7  0.00288432  0.00295101 2.50563e-05
           8  0.00292587  0.00294787 2.21204e-05
           9   0.0029816  0.00295162 1.99776e-05
          10  0.00298338  0.00295479 1.82306e-05
          11  0.00288272  0.00294824 1.77118e-05
          12   0.0029334    0.002947 1.62789e-05
          13  0.00295972  0.00294798 1.50561e-05
          14  0.00300123  0.00295179 1.44531e-05
          15  0.00291518  0.00294935  1.3694e-05
          16  0.00286282  0.00294394 1.38648e-05
          17  0.00299485  0.00294693 1.33687e-05
          18  0.00289176  0.00294387 1.29726e-05
          19  0.00297918  0.00294573 1.24222e-05
          20  0.00287382  0.00294213 1.23104e-05
          21  0.00297395  0.00294365 1.18171e-05
          22  0.00298386  0.00294547 1.14204e-05
          23  0.00293601  0.00294506 1.09313e-05
          24  0.00297502  0.00294631 1.05469e-05
          25  0.00304339  0.00295019 1.08163e-05
          26  0.00295789  0.00295049 1.04043e-05
          27  0.00299111  0.00295199 1.01272e-05
          28  0.00292628  0.00295108 9.80707e-06
          29  0.00289787  0.00294924 9.63897e-06
          30  0.00295631  0.00294948 9.32055e-06
          31   0.0029468  0.00294939 9.02029e-06
          32  0.00293834  0.00294905 8.74501e-06
          33  0.00299382   0.0029504 8.58461e-06
          34  0.00285573  0.00294762  8.7721e-06
          35  0.00283493   0.0029444 9.09313e-06
          36  0.00305778  0.00294755 9.37009e-06
          37  0.00291545  0.00294668 9.15691e-06
          38   0.0029498  0.00294676 8.91631e-06
          39  0.00293076  0.00294635 8.69712e-06
          40  0.00293386  0.00294604  8.4853e-06
          41  0.00311535  0.00295017  9.2286e-06
          42  0.00290427  0.00294908 9.07334e-06
          43  0.00293778  0.00294881 8.86614e-06
          44  0.00288549  0.00294737 8.78064e-06
          45  0.00292132   0.0029468 8.60458e-06
          46   0.0030226  0.00294844 8.57388e-06
          47  0.00286344  0.00294664 8.58007e-06
          48  0.00299582  0.00294766 8.46228e-06
          49   0.0030455  0.00294966  8.5219e-06
          50  0.00295428  0.00294975 8.35196e-06
          51  0.00299379  0.00295061 8.23272e-06
          52  0.00293006  0.00295022 8.08388e-06
          53  0.00286855  0.00294868 8.07686e-06
          54  0.00293663  0.00294845 7.93037e-06
          55  0.00292749  0.00294807 7.79533e-06
          56  0.00293451  0.00294783 7.65989e-06
          57  0.00288471  0.00294672 7.60513e-06
          58  0.00295018  0.00294678 7.47424e-06
          59  0.00290898  0.00294614 7.37497e-06
          60  0.00287852  0.00294501 7.33765e-06
          61  0.00311464   0.0029478  7.7263e-06
          62  0.00300792  0.00294877 7.66231e-06
          63  0.00290934  0.00294814  7.5662e-06
          64  0.00300445  0.00294902 7.49896e-06
          65  0.00289606   0.0029482 7.42771e-06
          66  0.00297523  0.00294861 7.32645e-06
          67  0.00301248  0.00294957 7.27885e-06
          68  0.00284331    0.002948 7.33761e-06
          69  0.00283164  0.00294632 7.42254e-06
          70  0.00299392    0.002947 7.34759e-06
          71  0.00283907  0.00294548 7.39967e-06
          72  0.00293233   0.0029453 7.29915e-06
          73  0.00298007  0.00294577 7.21469e-06
          74  0.00293267  0.00294559 7.11937e-06
          75  0.00285574   0.0029444 7.12453e-06
          76  0.00297302  0.00294477 7.04074e-06
          77  0.00299519  0.00294543 6.97967e-06
          78  0.00290128  0.00294486 6.91311e-06
          79  0.00289695  0.00294426 6.85215e-06
          80  0.00298833  0.00294481 6.78861e-06
          81  0.00291625  0.00294445 6.71395e-06
          82  0.00289638  0.00294387 6.65762e-06
          83  0.00285589  0.00294281 6.66125e-06
          84  0.00284143   0.0029416 6.69039e-06
          85  0.00289105  0.00294101 6.63806e-06
          86  0.00288021   0.0029403 6.59841e-06
          87   0.0029042  0.00293988  6.5356e-06
          88  0.00283162  0.00293865  6.5761e-06
          89   0.0030284  0.00293966 6.57907e-06
          90  0.00300439  0.00294038 6.54516e-06
          91  0.00290788  0.00294002 6.48297e-06
          92  0.00298377   0.0029405 6.42992e-06
          93  0.00288031  0.00293985 6.39326e-06
          94  0.00292393  0.00293968  6.3275e-06
          95  0.00294769  0.00293977 6.26145e-06
          96   0.0029739  0.00294012 6.20632e-06
          97  0.00293249  0.00294004 6.14283e-06
          98  0.00281576  0.00293878 6.20968e-06
          99  0.00293588  0.00293875 6.14702e-06
         100  0.00294186  0.00293878 6.08563e-06
