#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1  0.00687296  0.00687296           0
           2  0.00660661  0.00673978 9.41703e-05
           3  0.00709861  0.00685939 0.000116099
           4  0.00702204  0.00690005 9.39253e-05
           5  0.00714729   0.0069495 8.71901e-05
           6  0.00676602  0.00691892 7.78369e-05
           7  0.00696371  0.00692532 6.69798e-05
           8   0.0065433  0.00687757 7.36892e-05
           9  0.00694662  0.00688524 6.58997e-05
          10  0.00691482   0.0068882 5.93761e-05
          11  0.00694251  0.00689314 5.41832e-05
          12  0.00697675   0.0069001  5.0114e-05
          13  0.00659636  0.00687674  5.1418e-05
          14  0.00690052  0.00687844 4.77734e-05
          15  0.00681838  0.00687443 4.47559e-05
          16  0.00692643  0.00687768 4.20765e-05
          17  0.00703385  0.00688687 4.05918e-05
          18  0.00650878  0.00686586 4.34327e-05
          19  0.00709314  0.00687783 4.27623e-05
          20  0.00678945  0.00687341 4.08519e-05
          21  0.00665951  0.00686322 4.01563e-05
          22  0.00668742  0.00685523  3.9118e-05
          23  0.00722788  0.00687143 4.06342e-05
          24  0.00704453  0.00687865  3.9576e-05
          25  0.00708464  0.00688689 3.88412e-05
          26   0.0067724  0.00688248 3.75961e-05
          27  0.00705267  0.00688879 3.67283e-05
          28  0.00686201  0.00688783  3.5429e-05
          29  0.00660096  0.00687794 3.55615e-05
          30   0.0066269  0.00686957 3.53469e-05
          31  0.00695313  0.00687226 3.43093e-05
          32  0.00698709  0.00687585 3.34243e-05
          33  0.00703136  0.00688057 3.27419e-05
          34   0.0067807  0.00687763 3.19104e-05
          35  0.00687032  0.00687742 3.09994e-05
          36  0.00650331  0.00686703 3.18326e-05
          37  0.00707128  0.00687255 3.14472e-05
          38  0.00659103  0.00686514 3.14802e-05
          39  0.00703628  0.00686953 3.09774e-05
          40  0.00715281  0.00687661 3.10019e-05
          41  0.00717454  0.00688388 3.10857e-05
          42  0.00682542  0.00688248 3.03767e-05
          43  0.00689229  0.00688271 2.96711e-05
          44  0.00715512   0.0068889 2.96357e-05
          45   0.0066572  0.00688375  2.9421e-05
          46  0.00724866  0.00689169 2.98317e-05
          47  0.00681917  0.00689014 2.92369e-05
          48  0.00685906   0.0068895  2.8635e-05
          49  0.00699596  0.00689167 2.81329e-05
          50  0.00688798   0.0068916 2.75703e-05
          51   0.0068222  0.00689023 2.70633e-05
          52  0.00693299  0.00689106 2.65553e-05
          53  0.00675772  0.00688854 2.61732e-05
          54  0.00672397  0.00688549 2.58653e-05
          55  0.00698957  0.00688739 2.54642e-05
          56  0.00692429  0.00688804  2.5018e-05
          57  0.00701596  0.00689029 2.46795e-05
          58  0.00667062   0.0068865 2.45429e-05
          59  0.00676467  0.00688444 2.42136e-05
          60  0.00698793  0.00688616 2.38714e-05
          61  0.00693151   0.0068869 2.34917e-05
          62  0.00690391  0.00688718 2.31144e-05
          63  0.00694436  0.00688809 2.27653e-05
          64  0.00662926  0.00688404 2.27659e-05
          65  0.00734488  0.00689113 2.34937e-05
          66   0.0066642  0.00688769  2.3388e-05
          67  0.00685595  0.00688722 2.30438e-05
          68  0.00670772  0.00688458 2.28556e-05
          69  0.00682556  0.00688373 2.25403e-05
          70   0.0067911   0.0068824 2.22571e-05
          71   0.0069821  0.00688381 2.19879e-05
          72  0.00701031  0.00688556 2.17526e-05
          73    0.006796  0.00688434 2.14892e-05
          74  0.00682988   0.0068836 2.12114e-05
          75  0.00692071   0.0068841 2.09343e-05
          76  0.00699631  0.00688557 2.07109e-05
          77  0.00645938  0.00688004 2.11686e-05
          78  0.00684761  0.00687962 2.09013e-05
          79  0.00705513  0.00688184 2.07545e-05
          80  0.00654998  0.00687769 2.09055e-05
          81  0.00640177  0.00687182 2.14572e-05
          82   0.0065472  0.00686786 2.15576e-05
          83  0.00687782  0.00686798 2.12982e-05
          84  0.00674045  0.00686646 2.10987e-05
          85  0.00716114  0.00686993 2.11334e-05
          86   0.0065879  0.00686665 2.11406e-05
          87  0.00672221  0.00686499 2.09627e-05
          88  0.00711432  0.00686782 2.09151e-05
          89  0.00668311  0.00686575 2.07828e-05
          90  0.00685649  0.00686564 2.05521e-05
          91  0.00719692  0.00686928 2.06462e-05
          92  0.00679275  0.00686845 2.04385e-05
          93  0.00704526  0.00687035 2.03069e-05
          94  0.00659711  0.00686745 2.02979e-05
          95  0.00682595  0.00686701 2.00889e-05
          96  0.00718901  0.00687036 2.01577e-05
          97  0.00697825  0.00687148 1.99806e-05
          98  0.00709718  0.00687378  1.9909e-05
          99   0.0068847  0.00687389 1.97082e-05
         100  0.00684213  0.00687357 1.95137e-05
