#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.37644    -0.37644           0
           2    -0.38324    -0.37984  0.00240416
           3    -0.38436   -0.381347  0.00202046
           4    -0.37866   -0.380675  0.00162315
           5    -0.38116   -0.380772  0.00130142
           6    -0.37792   -0.380297   0.0011681
           7    -0.37866   -0.380063  0.00102436
           8    -0.37598   -0.379552  0.00101552
           9    -0.37428   -0.378967  0.00105826
          10    -0.37842   -0.378912 0.000953844
          11    -0.37768     -0.3788 0.000873681
          12    -0.38164   -0.379037 0.000832312
          13    -0.38038    -0.37914 0.000774676
          14      -0.384   -0.379487 0.000793318
          15    -0.38108   -0.379593 0.000747503
          16    -0.38268   -0.379786 0.000725252
          17     -0.3821   -0.379922 0.000695243
          18    -0.37816   -0.379824 0.000663477
          19    -0.37926   -0.379795 0.000629222
          20    -0.38008   -0.379809 0.000597922
          21    -0.37798   -0.379722 0.000575758
          22    -0.37938   -0.379706 0.000549797
          23    -0.38206   -0.379809 0.000535331
          24    -0.38156   -0.379882 0.000517975
          25    -0.37844   -0.379824 0.000500456
          26    -0.37728   -0.379726  0.00049068
          27    -0.37878   -0.379691 0.000473756
          28    -0.38306   -0.379811 0.000471867
          29     -0.3814   -0.379866 0.000458764
          30    -0.38096   -0.379903 0.000444919
          31    -0.38068   -0.379928 0.000431273
          32    -0.38086   -0.379957 0.000418778
          33    -0.38256   -0.380036  0.00041345
          34    -0.38056   -0.380051 0.000401578
          35    -0.37954   -0.380037 0.000390369
          36    -0.37894   -0.380006 0.000380712
          37    -0.38182   -0.380055 0.000373566
          38    -0.37968   -0.380045 0.000363866
          39    -0.38048   -0.380056 0.000354706
          40    -0.38172   -0.380098 0.000348268
          41    -0.38152   -0.380133 0.000341497
          42    -0.37998   -0.380129 0.000333385
          43    -0.37924   -0.380108 0.000326273
          44    -0.38024   -0.380111 0.000318871
          45    -0.38246   -0.380164 0.000316027
          46    -0.38216   -0.380207 0.000312123
          47    -0.38242   -0.380254 0.000309013
          48    -0.37998   -0.380248 0.000302628
          49    -0.37386   -0.380118 0.000323318
          50    -0.37864   -0.380088   0.0003182
          51    -0.37806   -0.380049 0.000314437
          52     -0.3796    -0.38004 0.000308508
          53    -0.37672   -0.379977 0.000308981
          54    -0.38376   -0.380047 0.000311098
          55    -0.38116   -0.380068 0.000306099
          56    -0.38234   -0.380108 0.000303311
          57    -0.38414   -0.380179 0.000306126
          58    -0.37686   -0.380122  0.00030615
          59     -0.3826   -0.380164 0.000303828
          60    -0.38274   -0.380207 0.000301783
          61    -0.38464   -0.380279 0.000305462
          62     -0.3778   -0.380239 0.000303142
          63     -0.3858   -0.380328 0.000310914
          64    -0.38298   -0.380369 0.000308806
          65    -0.38052   -0.380371 0.000304064
          66    -0.37616   -0.380308 0.000306079
          67    -0.37658   -0.380252 0.000306525
          68    -0.38214    -0.38028 0.000303272
          69    -0.37828   -0.380251 0.000300259
          70    -0.37772   -0.380215 0.000298138
          71    -0.37862   -0.380192 0.000294783
          72    -0.38298   -0.380231 0.000293221
          73    -0.37986   -0.380226 0.000289249
          74    -0.37796   -0.380195 0.000286956
          75    -0.37642   -0.380145  0.00028751
          76    -0.37646   -0.380096 0.000287786
          77    -0.38182   -0.380119 0.000284918
          78    -0.37648   -0.380072 0.000285059
          79     -0.3771   -0.380034 0.000283922
          80    -0.38048    -0.38004 0.000280428
          81     -0.3819   -0.380063 0.000277904
          82    -0.38004   -0.380063 0.000274515
          83    -0.38016   -0.380064  0.00027121
          84    -0.37982   -0.380061 0.000267997
          85    -0.37886   -0.380047 0.000265217
          86    -0.37742   -0.380016 0.000263886
          87    -0.37898   -0.380004 0.000261121
          88    -0.37822   -0.379984  0.00025894
          89    -0.37618   -0.379941 0.000259534
          90    -0.38174   -0.379961 0.000257419
          91    -0.38022   -0.379964 0.000254606
          92    -0.37748   -0.379937 0.000253266
          93    -0.37844   -0.379921 0.000251054
          94     -0.3799   -0.379921 0.000248383
          95     -0.3859   -0.379984 0.000253617
          96    -0.37738   -0.379957 0.000252422
          97    -0.37938   -0.379951 0.000249889
          98     -0.3818    -0.37997 0.000248051
          99     -0.3784   -0.379954 0.000246052
         100    -0.37858    -0.37994 0.000243974
