#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.36394    -0.36394           0
           2    -0.37006      -0.367  0.00216375
           3    -0.37212   -0.368707  0.00200564
           4     -0.3654    -0.36788  0.00166591
           5    -0.36796   -0.367896   0.0013328
           6     -0.3654    -0.36748   0.0011738
           7    -0.36696   -0.367406  0.00100846
           8    -0.36416      -0.367 0.000960553
           9    -0.36204   -0.366449 0.000999497
          10    -0.36708   -0.366512 0.000901537
          11     -0.3645   -0.366329 0.000837929
          12    -0.36922    -0.36657 0.000801985
          13    -0.36742   -0.366635 0.000742955
          14    -0.37136   -0.366973  0.00076269
          15    -0.36738      -0.367 0.000712327
          16    -0.36804   -0.367065 0.000670766
          17    -0.37004    -0.36724 0.000653739
          18    -0.36524   -0.367129 0.000626791
          19    -0.36624   -0.367082 0.000595546
          20    -0.36656   -0.367056  0.00056634
          21    -0.36462    -0.36694 0.000551123
          22    -0.36718   -0.366951  0.00052618
          23    -0.36848   -0.367017 0.000507485
          24    -0.36838   -0.367074 0.000489506
          25    -0.36424   -0.366961 0.000482875
          26    -0.36466   -0.366872 0.000472342
          27     -0.3657   -0.366829 0.000456839
          28    -0.36958   -0.366927 0.000450965
          29    -0.36922   -0.367006 0.000442291
          30    -0.36762   -0.367027 0.000428021
          31    -0.36858   -0.367077 0.000417137
          32    -0.36756   -0.367092 0.000404374
          33     -0.3694   -0.367162 0.000398124
          34    -0.36832   -0.367196 0.000387869
          35    -0.36724   -0.367197 0.000376789
          36    -0.36674   -0.367184 0.000366536
          37    -0.36876   -0.367227 0.000359095
          38    -0.36836   -0.367257 0.000350881
          39    -0.36762   -0.367266 0.000342007
          40    -0.36774   -0.367278 0.000333662
          41    -0.36784   -0.367292 0.000325805
          42    -0.36648   -0.367272 0.000318621
          43    -0.36534   -0.367227 0.000314364
          44    -0.36544   -0.367187 0.000309833
          45     -0.3681   -0.367207 0.000303612
          46    -0.36796   -0.367223 0.000297453
          47    -0.36876   -0.367256 0.000292915
          48    -0.36672   -0.367245 0.000287025
          49    -0.36092   -0.367116 0.000308832
          50    -0.36716   -0.367117 0.000302657
          51    -0.36638   -0.367102 0.000297067
          52     -0.3675    -0.36711 0.000291452
          53     -0.3633   -0.367038 0.000294685
          54    -0.37008   -0.367094 0.000294563
          55    -0.36684    -0.36709 0.000289244
          56     -0.3707   -0.367154 0.000291174
          57    -0.37132   -0.367227 0.000295095
          58    -0.36256   -0.367147  0.00030078
          59     -0.3702   -0.367199   0.0003001
          60    -0.36746   -0.367203  0.00029513
          61    -0.37082   -0.367262 0.000296188
          62     -0.3647   -0.367221  0.00029428
          63    -0.37356   -0.367322 0.000306328
          64    -0.37038   -0.367369 0.000305247
          65    -0.36634   -0.367354 0.000300961
          66     -0.3626   -0.367282 0.000304897
          67     -0.3641   -0.367234 0.000304022
          68    -0.36724   -0.367234 0.000299551
          69    -0.36634   -0.367221  0.00029549
          70    -0.36492   -0.367188 0.000293091
          71    -0.36432   -0.367148 0.000291734
          72    -0.36914   -0.367176 0.000288991
          73    -0.36624   -0.367163 0.000285317
          74    -0.36572   -0.367143 0.000282126
          75     -0.3646   -0.367109 0.000280395
          76     -0.3631   -0.367057 0.000281625
          77    -0.36836   -0.367074 0.000278476
          78    -0.36364   -0.367029 0.000278363
          79    -0.36442   -0.366996 0.000276792
          80    -0.36724   -0.366999 0.000273349
          81    -0.36992   -0.367036 0.000272342
          82    -0.36618   -0.367025  0.00026922
          83    -0.36818   -0.367039 0.000266336
          84     -0.3668   -0.367036 0.000263181
          85    -0.36482    -0.36701 0.000261373
          86    -0.36636   -0.367003 0.000258443
          87    -0.36648   -0.366997 0.000255542
          88    -0.36552    -0.36698 0.000253188
          89     -0.3639   -0.366945 0.000252697
          90    -0.36724   -0.366948 0.000249911
          91    -0.36706    -0.36695 0.000247167
          92    -0.36516    -0.36693 0.000245245
          93    -0.36672   -0.366928 0.000242618
          94    -0.36636   -0.366922 0.000240113
          95    -0.37216   -0.366977 0.000243834
          96    -0.36582   -0.366965 0.000241591
          97    -0.36614   -0.366956  0.00023925
          98    -0.36868   -0.366974 0.000237455
          99     -0.3659   -0.366963 0.000235304
         100    -0.36498   -0.366943 0.000233785
