#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.33052    -0.33052           0
           2    -0.33442    -0.33247  0.00137886
           3     -0.3359   -0.333613  0.00131014
           4    -0.33002   -0.332715   0.0012533
           5    -0.33424    -0.33302  0.00103909
           6    -0.33264   -0.332957 0.000867838
           7    -0.33336   -0.333014 0.000745771
           8    -0.32922    -0.33254 0.000789082
           9    -0.32978   -0.332233  0.00075866
          10    -0.32908   -0.331918 0.000745453
          11     -0.3289   -0.331644 0.000726421
          12    -0.33072   -0.331567 0.000669952
          13    -0.33092   -0.331517 0.000620261
          14    -0.33866   -0.332027 0.000757268
          15    -0.33064   -0.331935 0.000712408
          16    -0.33306   -0.332005 0.000671345
          17    -0.33504   -0.332184 0.000655163
          18     -0.3309   -0.332112 0.000622633
          19     -0.3344   -0.332233 0.000601393
          20    -0.33194   -0.332218 0.000571501
          21    -0.32854   -0.332043 0.000570493
          22    -0.33336   -0.332103 0.000547694
          23    -0.33462   -0.332212 0.000534705
          24    -0.33066   -0.332147 0.000516322
          25    -0.33112   -0.332106 0.000497302
          26    -0.33082   -0.332057  0.00048063
          27    -0.33056   -0.332001 0.000466016
          28    -0.33356   -0.332057 0.000452684
          29    -0.33452   -0.332142  0.00044497
          30    -0.33294   -0.332169 0.000430931
          31    -0.33464   -0.332248  0.00042434
          32    -0.33258   -0.332259 0.000411206
          33    -0.33336   -0.332292 0.000400097
          34      -0.333   -0.332313 0.000388871
          35    -0.33158   -0.332292 0.000378324
          36     -0.3329   -0.332309 0.000368192
          37    -0.33226   -0.332308 0.000358243
          38     -0.3331   -0.332328 0.000349422
          39    -0.33392   -0.332369 0.000342837
          40    -0.33152   -0.332348 0.000334923
          41    -0.33302   -0.332364 0.000327155
          42     -0.3329   -0.332377 0.000319614
          43    -0.32846   -0.332286 0.000324904
          44     -0.3314   -0.332266 0.000318143
          45    -0.33444   -0.332314  0.00031472
          46    -0.33294   -0.332328 0.000308173
          47     -0.3311   -0.332302 0.000302721
          48     -0.3327    -0.33231 0.000296528
          49    -0.32794   -0.332221 0.000303592
          50    -0.32888   -0.332154 0.000304784
          51    -0.33288   -0.332168  0.00029914
          52    -0.33182   -0.332162 0.000293462
          53    -0.32912   -0.332104 0.000293483
          54    -0.33522   -0.332162 0.000293665
          55    -0.33138   -0.332148  0.00028867
          56    -0.33586   -0.332214 0.000291027
          57    -0.33368    -0.33224 0.000287056
          58    -0.32624   -0.332136 0.000300167
          59     -0.3349   -0.332183 0.000298712
          60     -0.3312   -0.332167 0.000294182
          61    -0.33868   -0.332273 0.000308129
          62    -0.32926   -0.332225 0.000306968
          63     -0.3365   -0.332293 0.000309506
          64    -0.33294   -0.332303 0.000304835
          65    -0.33278    -0.33231 0.000300233
          66    -0.32758   -0.332238 0.000304118
          67    -0.32976   -0.332201 0.000301821
          68    -0.33176   -0.332195 0.000297452
          69    -0.33206   -0.332193 0.000293147
          70    -0.33086   -0.332174 0.000289577
          71     -0.3307   -0.332153 0.000286242
          72    -0.33644   -0.332213 0.000288392
          73    -0.32864   -0.332164 0.000288564
          74    -0.33098   -0.332148 0.000285108
          75    -0.33154    -0.33214 0.000281422
          76    -0.32838    -0.33209 0.000282033
          77    -0.33286     -0.3321 0.000278548
          78    -0.32774   -0.332044  0.00028053
          79    -0.32998   -0.332018 0.000278193
          80    -0.33124   -0.332008 0.000274886
          81     -0.3352   -0.332048 0.000274301
          82    -0.33302    -0.33206 0.000271212
          83    -0.33206    -0.33206 0.000267945
          84    -0.33248   -0.332065 0.000264802
          85    -0.32864   -0.332024 0.000264734
          86    -0.33046   -0.332006  0.00026228
          87    -0.33248   -0.332012 0.000259322
          88    -0.33094      -0.332 0.000256661
          89     -0.3298   -0.331975 0.000254964
          90     -0.3327   -0.331983 0.000252258
          91    -0.33136   -0.331976 0.000249579
          92     -0.3317   -0.331973 0.000246884
          93    -0.33358    -0.33199 0.000244834
          94    -0.33042   -0.331974 0.000242798
          95    -0.33536   -0.332009 0.000242845
          96    -0.33164   -0.332005 0.000240346
          97     -0.3315      -0.332 0.000237924
          98    -0.33288   -0.332009 0.000235666
          99     -0.3288   -0.331977 0.000235504
         100    -0.32874   -0.331944 0.000235363
