#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.48116    -0.48116           0
           2    -0.48646    -0.48381  0.00187383
           3     -0.4817   -0.483107   0.0013749
           4    -0.48212    -0.48286  0.00105307
           5    -0.48572   -0.483432 0.000985634
           6    -0.47986   -0.482837 0.000984879
           7    -0.48456   -0.483083 0.000874411
           8    -0.47734   -0.482365  0.00101799
           9    -0.47816   -0.481898   0.0010064
          10    -0.48066   -0.481774 0.000913341
          11     -0.4802   -0.481631 0.000841445
          12    -0.48466   -0.481883   0.0008083
          13     -0.4818   -0.481877 0.000746149
          14    -0.48794    -0.48231 0.000808828
          15    -0.48206   -0.482293 0.000755078
          16     -0.4836   -0.482375 0.000712288
          17     -0.4851   -0.482535 0.000688189
          18    -0.48012   -0.482401 0.000662909
          19     -0.4823   -0.482396  0.00062804
          20    -0.48472   -0.482512 0.000607295
          21    -0.47992   -0.482389 0.000590786
          22    -0.48182   -0.482363 0.000564497
          23    -0.48574    -0.48251 0.000558725
          24    -0.48502   -0.482614 0.000545148
          25     -0.4819   -0.482586  0.00052409
          26    -0.48242   -0.482579 0.000503972
          27    -0.47982   -0.482477 0.000495559
          28    -0.48136   -0.482437 0.000479464
          29    -0.47882   -0.482312 0.000478879
          30    -0.48652   -0.482453 0.000483019
          31     -0.4828   -0.482464 0.000467567
          32     -0.4817    -0.48244 0.000453565
          33    -0.48438   -0.482499 0.000443614
          34    -0.48068   -0.482445  0.00043378
          35    -0.48416   -0.482494 0.000424144
          36    -0.47912   -0.482401 0.000422592
          37    -0.48484   -0.482466 0.000416282
          38    -0.48122   -0.482434 0.000406617
          39    -0.48272   -0.482441 0.000396257
          40    -0.48272   -0.482448 0.000386412
          41    -0.48428   -0.482493 0.000379562
          42    -0.48164   -0.482472 0.000371068
          43     -0.4816   -0.482452 0.000362992
          44    -0.48388   -0.482485  0.00035619
          45    -0.48064   -0.482444 0.000350625
          46    -0.48852   -0.482576 0.000367044
          47    -0.48142   -0.482551 0.000360057
          48     -0.4805   -0.482508 0.000355083
          49    -0.47708   -0.482398 0.000364708
          50    -0.47784   -0.482306 0.000368629
          51    -0.47868   -0.482235 0.000368195
          52    -0.48098   -0.482211 0.000361905
          53    -0.48342   -0.482234 0.000355794
          54    -0.48382   -0.482263 0.000350416
          55    -0.48082   -0.482237 0.000345026
          56    -0.48696   -0.482321  0.00034902
          57    -0.48638   -0.482393 0.000350085
          58    -0.48008   -0.482353 0.000346312
          59    -0.48328   -0.482368 0.000340799
          60    -0.48594   -0.482428 0.000340277
          61    -0.48308   -0.482439 0.000334867
          62    -0.47992   -0.482398 0.000331921
          63     -0.4879   -0.482485 0.000337946
          64    -0.48224   -0.482482 0.000332687
          65    -0.48348   -0.482497 0.000327924
          66    -0.48384   -0.482517 0.000323586
          67    -0.48016   -0.482482 0.000320663
          68     -0.4799   -0.482444 0.000318188
          69    -0.47954   -0.482402 0.000316348
          70    -0.48176   -0.482393 0.000311962
          71    -0.47968   -0.482355 0.000309899
          72    -0.48612   -0.482407 0.000309976
          73    -0.48022   -0.482377 0.000307174
          74    -0.48358   -0.482393 0.000303453
          75    -0.48072   -0.482371 0.000300226
          76    -0.47892   -0.482326 0.000299689
          77    -0.48748   -0.482392 0.000303182
          78    -0.48478   -0.482423 0.000300836
          79    -0.48252   -0.482424  0.00029703
          80     -0.4834   -0.482436 0.000293568
          81    -0.48696   -0.482492 0.000295207
          82    -0.48192   -0.482485  0.00029169
          83    -0.47994   -0.482455 0.000289783
          84    -0.48264   -0.482457 0.000286342
          85    -0.48142   -0.482445 0.000283233
          86     -0.4831   -0.482452 0.000280042
          87    -0.48554   -0.482488 0.000279063
          88    -0.48298   -0.482493 0.000275948
          89    -0.48152   -0.482482 0.000273064
          90     -0.4801   -0.482456  0.00027131
          91    -0.48328   -0.482465 0.000268479
          92    -0.48132   -0.482453  0.00026585
          93    -0.48194   -0.482447 0.000263048
          94     -0.4836   -0.482459 0.000260535
          95     -0.4866   -0.482503 0.000261413
          96    -0.47904   -0.482467 0.000261167
          97    -0.48484   -0.482491 0.000259618
          98    -0.48204   -0.482487  0.00025701
          99    -0.47982    -0.48246 0.000255821
         100    -0.48098   -0.482445 0.000253691
