#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.64956    -0.64956           0
           2    -0.64132    -0.64544  0.00291328
           3    -0.65288    -0.64792  0.00280577
           4    -0.65104     -0.6487  0.00221009
           5    -0.64658   -0.648276  0.00180829
           6    -0.63876    -0.64669  0.00208972
           7    -0.65284   -0.647569  0.00196722
           8    -0.64704   -0.647502  0.00172243
           9      -0.648   -0.647558  0.00153194
          10     -0.6438   -0.647182  0.00142409
          11    -0.64634   -0.647105  0.00129668
          12    -0.64802   -0.647182  0.00119086
          13    -0.64708   -0.647174  0.00109928
          14    -0.65246   -0.647551  0.00108367
          15      -0.649   -0.647648  0.00101572
          16     -0.6473   -0.647626 0.000952468
          17    -0.64812   -0.647655 0.000896884
          18     -0.6459   -0.647558 0.000852342
          19    -0.65124   -0.647752 0.000829222
          20    -0.64828   -0.647778 0.000788181
          21    -0.65002   -0.647885 0.000757845
          22    -0.64942   -0.647955 0.000726603
          23    -0.65056   -0.648068 0.000703787
          24    -0.64556   -0.647963 0.000682176
          25    -0.64742   -0.647942 0.000655235
          26     -0.6516   -0.648082 0.000644964
          27    -0.64204   -0.647859 0.000658759
          28    -0.64858   -0.647884 0.000635735
          29     -0.6455   -0.647802 0.000619107
          30    -0.64088   -0.647571 0.000640024
          31    -0.65268   -0.647736 0.000640243
          32    -0.64774   -0.647736 0.000620235
          33    -0.65114   -0.647839 0.000609956
          34    -0.64806   -0.647846 0.000592051
          35    -0.64608   -0.647795 0.000577281
          36    -0.64484   -0.647713 0.000567053
          37    -0.64512   -0.647643 0.000556042
          38    -0.64578   -0.647594 0.000543567
          39     -0.6495   -0.647643 0.000531821
          40    -0.64792    -0.64765 0.000518571
          41    -0.65102   -0.647732 0.000512395
          42      -0.639   -0.647524 0.000540733
          43    -0.64078   -0.647367 0.000550435
          44    -0.64384   -0.647287 0.000543732
          45    -0.64358   -0.647205 0.000537854
          46    -0.65108   -0.647289 0.000532718
          47    -0.64184   -0.647173 0.000533851
          48    -0.64532   -0.647135 0.000524123
          49    -0.64522   -0.647096 0.000514881
          50    -0.64008   -0.646955 0.000523352
          51    -0.65262   -0.647066 0.000524745
          52    -0.64566   -0.647039  0.00051535
          53      -0.648   -0.647057 0.000505946
          54    -0.64202   -0.646964 0.000505103
          55     -0.6439   -0.646908 0.000498982
          56    -0.65506   -0.647054 0.000510863
          57     -0.6408   -0.646944 0.000513547
          58    -0.64818   -0.646966 0.000505135
          59    -0.64914   -0.647002 0.000497916
          60    -0.64894   -0.647035 0.000490663
          61    -0.64586   -0.647015 0.000482998
          62    -0.64482    -0.64698 0.000476503
          63    -0.65054   -0.647037 0.000472279
          64    -0.64782   -0.647049 0.000465058
          65    -0.64966   -0.647089 0.000459635
          66    -0.64476   -0.647054 0.000454023
          67     -0.6459   -0.647036 0.000447573
          68    -0.64194   -0.646961 0.000447222
          69    -0.64336   -0.646909 0.000443776
          70     -0.6423   -0.646843 0.000442295
          71    -0.64314   -0.646791  0.00043913
          72     -0.6478   -0.646805 0.000433255
          73    -0.64438   -0.646772 0.000428592
          74    -0.64486   -0.646746 0.000423578
          75    -0.64334   -0.646701 0.000420358
          76     -0.6489    -0.64673 0.000415822
          77    -0.64504   -0.646708    0.000411
          78    -0.65196   -0.646775  0.00041121
          79     -0.6493   -0.646807 0.000407245
          80    -0.65228   -0.646875  0.00040786
          81     -0.6497    -0.64691 0.000404312
          82    -0.65076   -0.646957 0.000402098
          83    -0.64048   -0.646879 0.000404756
          84     -0.6505   -0.646922 0.000402226
          85    -0.64828   -0.646938 0.000397811
          86    -0.64818   -0.646953 0.000393447
          87    -0.65036   -0.646992 0.000390869
          88    -0.64608   -0.646982 0.000386565
          89    -0.64774    -0.64699 0.000382315
          90    -0.64904   -0.647013 0.000378745
          91    -0.64828   -0.647027 0.000374839
          92    -0.64656   -0.647022 0.000370799
          93    -0.64726   -0.647024 0.000366821
          94    -0.65316    -0.64709  0.00036868
          95    -0.64892   -0.647109 0.000365302
          96    -0.64292   -0.647065 0.000364094
          97     -0.6493   -0.647088 0.000361068
          98    -0.64432    -0.64706 0.000358487
          99    -0.63698   -0.646958 0.000369042
         100    -0.64558   -0.646944 0.000365609
