#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.40632    -0.40632           0
           2    -0.41272    -0.40952  0.00226274
           3    -0.41112   -0.410053  0.00157009
           4    -0.40744     -0.4094  0.00130645
           5    -0.41206   -0.409932  0.00114838
           6    -0.40704    -0.40945  0.00105329
           7    -0.41024   -0.409563 0.000908845
           8    -0.40686   -0.409225 0.000855736
           9    -0.40152   -0.408369  0.00110909
          10    -0.40884   -0.408416 0.000999183
          11    -0.40546   -0.408147 0.000943793
          12    -0.40936   -0.408248 0.000870538
          13    -0.41018   -0.408397 0.000816156
          14    -0.41358   -0.408767 0.000837629
          15    -0.40916   -0.408793 0.000782197
          16    -0.40916   -0.408816 0.000733645
          17    -0.41008   -0.408891 0.000694245
          18     -0.4085   -0.408869 0.000656015
          19    -0.40914   -0.408883 0.000621643
          20    -0.40844   -0.408861 0.000590956
          21     -0.4073   -0.408787 0.000567471
          22     -0.4082    -0.40876 0.000542303
          23     -0.4116   -0.408883 0.000532597
          24    -0.41104   -0.408973 0.000517929
          25    -0.40862   -0.408959 0.000497405
          26    -0.40664    -0.40887 0.000486206
          27    -0.40994    -0.40891 0.000469811
          28    -0.41134   -0.408996 0.000460981
          29    -0.40908   -0.408999 0.000445094
          30    -0.41226   -0.409108 0.000443329
          31     -0.4109   -0.409166 0.000432781
          32    -0.41244   -0.409268 0.000431182
          33    -0.40982   -0.409285  0.00041844
          34    -0.40958   -0.409294 0.000406223
          35     -0.4107   -0.409334 0.000396599
          36    -0.40972   -0.409344 0.000385728
          37     -0.4118   -0.409411 0.000380969
          38    -0.40724   -0.409354 0.000375202
          39    -0.41178   -0.409416 0.000370704
          40     -0.4103   -0.409438 0.000362094
          41    -0.41134   -0.409484 0.000356222
          42    -0.40858   -0.409463 0.000348391
          43    -0.40638   -0.409391 0.000347587
          44    -0.40872   -0.409376 0.000340022
          45    -0.40984   -0.409386 0.000332623
          46    -0.41248   -0.409453 0.000332122
          47    -0.41106   -0.409488 0.000326809
          48    -0.40808   -0.409458 0.000321314
          49    -0.40442   -0.409356   0.0003308
          50    -0.40936   -0.409356 0.000324184
          51    -0.40672   -0.409304  0.00032192
          52    -0.40822   -0.409283 0.000316403
          53    -0.40698    -0.40924 0.000313403
          54    -0.41224   -0.409295 0.000312486
          55    -0.40966   -0.409302 0.000306875
          56    -0.41112   -0.409334 0.000303108
          57    -0.41492   -0.409432  0.00031323
          58    -0.40778   -0.409404 0.000309123
          59    -0.41176   -0.409444 0.000306452
          60    -0.41288   -0.409501 0.000306649
          61     -0.4131    -0.40956 0.000307246
          62     -0.4072   -0.409522 0.000304639
          63     -0.4137   -0.409588 0.000306937
          64    -0.41066   -0.409605 0.000302598
          65     -0.4111   -0.409628 0.000298815
          66    -0.40742   -0.409595 0.000296155
          67    -0.40682   -0.409553 0.000294615
          68    -0.41188   -0.409587 0.000292263
          69    -0.40744   -0.409556  0.00028968
          70     -0.4075   -0.409527 0.000287027
          71    -0.40852   -0.409513 0.000283334
          72    -0.41174   -0.409544 0.000281083
          73    -0.40826   -0.409526 0.000277782
          74    -0.40856   -0.409513 0.000274335
          75    -0.40524   -0.409456  0.00027653
          76    -0.40522     -0.4094 0.000278452
          77    -0.40988   -0.409406 0.000274905
          78    -0.40828   -0.409392  0.00027176
          79     -0.4104   -0.409405 0.000268619
          80     -0.4102   -0.409415 0.000265445
          81     -0.4127   -0.409455 0.000265248
          82    -0.40906    -0.40945 0.000262058
          83    -0.40804   -0.409433 0.000259451
          84    -0.40748    -0.40941 0.000257402
          85    -0.40766    -0.40939 0.000255196
          86    -0.40542   -0.409343 0.000256369
          87    -0.40718   -0.409319 0.000254626
          88    -0.40718   -0.409294 0.000252889
          89     -0.4057   -0.409254 0.000253252
          90    -0.41052   -0.409268 0.000250829
          91    -0.40978   -0.409274 0.000248135
          92    -0.40694   -0.409248 0.000246731
          93    -0.40618   -0.409215 0.000246274
          94    -0.41002   -0.409224 0.000243803
          95    -0.41446   -0.409279 0.000247388
          96     -0.4075    -0.40926 0.000245505
          97    -0.41046   -0.409273 0.000243285
          98     -0.4117   -0.409298  0.00024206
          99    -0.40526   -0.409257 0.000243026
         100    -0.40646   -0.409229   0.0002422
