#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.72572    -0.72572           0
           2    -0.72414    -0.72493 0.000558614
           3    -0.72806   -0.725973 0.000929723
           4    -0.72514   -0.725765 0.000720256
           5     -0.7265   -0.725912 0.000591015
           6     -0.7159   -0.724243  0.00160092
           7    -0.72724   -0.724671  0.00142831
           8    -0.72666    -0.72492  0.00127121
           9    -0.71642   -0.723976  0.00143864
          10    -0.71702    -0.72328  0.00145323
          11    -0.72414   -0.723358  0.00132322
          12    -0.71736   -0.722858  0.00130395
          13    -0.72226   -0.722812  0.00120445
          14    -0.72484   -0.722957   0.0011271
          15    -0.72796   -0.723291   0.0011002
          16    -0.72182   -0.723199  0.00103527
          17    -0.72362   -0.723224 0.000974666
          18    -0.72496    -0.72332  0.00092528
          19    -0.72684   -0.723505 0.000894936
          20    -0.72392   -0.723526 0.000850429
          21    -0.72576   -0.723632 0.000816559
          22    -0.71868   -0.723407 0.000809878
          23    -0.72378   -0.723423 0.000774828
          24    -0.72162   -0.723348 0.000746178
          25     -0.7193   -0.723186 0.000733692
          26    -0.72482   -0.723249 0.000708158
          27    -0.71636   -0.722994 0.000726445
          28    -0.72628   -0.723111 0.000709916
          29     -0.7186   -0.722956 0.000702274
          30    -0.71416   -0.722663 0.000737534
          31    -0.71994   -0.722575 0.000718953
          32    -0.72384   -0.722614 0.000697572
          33    -0.72056   -0.722552 0.000679205
          34    -0.72508   -0.722626 0.000663286
          35    -0.72502   -0.722695  0.00064785
          36    -0.71928     -0.7226 0.000636761
          37    -0.71388   -0.722364 0.000661729
          38    -0.71822   -0.722255 0.000653241
          39    -0.71932    -0.72218 0.000640812
          40    -0.72116   -0.722155 0.000625299
          41    -0.72162   -0.722141 0.000610184
          42    -0.72182   -0.722134 0.000595704
          43     -0.7171   -0.722017 0.000593241
          44    -0.71608   -0.721882 0.000594904
          45    -0.72152   -0.721874 0.000581739
          46    -0.72296   -0.721897 0.000569571
          47     -0.7178    -0.72181 0.000564085
          48     -0.7199    -0.72177 0.000553735
          49    -0.72378   -0.721811 0.000543951
          50    -0.70952   -0.721566 0.000585994
          51    -0.71932   -0.721522 0.000576156
          52    -0.71922   -0.721477 0.000566773
          53    -0.72522   -0.721548 0.000560461
          54    -0.72202   -0.721557 0.000550151
          55    -0.72048   -0.721537 0.000540496
          56    -0.72806   -0.721654 0.000543251
          57    -0.71378   -0.721515 0.000551002
          58    -0.71088   -0.721332 0.000571199
          59     -0.7228   -0.721357  0.00056206
          60    -0.72486   -0.721415 0.000555716
          61    -0.72264   -0.721435 0.000546968
          62    -0.72422    -0.72148 0.000539987
          63    -0.72116   -0.721475  0.00053144
          64    -0.71814   -0.721423 0.000525685
          65    -0.72184    -0.72143 0.000517637
          66      -0.714   -0.721317  0.00052189
          67     -0.7219   -0.721326 0.000514173
          68     -0.7177   -0.721272 0.000509369
          69     -0.7276   -0.721364 0.000510175
          70    -0.72378   -0.721399 0.000504053
          71    -0.71738   -0.721342 0.000500121
          72    -0.72172   -0.721347 0.000493203
          73     -0.7245    -0.72139 0.000488334
          74     -0.7225   -0.721405 0.000481965
          75    -0.71782   -0.721358 0.000477904
          76     -0.7221   -0.721367 0.000471715
          77    -0.71852    -0.72133 0.000467036
          78    -0.72814   -0.721418 0.000469137
          79     -0.7218   -0.721423 0.000463224
          80    -0.72476   -0.721464 0.000459308
          81    -0.72276    -0.72148 0.000453916
          82     -0.7237   -0.721507 0.000449187
          83    -0.72094     -0.7215 0.000443827
          84      -0.721   -0.721495 0.000438584
          85    -0.71566   -0.721426 0.000438763
          86    -0.72444   -0.721461 0.000435058
          87    -0.72088   -0.721454 0.000430109
          88    -0.72148   -0.721455 0.000425221
          89    -0.72038   -0.721442 0.000420615
          90    -0.72082   -0.721436 0.000415998
          91    -0.72368    -0.72146 0.000412157
          92     -0.7212   -0.721457 0.000407687
          93    -0.72084   -0.721451 0.000403357
          94    -0.72244   -0.721461 0.000399204
          95    -0.72334   -0.721481 0.000395491
          96     -0.7142   -0.721405 0.000398577
          97    -0.72688   -0.721462 0.000398444
          98    -0.71818   -0.721428 0.000395783
          99     -0.7199   -0.721413 0.000392086
         100    -0.71956   -0.721394 0.000388603
