#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.68484    -0.68484           0
           2    -0.68286    -0.68385 0.000700036
           3    -0.68638   -0.684693  0.00083183
           4    -0.68584    -0.68498 0.000671454
           5    -0.68316   -0.684616 0.000628125
           6    -0.67454   -0.682937  0.00161991
           7    -0.69018   -0.683971  0.00168692
           8     -0.6852   -0.684125  0.00148303
           9    -0.68004   -0.683671  0.00138597
          10    -0.67998   -0.683302  0.00129559
          11    -0.67812   -0.682831  0.00126055
          12    -0.67966   -0.682567  0.00118287
          13    -0.68532   -0.682778  0.00111068
          14    -0.68638   -0.683036  0.00106072
          15    -0.68474   -0.683149 0.000996074
          16    -0.68302   -0.683141 0.000933852
          17     -0.6858   -0.683298  0.00089192
          18    -0.68858   -0.683591 0.000889338
          19    -0.68722   -0.683782 0.000862796
          20    -0.68398   -0.683792 0.000819713
          21    -0.68442   -0.683822 0.000781224
          22    -0.68164   -0.683723 0.000751983
          23    -0.68672   -0.683853 0.000730492
          24    -0.68092   -0.683731 0.000710204
          25    -0.68254   -0.683683 0.000683392
          26    -0.68548   -0.683752 0.000660592
          27    -0.68246   -0.683704 0.000637858
          28    -0.68424   -0.683724 0.000615364
          29    -0.68416   -0.683739 0.000594328
          30    -0.67638   -0.683493 0.000623081
          31     -0.6866   -0.683594 0.000610988
          32    -0.68412    -0.68361 0.000592116
          33    -0.68486   -0.683648 0.000575384
          34    -0.68396   -0.683657 0.000558534
          35     -0.6817   -0.683601 0.000545367
          36    -0.67994   -0.683499 0.000539617
          37    -0.67666   -0.683315 0.000555793
          38     -0.6772   -0.683154 0.000563979
          39    -0.68828   -0.683285 0.000564628
          40    -0.68224   -0.683259 0.000551116
          41    -0.68906     -0.6834  0.00055554
          42    -0.68082   -0.683339 0.000545699
          43    -0.67974   -0.683255 0.000539389
          44    -0.68062   -0.683195 0.000530445
          45     -0.6809   -0.683144 0.000521105
          46    -0.68562   -0.683198 0.000512548
          47    -0.67596   -0.683044 0.000524269
          48      -0.682   -0.683022 0.000513798
          49    -0.68648   -0.683093 0.000508134
          50    -0.67494    -0.68293 0.000523482
          51    -0.68596   -0.682989 0.000516578
          52    -0.68132   -0.682957  0.00050764
          53     -0.6813   -0.682926 0.000499024
          54    -0.67956   -0.682864 0.000493661
          55     -0.6854    -0.68291 0.000486834
          56    -0.69032   -0.683042 0.000495798
          57    -0.67688   -0.682934 0.000498747
          58    -0.67704   -0.682832 0.000500394
          59    -0.68558   -0.682879 0.000494075
          60    -0.68704   -0.682948 0.000490683
          61    -0.68444   -0.682973 0.000483248
          62    -0.68348   -0.682981 0.000475523
          63    -0.68322   -0.682985  0.00046799
          64    -0.68214   -0.682972 0.000460864
          65     -0.6858   -0.683015 0.000455823
          66    -0.67752   -0.682932 0.000456457
          67     -0.6833   -0.682937 0.000449678
          68    -0.68006   -0.682895 0.000445051
          69    -0.68422   -0.682914 0.000439015
          70    -0.68284   -0.682913 0.000432745
          71    -0.67968   -0.682868 0.000429039
          72    -0.68368   -0.682879 0.000423228
          73    -0.68242   -0.682873 0.000417478
          74    -0.68214   -0.682863 0.000411953
          75     -0.6778   -0.682795 0.000411954
          76     -0.6839    -0.68281  0.00040679
          77    -0.67924   -0.682763  0.00040414
          78    -0.68626   -0.682808 0.000401437
          79      -0.684   -0.682823 0.000396639
          80    -0.68572   -0.682859  0.00039333
          81    -0.68354   -0.682868 0.000388564
          82    -0.68326   -0.682873 0.000383855
          83     -0.6804   -0.682843 0.000380385
          84    -0.68556   -0.682875 0.000377229
          85    -0.68108   -0.682854 0.000373382
          86    -0.68526   -0.682882 0.000370087
          87     -0.6834   -0.682888 0.000365881
          88    -0.68424   -0.682903 0.000362045
          89    -0.68252   -0.682899 0.000358003
          90    -0.68564    -0.68293 0.000355318
          91    -0.68566    -0.68296 0.000352678
          92    -0.68242   -0.682954 0.000348894
          93    -0.68154   -0.682938 0.000345473
          94    -0.68682    -0.68298 0.000344257
          95    -0.68634   -0.683015 0.000342445
          96    -0.67882   -0.682971 0.000341655
          97     -0.6876   -0.683019 0.000341449
          98    -0.67764   -0.682964 0.000342348
          99    -0.67934   -0.682928 0.000340842
         100    -0.68052   -0.682904 0.000338283
