#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.55498    -0.55498           0
           2    -0.55568    -0.55533 0.000247487
           3     -0.5542   -0.554953 0.000349009
           4    -0.55376   -0.554655 0.000367789
           5    -0.55794   -0.555312 0.000657184
           6     -0.5509   -0.554577 0.000866326
           7    -0.55752   -0.554997 0.000838419
           8     -0.5514   -0.554547 0.000845635
           9    -0.55198   -0.554262 0.000798347
          10     -0.5521   -0.554046 0.000747219
          11    -0.54988   -0.553667 0.000769305
          12    -0.55462   -0.553747 0.000709281
          13    -0.55592   -0.553914 0.000674135
          14    -0.56156    -0.55446 0.000817822
          15    -0.55332   -0.554384 0.000766824
          16      -0.557   -0.554547 0.000736121
          17    -0.55584   -0.554624 0.000696735
          18    -0.55486   -0.554637 0.000658152
          19    -0.55792   -0.554809   0.0006458
          20    -0.55488   -0.554813  0.00061352
          21    -0.55448   -0.554797 0.000584509
          22    -0.55668   -0.554883 0.000564172
          23    -0.55682   -0.554967 0.000545894
          24      -0.559   -0.555135 0.000548403
          25     -0.5558   -0.555162 0.000527112
          26    -0.55674   -0.555222 0.000510322
          27    -0.55106   -0.555068 0.000514179
          28    -0.55134   -0.554935 0.000512765
          29     -0.5492   -0.554737 0.000531853
          30    -0.55612   -0.554783 0.000516118
          31    -0.55976   -0.554944 0.000523842
          32    -0.55596   -0.554976 0.000508433
          33    -0.55378   -0.554939 0.000494316
          34     -0.5531   -0.554885 0.000482728
          35     -0.5564   -0.554929 0.000470872
          36     -0.5523   -0.554856 0.000463419
          37    -0.55464    -0.55485  0.00045093
          38    -0.55544   -0.554865 0.000439331
          39     -0.5542   -0.554848 0.000428397
          40    -0.55506   -0.554853  0.00041772
          41    -0.55802   -0.554931  0.00041461
          42    -0.55034   -0.554821 0.000418898
          43    -0.55038   -0.554718 0.000421699
          44     -0.5541   -0.554704 0.000412348
          45      -0.555   -0.554711 0.000403238
          46    -0.56054   -0.554837 0.000413906
          47    -0.55002   -0.554735 0.000417597
          48    -0.55692    -0.55478 0.000411371
          49    -0.54974   -0.554678 0.000415638
          50    -0.55126   -0.554609 0.000412907
          51     -0.5547   -0.554611 0.000404815
          52    -0.55296   -0.554579 0.000398273
          53    -0.55436   -0.554575  0.00039078
          54     -0.5567   -0.554614 0.000385519
          55     -0.5529   -0.554583 0.000379768
          56    -0.55952   -0.554671 0.000383082
          57    -0.55428   -0.554665 0.000376422
          58     -0.5556   -0.554681 0.000370278
          59    -0.55366   -0.554663 0.000364406
          60    -0.55678   -0.554699 0.000360036
          61    -0.55484   -0.554701 0.000354141
          62    -0.55364   -0.554684 0.000348842
          63    -0.55856   -0.554745 0.000348689
          64    -0.55722   -0.554784 0.000345377
          65    -0.55418   -0.554775 0.000340189
          66    -0.55354   -0.554756 0.000335549
          67    -0.55256   -0.554723 0.000332137
          68    -0.55204   -0.554684 0.000329589
          69     -0.5498   -0.554613 0.000332325
          70     -0.5514   -0.554567 0.000330733
          71    -0.55042   -0.554509 0.000331192
          72    -0.55504   -0.554516 0.000326674
          73    -0.55138   -0.554473 0.000325012
          74    -0.55692   -0.554506 0.000322297
          75    -0.55444   -0.554505 0.000318001
          76    -0.55724   -0.554541 0.000315846
          77    -0.55428   -0.554538 0.000311763
          78    -0.55452   -0.554538 0.000307766
          79    -0.55594   -0.554555 0.000304381
          80    -0.55874   -0.554608 0.000305038
          81    -0.55684   -0.554635 0.000302514
          82     -0.5545   -0.554634  0.00029883
          83     -0.5505   -0.554584 0.000299351
          84    -0.55608   -0.554602 0.000296316
          85    -0.55338   -0.554587 0.000293179
          86    -0.55806   -0.554628 0.000292537
          87    -0.56034   -0.554693 0.000296452
          88    -0.55372   -0.554682 0.000293289
          89    -0.55208   -0.554653 0.000291448
          90    -0.55264   -0.554631 0.000289066
          91     -0.5522   -0.554604 0.000287121
          92    -0.55238    -0.55458 0.000285016
          93     -0.5548   -0.554582 0.000281961
          94     -0.5583   -0.554622 0.000281722
          95    -0.55656   -0.554642 0.000279494
          96    -0.55066   -0.554601 0.000279644
          97    -0.55618   -0.554617 0.000277235
          98    -0.55342   -0.554605 0.000274675
          99    -0.54476   -0.554505 0.000289341
         100    -0.55404   -0.554501 0.000286485
