#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1      -0.341      -0.341           0
           2    -0.34522    -0.34311    0.001492
           3    -0.34746    -0.34456  0.00154629
           4    -0.34012    -0.34345  0.00150633
           5    -0.34326   -0.343412  0.00120554
           6    -0.34226    -0.34322  0.00101979
           7    -0.34384   -0.343309 0.000877946
           8    -0.34144   -0.343075 0.000798669
           9    -0.33924   -0.342649 0.000815717
          10     -0.3396   -0.342344 0.000789069
          11    -0.33978   -0.342111 0.000750975
          12    -0.34294    -0.34218 0.000691564
          13    -0.34146   -0.342125 0.000640581
          14     -0.3495   -0.342651 0.000782001
          15     -0.3421   -0.342615 0.000730731
          16    -0.34302    -0.34264 0.000685499
          17    -0.34714   -0.342905 0.000694406
          18    -0.34178   -0.342842 0.000658633
          19    -0.34448   -0.342928 0.000629583
          20    -0.34266   -0.342915 0.000598247
          21    -0.33926   -0.342741 0.000594538
          22    -0.34176   -0.342696 0.000569183
          23     -0.3451   -0.342801 0.000553947
          24    -0.34252   -0.342789  0.00053099
          25    -0.34124   -0.342727 0.000513353
          26    -0.34188   -0.342695 0.000494642
          27    -0.34074   -0.342622  0.00048159
          28    -0.34572   -0.342733 0.000476929
          29    -0.34656   -0.342865 0.000478394
          30      -0.344   -0.342903 0.000463941
          31    -0.34514   -0.342975 0.000454554
          32    -0.34358   -0.342994 0.000440743
          33    -0.34512   -0.343058 0.000432071
          34     -0.3444   -0.343098 0.000421161
          35    -0.34348   -0.343109  0.00040927
          36    -0.34372   -0.343126 0.000398254
          37      -0.344   -0.343149 0.000388191
          38    -0.34344   -0.343157  0.00037805
          39    -0.34488   -0.343201  0.00037093
          40    -0.34438    -0.34323 0.000362826
          41     -0.3441   -0.343252 0.000354596
          42    -0.34352   -0.343258  0.00034621
          43    -0.33976   -0.343177 0.000347585
          44    -0.34236   -0.343158 0.000340181
          45     -0.3435   -0.343166 0.000332706
          46    -0.34402   -0.343184 0.000325991
          47    -0.34186   -0.343156 0.000320271
          48     -0.3427   -0.343147 0.000313739
          49    -0.33778   -0.343037 0.000325893
          50    -0.34116      -0.343 0.000321531
          51    -0.34402    -0.34302 0.000315848
          52    -0.34282   -0.343016 0.000309797
          53    -0.33984   -0.342956 0.000309693
          54    -0.34566   -0.343006  0.00030798
          55    -0.34156    -0.34298   0.0003035
          56    -0.34714   -0.343054 0.000307039
          57    -0.34524   -0.343092 0.000304038
          58    -0.33846   -0.343012 0.000309108
          59    -0.34584    -0.34306 0.000307562
          60    -0.34136   -0.343032 0.000303738
          61    -0.34844   -0.343121 0.000311429
          62    -0.34042   -0.343077 0.000309437
          63    -0.34838   -0.343161 0.000315766
          64     -0.3447   -0.343185 0.000311746
          65    -0.34306   -0.343183 0.000306956
          66    -0.33856   -0.343113 0.000310196
          67     -0.3408   -0.343079 0.000307481
          68    -0.34298   -0.343077 0.000302963
          69    -0.34338   -0.343082 0.000298604
          70    -0.34228    -0.34307 0.000294558
          71     -0.3402    -0.34303  0.00029317
          72    -0.34688   -0.343083 0.000293935
          73    -0.34156   -0.343062 0.000290648
          74    -0.34214    -0.34305 0.000286988
          75    -0.34238   -0.343041   0.0002833
          76    -0.33884   -0.342986 0.000284914
          77    -0.34456   -0.343006 0.000281947
          78    -0.33952   -0.342962 0.000281852
          79    -0.34116   -0.342939 0.000279206
          80    -0.34228    -0.34293 0.000275837
          81    -0.34716   -0.342983  0.00027733
          82    -0.34338   -0.342988  0.00027399
          83    -0.34174   -0.342973 0.000271101
          84    -0.34336   -0.342977 0.000267913
          85    -0.34066    -0.34295 0.000266144
          86    -0.34114   -0.342929  0.00026388
          87     -0.3429   -0.342929 0.000260847
          88    -0.34208   -0.342919 0.000258061
          89    -0.33992   -0.342885 0.000257352
          90    -0.34284   -0.342885 0.000254493
          91    -0.34316   -0.342888 0.000251714
          92    -0.34102   -0.342867 0.000249796
          93    -0.34388   -0.342878 0.000247347
          94    -0.34078   -0.342856 0.000245721
          95    -0.34654   -0.342895 0.000246175
          96     -0.3427   -0.342893 0.000243619
          97    -0.34196   -0.342883 0.000241297
          98    -0.34512   -0.342906 0.000239912
          99    -0.34066   -0.342883 0.000238559
         100    -0.33956    -0.34285 0.000238477
