#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.43972    -0.43972           0
           2    -0.44814    -0.44393  0.00297692
           3     -0.4431   -0.443653  0.00199743
           4    -0.44086   -0.442955  0.00161554
           5    -0.44684   -0.443732  0.00146743
           6    -0.44194   -0.443433  0.00125289
           7    -0.44594   -0.443791  0.00112391
           8    -0.43972   -0.443282  0.00109259
           9    -0.43704   -0.442589  0.00117084
          10    -0.44232   -0.442562  0.00105406
          11    -0.43952   -0.442285 0.000993852
          12     -0.4431   -0.442353 0.000913347
          13    -0.44398   -0.442478 0.000851617
          14    -0.44588   -0.442721 0.000824719
          15    -0.44312   -0.442748 0.000770165
          16     -0.4435   -0.442795 0.000723463
          17    -0.44192   -0.442744 0.000682735
          18    -0.44266   -0.442739 0.000644821
          19    -0.44152   -0.442675 0.000614066
          20    -0.44396   -0.442739 0.000586715
          21    -0.44206   -0.442707 0.000559667
          22    -0.44206   -0.442677 0.000534999
          23    -0.44834   -0.442923 0.000565559
          24    -0.44578   -0.443042 0.000554377
          25    -0.44178   -0.442992 0.000534497
          26    -0.44324   -0.443002 0.000514025
          27    -0.44114   -0.442933 0.000499589
          28    -0.44406   -0.442973 0.000483366
          29    -0.44154   -0.442923 0.000469217
          30    -0.44812   -0.443097 0.000484496
          31    -0.44186   -0.443057 0.000470506
          32     -0.4435   -0.443071 0.000456007
          33    -0.44516   -0.443134 0.000446562
          34    -0.44174   -0.443093 0.000435306
          35    -0.44344   -0.443103 0.000422982
          36    -0.44252   -0.443087 0.000411542
          37    -0.44626   -0.443172 0.000409258
          38    -0.44152   -0.443129 0.000400792
          39    -0.44304   -0.443127 0.000390522
          40    -0.44388   -0.443145 0.000381213
          41    -0.44618    -0.44322 0.000379031
          42    -0.44212   -0.443193  0.00037091
          43    -0.43978   -0.443114 0.000370681
          44    -0.44332   -0.443119 0.000362286
          45     -0.4433   -0.443123 0.000354257
          46    -0.44876   -0.443245 0.000367142
          47    -0.44438   -0.443269 0.000360124
          48     -0.4406   -0.443214 0.000356889
          49    -0.43866   -0.443121 0.000361503
          50     -0.4422   -0.443102 0.000354742
          51     -0.4401   -0.443044 0.000352637
          52    -0.44134   -0.443011 0.000347374
          53    -0.44136    -0.44298 0.000342213
          54    -0.44408      -0.443 0.000336482
          55    -0.44372   -0.443013 0.000330619
          56    -0.44682   -0.443081  0.00033163
          57     -0.4481   -0.443169 0.000337299
          58    -0.44046   -0.443122 0.000334702
          59    -0.44582   -0.443168 0.000332137
          60    -0.44642   -0.443222 0.000330994
          61    -0.44668   -0.443279 0.000330386
          62    -0.44286   -0.443272 0.000325126
          63    -0.45006    -0.44338 0.000337345
          64    -0.44562   -0.443415 0.000333885
          65    -0.44396   -0.443423 0.000328854
          66      -0.441   -0.443387 0.000325915
          67     -0.4423    -0.44337 0.000321453
          68    -0.44424   -0.443383  0.00031698
          69    -0.44072   -0.443345 0.000314728
          70    -0.44272   -0.443336 0.000310358
          71    -0.44276   -0.443328 0.000306093
          72    -0.44632   -0.443369  0.00030465
          73    -0.44324   -0.443367 0.000300482
          74    -0.44428    -0.44338 0.000296674
          75    -0.44006   -0.443335 0.000296002
          76    -0.43962   -0.443287 0.000296117
          77    -0.44572   -0.443318 0.000293953
          78    -0.44502    -0.44334 0.000290993
          79     -0.4457    -0.44337 0.000288839
          80    -0.44514   -0.443392 0.000286074
          81    -0.44628   -0.443428 0.000284756
          82    -0.44302   -0.443423 0.000281327
          83     -0.4404   -0.443386 0.000280284
          84    -0.44218   -0.443372 0.000277315
          85     -0.4407    -0.44334 0.000275829
          86    -0.44112   -0.443315 0.000273827
          87    -0.44118    -0.44329 0.000271777
          88    -0.44416     -0.4433 0.000268868
          89     -0.4426   -0.443292 0.000265962
          90     -0.4418   -0.443276 0.000263523
          91     -0.4439   -0.443282 0.000260717
          92     -0.4417   -0.443265 0.000258449
          93     -0.4419   -0.443251 0.000256087
          94    -0.44464   -0.443265 0.000253789
          95    -0.44872   -0.443323 0.000257531
          96    -0.44006   -0.443289 0.000257081
          97     -0.4434    -0.44329 0.000254433
          98    -0.44422   -0.443299 0.000252014
          99     -0.4385   -0.443251 0.000254088
         100    -0.44342   -0.443253 0.000251553
