#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.61402    -0.61402           0
           2     -0.6151    -0.61456 0.000381838
           3    -0.61704   -0.615387 0.000721377
           4    -0.61646   -0.615655 0.000588828
           5    -0.61276   -0.615076 0.000700066
           6    -0.60954   -0.614153  0.00102458
           7     -0.6152   -0.614303 0.000889058
           8    -0.61456   -0.614335 0.000778506
           9    -0.61372   -0.614267 0.000694998
          10     -0.6127    -0.61411 0.000642914
          11    -0.61192   -0.613911 0.000614521
          12    -0.61414    -0.61393 0.000563607
          13    -0.61334   -0.613885 0.000522077
          14     -0.6163   -0.614057   0.0005125
          15      -0.614   -0.614053 0.000478348
          16    -0.61374   -0.614034 0.000448852
          17    -0.61436   -0.614053 0.000422859
          18     -0.6135   -0.614022 0.000400481
          19    -0.61798   -0.614231 0.000430178
          20    -0.61492   -0.614265 0.000410048
          21    -0.61488   -0.614294 0.000391567
          22    -0.61732   -0.614432 0.000397188
          23    -0.61862   -0.614614 0.000419589
          24     -0.6163   -0.614684 0.000407945
          25    -0.61102   -0.614538 0.000417127
          26     -0.6156   -0.614578  0.00040308
          27    -0.61332   -0.614532 0.000390836
          28     -0.6162   -0.614591 0.000381392
          29    -0.61236   -0.614514 0.000375922
          30     -0.6155   -0.614547 0.000364824
          31    -0.61876   -0.614683 0.000377517
          32    -0.61492   -0.614691 0.000365792
          33    -0.61474   -0.614692 0.000354711
          34    -0.61358   -0.614659 0.000345783
          35    -0.61206   -0.614585 0.000343787
          36    -0.61132   -0.614494 0.000345994
          37    -0.61034   -0.614382 0.000354394
          38    -0.61456   -0.614387 0.000345099
          39    -0.61578   -0.614423 0.000338094
          40    -0.61282   -0.614382 0.000332007
          41    -0.61782   -0.614466 0.000334328
          42     -0.6105   -0.614372 0.000339443
          43    -0.60704   -0.614201 0.000371917
          44    -0.61318   -0.614178 0.000364188
          45    -0.61198   -0.614129 0.000359356
          46    -0.61776   -0.614208 0.000360107
          47    -0.61192    -0.61416 0.000355722
          48    -0.61386   -0.614153 0.000348365
          49    -0.61134   -0.614096 0.000345955
          50    -0.61002   -0.614014 0.000348508
          51    -0.61924   -0.614117 0.000356418
          52    -0.61538   -0.614141 0.000350391
          53    -0.61566    -0.61417  0.00034495
          54    -0.61422   -0.614171 0.000338563
          55    -0.61336   -0.614156 0.000332728
          56    -0.62038   -0.614267  0.00034485
          57    -0.61012   -0.614194  0.00034639
          58    -0.61658   -0.614236 0.000342851
          59      -0.614   -0.614232 0.000337063
          60    -0.61706   -0.614279 0.000334726
          61    -0.61332   -0.614263 0.000329607
          62    -0.61134   -0.614216 0.000327645
          63    -0.61512    -0.61423 0.000322759
          64    -0.61372   -0.614222 0.000317814
          65    -0.61482   -0.614231 0.000313058
          66     -0.6066   -0.614116 0.000328976
          67    -0.61488   -0.614127 0.000324263
          68     -0.6086   -0.614046 0.000329524
          69    -0.60936   -0.613978 0.000331673
          70    -0.60864   -0.613902 0.000335586
          71     -0.6109   -0.613859 0.000333512
          72    -0.61568   -0.613885 0.000329837
          73    -0.60998   -0.613831 0.000329628
          74    -0.61274   -0.613816 0.000325503
          75    -0.61046   -0.613772 0.000324225
          76    -0.61842   -0.613833 0.000325676
          77      -0.609    -0.61377 0.000327439
          78    -0.61806   -0.613825 0.000327827
          79    -0.61484   -0.613838 0.000323929
          80    -0.61596   -0.613864 0.000320964
          81     -0.6133   -0.613858 0.000317077
          82     -0.6154   -0.613876 0.000313768
          83     -0.6071   -0.613795 0.000320434
          84    -0.61662   -0.613828 0.000318379
          85     -0.6131    -0.61382 0.000314749
          86    -0.61644    -0.61385  0.00031256
          87    -0.61586   -0.613873  0.00030982
          88     -0.6116   -0.613847 0.000307374
          89    -0.61374   -0.613846 0.000303923
          90     -0.6122   -0.613828 0.000301096
          91      -0.614    -0.61383 0.000297793
          92     -0.6134   -0.613825 0.000294593
          93     -0.6153   -0.613841 0.000291852
          94     -0.6166    -0.61387 0.000290219
          95    -0.61156   -0.613846 0.000288182
          96    -0.61048   -0.613811 0.000287305
          97    -0.61524   -0.613826  0.00028472
          98    -0.60978   -0.613784 0.000284792
          99    -0.60116   -0.613657  0.00030915
         100    -0.61114   -0.613632 0.000307081
