#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.50266    -0.50266           0
           2    -0.50952    -0.50609  0.00242538
           3    -0.50444    -0.50554  0.00167812
           4    -0.50344   -0.505015   0.0013382
           5      -0.507   -0.505412  0.00112791
           6    -0.50178   -0.504807  0.00109033
           7    -0.50664   -0.505069  0.00096551
           8    -0.49936   -0.504355  0.00107669
           9    -0.50032   -0.503907  0.00104624
          10    -0.50288   -0.503804 0.000946644
          11    -0.50426   -0.503845 0.000861492
          12      -0.507   -0.504108 0.000828839
          13    -0.50474   -0.504157 0.000766505
          14    -0.50972   -0.504554 0.000808217
          15    -0.50414   -0.504527 0.000754807
          16      -0.507   -0.504681 0.000723288
          17     -0.5071   -0.504824 0.000694595
          18    -0.50326   -0.504737 0.000661415
          19    -0.50524   -0.504763 0.000627134
          20    -0.50608   -0.504829 0.000599224
          21    -0.50234    -0.50471 0.000582293
          22    -0.50546   -0.504745 0.000556821
          23     -0.5071   -0.504847 0.000541947
          24    -0.50776   -0.504968 0.000532785
          25     -0.5051   -0.504974 0.000511499
          26    -0.50678   -0.505043 0.000496522
          27    -0.50298   -0.504967 0.000483976
          28    -0.50202   -0.504861 0.000477996
          29    -0.50172   -0.504753 0.000473629
          30     -0.5067   -0.504818 0.000462266
          31    -0.50472   -0.504815 0.000447365
          32    -0.50396   -0.504788 0.000434182
          33    -0.50532   -0.504804 0.000421324
          34     -0.5035   -0.504766 0.000410675
          35    -0.50716   -0.504834 0.000404598
          36    -0.50222   -0.504762 0.000399823
          37     -0.5078   -0.504844  0.00039736
          38    -0.50308   -0.504797 0.000389605
          39    -0.50462   -0.504793 0.000379641
          40    -0.50444   -0.504784 0.000370253
          41    -0.50652   -0.504826 0.000363635
          42    -0.50272   -0.504776 0.000358419
          43     -0.5017   -0.504705 0.000357152
          44    -0.50702   -0.504757  0.00035289
          45    -0.50084    -0.50467 0.000355623
          46    -0.51172   -0.504823  0.00037948
          47     -0.5027   -0.504778 0.000374086
          48     -0.5043   -0.504768 0.000366426
          49    -0.49932   -0.504657 0.000375439
          50    -0.49908   -0.504546 0.000384142
          51    -0.50374    -0.50453 0.000376935
          52     -0.5026   -0.504493 0.000371509
          53     -0.5049     -0.5045 0.000364578
          54    -0.50572   -0.504523 0.000358526
          55    -0.50106    -0.50446 0.000357493
          56       -0.51   -0.504559 0.000364541
          57    -0.50676   -0.504598 0.000360185
          58    -0.50158   -0.504546 0.000357712
          59    -0.50532   -0.504559  0.00035189
          60     -0.5065   -0.504591  0.00034751
          61    -0.50558   -0.504607 0.000342191
          62    -0.50428   -0.504602 0.000336712
          63    -0.50962   -0.504682 0.000340659
          64    -0.50402   -0.504671 0.000335493
          65     -0.5052   -0.504679  0.00033043
          66    -0.50552   -0.504692 0.000325669
          67    -0.50116   -0.504639 0.000325047
          68    -0.50232   -0.504605 0.000322051
          69    -0.50092   -0.504552 0.000321782
          70    -0.50224   -0.504519 0.000318876
          71     -0.5022   -0.504486 0.000316053
          72    -0.50648   -0.504514 0.000312874
          73      -0.502   -0.504479 0.000310477
          74     -0.5062   -0.504503 0.000307151
          75     -0.5022   -0.504472 0.000304586
          76    -0.50222   -0.504442 0.000302017
          77     -0.5068   -0.504473 0.000299642
          78    -0.50762   -0.504513 0.000298505
          79    -0.50154   -0.504476 0.000297089
          80    -0.50514   -0.504484 0.000293492
          81     -0.5083   -0.504531 0.000293625
          82     -0.5047   -0.504533 0.000290052
          83    -0.50208   -0.504504 0.000288059
          84     -0.5053   -0.504513 0.000284786
          85    -0.50292   -0.504494 0.000282051
          86     -0.5055   -0.504506 0.000279014
          87    -0.50742    -0.50454  0.00027781
          88     -0.5044   -0.504538 0.000274658
          89    -0.50452   -0.504538 0.000271572
          90    -0.50102   -0.504499 0.000271352
          91    -0.50422   -0.504496 0.000268388
          92    -0.50238   -0.504473 0.000266454
          93    -0.50292   -0.504456 0.000264111
          94     -0.5066   -0.504479 0.000262285
          95    -0.50798   -0.504516   0.0002621
          96    -0.50008   -0.504469 0.000263411
          97    -0.50548    -0.50448 0.000260901
          98    -0.50468   -0.504482 0.000258247
          99     -0.4989   -0.504425 0.000261721
         100    -0.50414   -0.504423  0.00025912
