#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.39146    -0.39146           0
           2     -0.3969    -0.39418  0.00192333
           3     -0.3987   -0.395687  0.00177692
           4    -0.39322    -0.39507  0.00143571
           5    -0.39612    -0.39528  0.00116383
           6    -0.39238   -0.394797   0.0010655
           7     -0.3935   -0.394611 0.000929251
           8    -0.39102   -0.394162 0.000915133
           9    -0.38692   -0.393358  0.00111235
          10    -0.39336   -0.393358  0.00100112
          11     -0.3918   -0.393216 0.000920071
          12    -0.39664   -0.393502  0.00088653
          13    -0.39438   -0.393569 0.000820906
          14     -0.3975    -0.39385 0.000808861
          15    -0.39542   -0.393955 0.000761679
          16     -0.3951   -0.394026  0.00071743
          17    -0.39476   -0.394069 0.000676525
          18    -0.39314   -0.394018 0.000640908
          19    -0.39312   -0.393971 0.000608915
          20    -0.39422   -0.393983 0.000578597
          21    -0.39204    -0.39389 0.000558394
          22    -0.39304   -0.393852 0.000534349
          23    -0.39564    -0.39393 0.000516741
          24    -0.39458   -0.393957  0.00049592
          25     -0.3938    -0.39395 0.000476123
          26     -0.3913   -0.393848 0.000468596
          27    -0.39428   -0.393864 0.000451513
          28    -0.39696   -0.393975 0.000448719
          29    -0.39588   -0.394041 0.000438028
          30     -0.3969   -0.394136 0.000433672
          31    -0.39522   -0.394171  0.00042109
          32     -0.3967    -0.39425 0.000415281
          33     -0.3943   -0.394252   0.0004027
          34    -0.39466   -0.394264 0.000391035
          35    -0.39416   -0.394261 0.000379874
          36    -0.39376   -0.394247 0.000369576
          37     -0.3962   -0.394299 0.000363339
          38    -0.39194   -0.394237 0.000359043
          39     -0.3968   -0.394303 0.000355799
          40    -0.39578    -0.39434 0.000348814
          41    -0.39596    -0.39438 0.000342537
          42     -0.3929   -0.394344 0.000336188
          43    -0.39218   -0.394294 0.000332116
          44    -0.39402   -0.394288 0.000324626
          45    -0.39548   -0.394314 0.000318492
          46      -0.397   -0.394373 0.000316875
          47    -0.39648   -0.394417 0.000313289
          48     -0.3941   -0.394411 0.000306832
          49     -0.3899   -0.394319 0.000314076
          50    -0.39288    -0.39429  0.00030911
          51    -0.39266   -0.394258 0.000304697
          52    -0.39294   -0.394233  0.00029989
          53    -0.39226   -0.394195 0.000296533
          54     -0.3971   -0.394249 0.000295879
          55     -0.3955   -0.394272 0.000291372
          56    -0.39556   -0.394295 0.000287075
          57    -0.39826   -0.394365 0.000290344
          58    -0.39132   -0.394312 0.000290045
          59    -0.39564   -0.394335 0.000286001
          60      -0.397   -0.394379 0.000284663
          61    -0.39848   -0.394446 0.000287826
          62    -0.39114   -0.394393 0.000288081
          63    -0.39992   -0.394481 0.000296567
          64    -0.39698    -0.39452 0.000294493
          65     -0.3953   -0.394532 0.000290207
          66    -0.39078   -0.394475 0.000291324
          67    -0.39134   -0.394428 0.000290709
          68    -0.39778   -0.394477 0.000290583
          69     -0.3921   -0.394443 0.000288407
          70    -0.39202   -0.394408 0.000286356
          71    -0.39348   -0.394395 0.000282621
          72    -0.39594   -0.394417 0.000279509
          73    -0.39416   -0.394413 0.000275702
          74    -0.39172   -0.394377 0.000274368
          75    -0.39056   -0.394326 0.000275389
          76    -0.39066   -0.394278 0.000275957
          77    -0.39628   -0.394304 0.000273596
          78    -0.39194   -0.394273 0.000271761
          79    -0.39298   -0.394257 0.000268814
          80    -0.39346   -0.394247 0.000265638
          81     -0.3967   -0.394277  0.00026408
          82     -0.3934   -0.394267 0.000261076
          83    -0.39438   -0.394268 0.000257934
          84    -0.39258   -0.394248 0.000255645
          85    -0.39208   -0.394222 0.000253906
          86    -0.39048   -0.394179 0.000254655
          87     -0.3935   -0.394171 0.000251848
          88    -0.39184   -0.394145 0.000250375
          89     -0.3916   -0.394116 0.000249189
          90    -0.39562   -0.394133  0.00024698
          91    -0.39552   -0.394148 0.000244736
          92    -0.39094   -0.394113 0.000244547
          93     -0.3924   -0.394095  0.00024261
          94    -0.39468   -0.394101 0.000240109
          95    -0.39896   -0.394152 0.000242969
          96    -0.39174   -0.394127 0.000241733
          97    -0.39362   -0.394122 0.000239298
          98      -0.395   -0.394131 0.000237024
          99    -0.39112     -0.3941 0.000236572
         100    -0.39152   -0.394074 0.000235609
