62 0.0204839 0.763498 0.603198 -0.437907 0.0682056
63 0.0199981 0.763498 0.603198 -0.437907 0.0734788
64 0.0195312 0.763498 0.603198 -0.437907 0.255887
65 0.0190823 0.763498 0.603198 -0.437907 0.231893
66 0.0186502 0.763498 0.603198 -0.437907 0.479698
67 0.0182342 0.763498 0.603198 -0.437907 0.0986878
68 0.0178335 0.763498 0.603198 -0.437907 0.455672
69 0.0174472 0.763498 0.603198 -0.437907 0.0913631
70 0.0170747 0.763498 0.603198 -0.437907 0.0766296
71 0.0167152 0.763498 0.603198 -0.437907 0.075858
72 0.0163682 0.763498 0.603198 -0.437907 0.0913834
73 0.016033 0.763498 0.603198 -0.437907 0.0994653
74 0.0157091 0.763498 0.603198 -0.437907 0.395704
75 0.015396 0.763498 0.603198 -0.437907 0.406295
76 0.0150931 0.763498 0.603198 -0.437907 0.489689
77 0.0148001 0.763498 0.603198 -0.437907 0.0612085
78 0.0145164 0.763498 0.603198 -0.437907 0.284162
79 0.0142416 0.763498 0.603198 -0.437907 0.0366547
80 0.0139754 0.763498 0.603198 -0.437907 0.210125
81 0.0137174 0.763498 0.603198 -0.437907 0.0870131
82 0.0134673 0.763498 0.603198 -0.437907 0.151956
83 0.0132246 0.763498 0.603198 -0.437907 0.0833188
84 0.0129892 0.763498 0.603198 -0.437907 0.179931
85 0.0127606 0.763498 0.603198 -0.437907 0.372962
86 0.0125387 0.763498 0.603198 -0.437907 0.0750189
87 0.0123231 0.763498 0.603198 -0.437907 0.0717324
88 0.0121137 0.763498 0.603198 -0.437907 0.104587
89 0.0119101 0.763498 0.603198 -0.437907 0.177544
90 0.0117121 0.763498 0.603198 -0.437907 0.122925
91 0.0115196 0.695145 0.655791 -0.400819 0.043972
92 0.0113323 0.695145 0.655791 -0.400819 0.31933
93 0.01115 0.695145 0.655791 -0.400819 0.221156
94 0.0109726 0.695145 0.655791 -0.400819 0.158278
95 0.0107998 0.695145 0.655791 -0.400819 0.177803
96 0.0106315 0.695145 0.655791 -0.400819 0.0948302
97 0.0104675 0.695145 0.655791 -0.400819 0.137109
98 0.0103077 0.695145 0.655791 -0.400819 0.565094
99 0.0101519 0.695145 0.655791 -0.400819 0.0865721
100 0.01 0.695145 0.655791 -0.400819 0.0633903
101 0.00985185 0.695145 0.655791 -0.400819 0.320929
102 0.00970733 0.695145 0.655791 -0.400819 0.0613775
103 0.0095663 0.695145 0.655791 -0.400819 0.172774
104 0.00942866 0.695145 0.655791 -0.400819 0.0806057
105 0.00929429 0.695145 0.655791 -0.400819 0.304874
106 0.00916307 0.695145 0.655791 -0.400819 0.219199
107 0.00903492 0.695145 0.655791 -0.400819 0.260128
108 0.00890973 0.695145 0.655791 -0.400819 0.400145
109 0.0087874 0.695145 0.655791 -0.400819 0.206085
110 0.00866784 0.695145 0.655791 -0.400819 0.191874
111 0.00855097 0.695145 0.655791 -0.400819 0.250306
112 0.00843671 0.695145 0.655791 -0.400819 0.335116
113 0.00832496 0.695145 0.655791 -0.400819 0.0889663
114 0.00821567 0.695145 0.655791 -0.400819 0.344175
115 0.00810874 0.695145 0.655791 -0.400819 0.0850704
116 0.00800411 0.695145 0.655791 -0.400819 0.23076
117 0.00790171 0.695145 0.655791 -0.400819 0.103282
118 0.00780148 0.695145 0.655791 -0.400819 0.20157
119 0.00770335 0.695145 0.655791 -0.400819 0.0911998
120 0.00760726 0.695145 0.655791 -0.400819 0.136785
121 0.00751315 0.695145 0.655791 -0.400819 0.141149
122 0.00742096 0.847546 0.592103 -0.431216 0.0447035
123 0.00733065 0.847546 0.592103 -0.431216 0.170391
124 0.00724215 0.847546 0.592103 -0.431216 0.642609
125 0.00715542 0.847546 0.592103 -0.431216 0.139144
126 0.0070704 0.847546 0.592103 -0.431216 0.119145
127 0.00698706 0.847546 0.592103 -0.431216 0.102618
128 0.00690534 0.847546 0.592103 -0.431216 0.0459884
129 0.0068252 0.847546 0.592103 -0.431216 0.402879
130 0.0067466 0.847546 0.592103 -0.431216 0.0926721
131 0.0066695 0.847546 0.592103 -0.431216 0.0684002
132 0.00659385 0.847546 0.592103 -0.431216 0.0470556
133 0.00651962 0.847546 0.592103 -0.431216 0.376831
134 0.00644678 0.847546 0.592103 -0.431216 0.181957
135 0.00637528 0.847546 0.592103 -0.431216 0.12434
136 0.0063051 0.847546 0.592103 -0.431216 0.793215
137 0.00623619 0.847546 0.592103 -0.431216 0.221074
138 0.00616853 0.847546 0.592103 -0.431216 0.0542767
139 0.00610208 0.847546 0.592103 -0.431216 0.096084
140 0.00603682 0.847546 0.592103 -0.431216 0.125384
141 0.00597271 0.847546 0.592103 -0.431216 0.103851
142 0.00590973 0.847546 0.592103 -0.431216 0.0845378
143 0.00584785 0.847546 0.592103 -0.431216 0.160302
144 0.00578704 0.847546 0.592103 -0.431216 0.0988403
145 0.00572727 0.847546 0.592103 -0.431216 0.0538001
146 0.00566853 0.847546 0.592103 -0.431216 0.0750546
147 0.00561079 0.847546 0.592103 -0.431216 0.200083
148 0.00555402 0.847546 0.592103 -0.431216 0.279225
149 0.0054982 0.847546 0.592103 -0.431216 0.554124
150 0.00544331 0.847546 0.592103 -0.431216 0.137129
151 0.00538933 0.847546 0.592103 -0.431216 0.0589246
152 0.00533623 0.847546 0.592103 -0.431216 0.0746614
153 0.005284 0.847546 0.592103 -0.431216 0.213741
154 0.00523262 0.847546 0.592103 -0.431216 0.107883
155 0.00518206 0.847546 0.592103 -0.431216 0.0458273
156 0.00513231 0.847546 0.592103 -0.431216 0.111531
157 0.00508336 0.847546 0.592103 -0.431216 0.131086
158 0.00503517 0.847546 0.592103 -0.431216 0.0687919
159 0.00498775 0.847546 0.592103 -0.431216 0.284456
160 0.00494106 0.847546 0.592103 -0.431216 0.376662
161 0.0048951 0.847546 0.592103 -0.431216 0.126993
162 0.00484984 0.847546 0.592103 -0.431216 0.154721
163 0.00480528 0.847546 0.592103 -0.431216 0.420656
164 0.0047614 0.847546 0.592103 -0.431216 0.0890476
165 0.00471818 0.847546 0.592103 -0.431216 0.197213
166 0.00467561 0.847546 0.592103 -0.431216 0.179694
167 0.00463367 0.847546 0.592103 -0.431216 0.0763268
168 0.00459236 0.847546 0.592103 -0.431216 0.247808
169 0.00455166 0.847546 0.592103 -0.431216 0.511247
170 0.00451156 0.847546 0.592103 -0.431216 0.228594
171 0.00447204 0.847546 0.592103 -0.431216 0.216781
172 0.0044331 0.847546 0.592103 -0.431216 0.0617706
173 0.00439472 0.847546 0.592103 -0.431216 0.0746628
174 0.00435689 0.847546 0.592103 -0.431216 0.215615
175 0.00431959 0.847546 0.592103 -0.431216 0.775027
176 0.00428283 0.847546 0.592103 -0.431216 0.229833
177 0.00424659 0.847546 0.592103 -0.431216 0.73629
178 0.00421085 0.847546 0.592103 -0.431216 0.198505
179 0.00417562 0.847546 0.592103 -0.431216 0.275186
180 0.00414087 0.847546 0.592103 -0.431216 0.30445
181 0.0041066 0.847546 0.592103 -0.431216 0.0496747
182 0.0040728 0.847546 0.592103 -0.431216 0.051881
183 0.00403946 0.847546 0.592103 -0.431216 0.52062
184 0.00400657 0.847546 0.592103 -0.431216 0.345288
185 0.00397413 0.847546 0.592103 -0.431216 0.0726503
186 0.00394213 0.847546 0.592103 -0.431216 0.103131
187 0.00391055 0.847546 0.592103 -0.431216 0.0776111
188 0.00387939 0.847546 0.592103 -0.431216 0.13642
189 0.00384864 0.847546 0.592103 -0.431216 0.101932
190 0.0038183 0.847546 0.592103 -0.431216 0.38067
191 0.00378835 0.847546 0.592103 -0.431216 0.126764
192 0.00375879 0.847546 0.592103 -0.431216 0.443664
193 0.00372962 0.847546 0.592103 -0.431216 0.169579
194 0.00370082 0.847546 0.592103 -0.431216 0.385332
195 0.00367238 0.847546 0.592103 -0.431216 0.696154
196 0.00364431 0.847546 0.592103 -0.431216 0.198255
197 0.0036166 0.847546 0.592103 -0.431216 0.26351
198 0.00358924 0.847546 0.592103 -0.431216 0.176878
199 0.00356222 0.765302 0.643032 -0.438106 0.0398683
200 0.00353553 0.765302 0.643032 -0.438106 0.24295
201 0.00350918 0.765302 0.643032 -0.438106 0.249751
202 0.00348316 0.765302 0.643032 -0.438106 0.128822
203 0.00345745 0.765302 0.643032 -0.438106 0.115812
204 0.00343206 0.765302 0.643032 -0.438106 0.130988
205 0.00340698 0.765302 0.643032 -0.438106 0.0986719
206 0.0033822 0.765302 0.643032 -0.438106 0.361358
207 0.00335772 0.765302 0.643032 -0.438106 0.310863
208 0.00333353 0.765302 0.643032 -0.438106 0.0612299
209 0.00330964 0.765302 0.643032 -0.438106 0.0695257
210 0.00328603 0.765302 0.643032 -0.438106 0.664661
211 0.00326269 0.765302 0.643032 -0.438106 0.617885
212 0.00323964 0.765302 0.643032 -0.438106 0.335544
213 0.00321685 0.765302 0.643032 -0.438106 0.633302
214 0.00319433 0.765302 0.643032 -0.438106 0.0927511
215 0.00317207 0.765302 0.643032 -0.438106 0.375059
216 0.00315006 0.765302 0.643032 -0.438106 0.0818645
217 0.00312831 0.765302 0.643032 -0.438106 0.145269
218 0.00310681 0.765302 0.643032 -0.438106 0.100854
219 0.00308556 0.765302 0.643032 -0.438106 0.132499
220 0.00306454 0.765302 0.643032 -0.438106 0.416095
221 0.00304377 0.765302 0.643032 -0.438106 0.218876
222 0.00302323 0.765302 0.643032 -0.438106 0.311523
223 0.00300291 0.765302 0.643032 -0.438106 0.092501
224 0.00298283 0.765302 0.643032 -0.438106 0.108315
225 0.00296296 0.765302 0.643032 -0.438106 0.0851587
226 0.00294332 0.765302 0.643032 -0.438106 0.572588
227 0.00292389 0.765302 0.643032 -0.438106 0.0744832
228 0.00290468 0.765302 0.643032 -0.438106 0.0985952
229 0.00288567 0.765302 0.643032 -0.438106 0.126192
230 0.00286687 0.765302 0.643032 -0.438106 0.206235
231 0.00284828 0.765302 0.643032 -0.438106 0.318337
232 0.00282988 0.765302 0.643032 -0.438106 0.0517944
233 0.00281168 0.765302 0.643032 -0.438106 0.253683
234 0.00279368 0.765302 0.643032 -0.438106 0.368013
235 0.00277586 0.765302 0.643032 -0.438106 0.636292
236 0.00275824 0.765302 0.643032 -0.438106 0.118475
237 0.0027408 0.765302 0.643032 -0.438106 0.0991363
238 0.00272355 0.765302 0.643032 -0.438106 0.259461
239 0.00270647 0.765302 0.643032 -0.438106 0.104387
240 0.00268957 0.765302 0.643032 -0.438106 0.0969487
241 0.00267285 0.765302 0.643032 -0.438106 0.422031
242 0.0026563 0.765302 0.643032 -0.438106 0.596994
243 0.00263992 0.765302 0.643032 -0.438106 0.270047
244 0.00262371 0.765302 0.643032 -0.438106 0.227994
245 0.00260766 0.765302 0.643032 -0.438106 0.0968425
246 0.00259178 0.765302 0.643032 -0.438106 0.443253
247 0.00257605 0.765302 0.643032 -0.438106 0.145709
248 0.00256049 0.765302 0.643032 -0.438106 0.137042
249 0.00254508 0.765302 0.643032 -0.438106 0.130285
250 0.00252982 0.765302 0.643032 -0.438106 0.12176
251 0.00251472 0.765302 0.643032 -0.438106 0.398862
252 0.00249977 0.765302 0.643032 -0.438106 0.423143
253 0.00248496 0.765302 0.643032 -0.438106 0.0836164
254 0.0024703 0.765302 0.643032 -0.438106 0.0810299
255 0.00245578 0.765302 0.643032 -0.438106 0.122904
256 0.00244141 0.765302 0.643032 -0.438106 0.236022
257 0.00242717 0.765302 0.643032 -0.438106 0.430329
258 0.00241307 0.765302 0.643032 -0.438106 0.640166
259 0.00239911 0.765302 0.643032 -0.438106 0.0355025
260 0.00238528 0.765302 0.643032 -0.438106 0.0507468
261 0.00237159 0.765302 0.643032 -0.438106 0.674277
262 0.00235802 0.765302 0.643032 -0.438106 0.197276
263 0.00234459 0.765302 0.643032 -0.438106 0.698345
264 0.00233128 0.765302 0.643032 -0.438106 0.095594
265 0.00231809 0.765302 0.643032 -0.438106 0.079988
266 0.00230504 0.765302 0.643032 -0.438106 0.401864
267 0.0022921 0.765302 0.643032 -0.438106 0.0900671
268 0.00227928 0.765302 0.643032 -0.438106 0.159845
269 0.00226658 0.765302 0.643032 -0.438106 0.0772839
270 0.002254 0.765302 0.643032 -0.438106 0.0812634
271 0.00224154 0.765302 0.643032 -0.438106 0.235505
272 0.00222919 0.765302 0.643032 -0.438106 0.226984
273 0.00221695 0.765302 0.643032 -0.438106 0.112348
274 0.00220483 0.765302 0.643032 -0.438106 0.097125
275 0.00219281 0.765302 0.643032 -0.438106 0.229727
276 0.0021809 0.765302 0.643032 -0.438106 0.487518
277 0.0021691 0.765302 0.643032 -0.438106 0.0772529
278 0.00215741 0.765302 0.643032 -0.438106 0.125678
279 0.00214582 0.765302 0.643032 -0.438106 0.083635
280 0.00213434 0.765302 0.643032 -0.438106 0.0834437
281 0.00212295 0.765302 0.643032 -0.438106 0.0576159
282 0.00211167 0.765302 0.643032 -0.438106 0.165209
283 0.00210049 0.765302 0.643032 -0.438106 0.267452
284 0.0020894 0.765302 0.643032 -0.438106 0.914865
285 0.00207842 0.765302 0.643032 -0.438106 0.181751
286 0.00206753 0.765302 0.643032 -0.438106 0.0691495
287 0.00205673 0.765302 0.643032 -0.438106 0.177791
288 0.00204603 0.765302 0.643032 -0.438106 0.613229
289 0.00203542 0.765302 0.643032 -0.438106 0.0990257
290 0.0020249 0.765302 0.643032 -0.438106 0.15013
291 0.00201447 0.765302 0.643032 -0.438106 0.279045
292 0.00200413 0.765302 0.643032 -0.438106 0.677151
293 0.00199388 0.765302 0.643032 -0.438106 0.400882
294 0.00198371 0.765302 0.643032 -0.438106 0.0449104
295 0.00197364 0.765302 0.643032 -0.438106 0.0893612
296 0.00196364 0.765302 0.643032 -0.438106 0.495836
297 0.00195373 0.765302 0.643032 -0.438106 0.10806
298 0.00194391 0.765302 0.643032 -0.438106 0.824092
299 0.00193416 0.765302 0.643032 -0.438106 0.356179
300 0.0019245 0.765302 0.643032 -0.438106 0.10792
301 0.00191492 0.765302 0.643032 -0.438106 0.207697
302 0.00190542 0.765302 0.643032 -0.438106 0.34799
303 0.00189599 0.765302 0.643032 -0.438106 0.250128
304 0.00188664 0.765302 0.643032 -0.438106 0.0511649
305 0.00187737 0.765302 0.643032 -0.438106 0.188251
306 0.00186818 0.765302 0.643032 -0.438106 0.0811913
307 0.00185906 0.765302 0.643032 -0.438106 0.0836373
308 0.00185001 0.765302 0.643032 -0.438106 0.170889
309 0.00184104 0.765302 0.643032 -0.438106 0.0738447
310 0.00183213 0.765302 0.643032 -0.438106 0.151026
311 0.00182331 0.765302 0.643032 -0.438106 0.0698062
312 0.00181455 0.765302 0.643032 -0.438106 0.0818588
313 0.00180586 0.765302 0.643032 -0.438106 0.455066
314 0.00179724 0.765302 0.643032 -0.438106 0.109874
315 0.00178869 0.765302 0.643032 -0.438106 0.0546858
316 0.0017802 0.765302 0.643032 -0.438106 0.179054
317 0.00177179 0.765302 0.643032 -0.438106 0.446998
318 0.00176343 0.765302 0.643032 -0.438106 0.198113
319 0.00175515 0.765302 0.643032 -0.438106 0.354849
320 0.00174693 0.765302 0.643032 -0.438106 0.0835292
321 0.00173877 0.765302 0.643032 -0.438106 0.354452
322 0.00173068 0.765302 0.643032 -0.438106 0.204097
323 0.00172265 0.765302 0.643032 -0.438106 0.0726075
324 0.00171468 0.765302 0.643032 -0.438106 0.111074
325 0.00170677 0.765302 0.643032 -0.438106 0.451326
326 0.00169892 0.765302 0.643032 -0.438106 0.892121
327 0.00169114 0.765302 0.643032 -0.438106 0.822531
328 0.00168341 0.765302 0.643032 -0.438106 0.597989
329 0.00167574 0.765302 0.643032 -0.438106 0.282665
330 0.00166813 0.765302 0.643032 -0.438106 0.873832
331 0.00166057 0.765302 0.643032 -0.438106 0.07606
332 0.00165308 0.765302 0.643032 -0.438106 0.11995
333 0.00164564 0.765302 0.643032 -0.438106 0.17207
334 0.00163825 0.772047 0.66725 -0.435646 0.0460378
335 0.00163092 0.772047 0.66725 -0.435646 0.302428
336 0.00162365 0.772047 0.66725 -0.435646 0.0732577
337 0.00161642 0.772047 0.66725 -0.435646 0.131107
338 0.00160926 0.772047 0.66725 -0.435646 0.159464
339 0.00160214 0.772047 0.66725 -0.435646 0.559038
340 0.00159508 0.772047 0.66725 -0.435646 0.551846
341 0.00158807 0.772047 0.66725 -0.435646 0.157973
342 0.00158111 0.772047 0.66725 -0.435646 0.260522
343 0.0015742 0.772047 0.66725 -0.435646 0.176487
344 0.00156734 0.772047 0.66725 -0.435646 0.208498
345 0.00156053 0.772047 0.66725 -0.435646 0.0719493
346 0.00155377 0.772047 0.66725 -0.435646 0.393005
347 0.00154706 0.772047 0.66725 -0.435646 0.466301
348 0.00154039 0.772047 0.66725 -0.435646 0.178636
349 0.00153378 0.772047 0.66725 -0.435646 0.239106
350 0.00152721 0.772047 0.66725 -0.435646 0.136656
351 0.00152069 0.772047 0.66725 -0.435646 0.2139
352 0.00151421 0.772047 0.66725 -0.435646 0.175065
353 0.00150778 0.772047 0.66725 -0.435646 0.633906
354 0.0015014 0.772047 0.66725 -0.435646 0.676895
355 0.00149506 0.772047 0.66725 -0.435646 0.0689335
356 0.00148876 0.772047 0.66725 -0.435646 0.0937661
357 0.00148251 0.772047 0.66725 -0.435646 0.556323
358 0.0014763 0.772047 0.66725 -0.435646 0.263217
359 0.00147014 0.772047 0.66725 -0.435646 0.675144
360 0.00146402 0.772047 0.66725 -0.435646 0.140603
361 0.00145794 0.772047 0.66725 -0.435646 0.067718
362 0.0014519 0.772047 0.66725 -0.435646 0.254376
363 0.00144591 0.772047 0.66725 -0.435646 0.115562
364 0.00143995 0.772047 0.66725 -0.435646 0.115783
365 0.00143404 0.772047 0.66725 -0.435646 0.116455
366 0.00142816 0.772047 0.66725 -0.435646 0.118861
367 0.00142233 0.772047 0.66725 -0.435646 0.0923443
368 0.00141654 0.772047 0.66725 -0.435646 0.0894366
369 0.00141078 0.772047 0.66725 -0.435646 0.601181
370 0.00140507 0.772047 0.66725 -0.435646 0.0519039
371 0.00139939 0.772047 0.66725 -0.435646 0.217858
372 0.00139375 0.772047 0.66725 -0.435646 0.078466
373 0.00138815 0.772047 0.66725 -0.435646 0.10665
374 0.00138259 0.772047 0.66725 -0.435646 0.118979
375 0.00137706 0.772047 0.66725 -0.435646 0.348888
376 0.00137157 0.772047 0.66725 -0.435646 0.572069
377 0.00136612 0.772047 0.66725 -0.435646 0.0686165
378 0.0013607 0.772047 0.66725 -0.435646 0.218955
379 0.00135532 0.772047 0.66725 -0.435646 0.240898
380 0.00134997 0.772047 0.66725 -0.435646 0.616249
381 0.00134466 0.772047 0.66725 -0.435646 0.309016
382 0.00133938 0.772047 0.66725 -0.435646 0.108265
383 0.00133414 0.772047 0.66725 -0.435646 0.0848998
384 0.00132893 0.772047 0.66725 -0.435646 0.523672
385 0.00132376 0.772047 0.66725 -0.435646 0.174562
386 0.00131862 0.772047 0.66725 -0.435646 0.477692
387 0.00131351 0.772047 0.66725 -0.435646 0.110123
388 0.00130844 0.772047 0.66725 -0.435646 0.163166
389 0.00130339 0.772047 0.66725 -0.435646 0.0830595
390 0.00129838 0.772047 0.66725 -0.435646 0.30336
391 0.00129341 0.772047 0.66725 -0.435646 0.11118
392 0.00128846 0.772047 0.66725 -0.435646 0.175184
393 0.00128355 0.772047 0.66725 -0.435646 0.891316
394 0.00127866 0.772047 0.66725 -0.435646 0.144664
395 0.00127381 0.772047 0.66725 -0.435646 0.0609017
396 0.00126899 0.772047 0.66725 -0.435646 0.292588
397 0.0012642 0.772047 0.66725 -0.435646 0.260641
398 0.00125943 0.772047 0.66725 -0.435646 0.231251
399 0.0012547 0.772047 0.66725 -0.435646 0.0702315
400 0.00125 0.772047 0.66725 -0.435646 0.368183
401 0.00124533 0.772047 0.66725 -0.435646 0.407064
402 0.00124068 0.772047 0.66725 -0.435646 0.114133
403 0.00123607 0.772047 0.66725 -0.435646 0.247436
404 0.00123148 0.772047 0.66725 -0.435646 0.131365
405 0.00122692 0.772047 0.66725 -0.435646 0.113026
406 0.00122239 0.772047 0.66725 -0.435646 0.721477
407 0.00121789 0.772047 0.66725 -0.435646 0.0780901
408 0.00121342 0.772047 0.66725 -0.435646 0.0916863
409 0.00120897 0.772047 0.66725 -0.435646 0.249884
410 0.00120455 0.772047 0.66725 -0.435646 0.2425
411 0.00120015 0.772047 0.66725 -0.435646 0.0532834
412 0.00119579 0.772047 0.66725 -0.435646 0.0436647
413 0.00119145 0.772047 0.66725 -0.435646 0.189911
414 0.00118713 0.772047 0.66725 -0.435646 0.559026
415 0.00118285 0.772047 0.66725 -0.435646 0.313328
416 0.00117858 0.772047 0.66725 -0.435646 0.448717
417 0.00117435 0.772047 0.66725 -0.435646 0.0568883
418 0.00117013 0.772047 0.66725 -0.435646 0.250655
419 0.00116595 0.772047 0.66725 -0.435646 0.087558
420 0.00116179 0.772047 0.66725 -0.435646 0.234025
421 0.00115765 0.772047 0.66725 -0.435646 0.11038
422 0.00115354 0.772047 0.66725 -0.435646 0.210715
423 0.00114945 0.772047 0.66725 -0.435646 0.0562044
424 0.00114538 0.772047 0.66725 -0.435646 0.632306
425 0.00114134 0.772047 0.66725 -0.435646 0.0930348
426 0.00113733 0.772047 0.66725 -0.435646 0.0768229
427 0.00113333 0.772047 0.66725 -0.435646 0.207821
428 0.00112937 0.772047 0.66725 -0.435646 0.109017
429 0.00112542 0.772047 0.66725 -0.435646 0.0691892
430 0.00112149 0.772047 0.66725 -0.435646 0.234193
431 0.00111759 0.772047 0.66725 -0.435646 0.717017
432 0.00111372 0.772047 0.66725 -0.435646 0.0729027
433 0.00110986 0.772047 0.66725 -0.435646 0.1574
434 0.00110603 0.772047 0.66725 -0.435646 0.0728511
435 0.00110221 0.772047 0.66725 -0.435646 0.240568
436 0.00109842 0.772047 0.66725 -0.435646 0.227293
437 0.00109466 0.772047 0.66725 -0.435646 0.0641503
438 0.00109091 0.772047 0.66725 -0.435646 0.0832054
439 0.00108718 0.772047 0.66725 -0.435646 0.0877824
440 0.00108348 0.772047 0.66725 -0.435646 0.702476
441 0.0010798 0.772047 0.66725 -0.435646 0.0593605
442 0.00107613 0.772047 0.66725 -0.435646 0.0735845
443 0.00107249 0.772047 0.66725 -0.435646 0.077513
444 0.00106887 0.772047 0.66725 -0.435646 0.769163
445 0.00106527 0.772047 0.66725 -0.435646 0.399052
446 0.00106169 0.772047 0.66725 -0.435646 0.0546908
447 0.00105813 0.772047 0.66725 -0.435646 0.0636917
448 0.00105459 0.772047 0.66725 -0.435646 0.0682369
449 0.00105107 0.772047 0.66725 -0.435646 0.240331
450 0.00104757 0.772047 0.66725 -0.435646 0.0939722
451 0.00104408 0.772047 0.66725 -0.435646 0.10094
452 0.00104062 0.772047 0.66725 -0.435646 0.36654
453 0.00103718 0.772047 0.66725 -0.435646 0.245748
454 0.00103375 0.772047 0.66725 -0.435646 0.63139
455 0.00103035 0.772047 0.66725 -0.435646 0.246531
456 0.00102696 0.772047 0.66725 -0.435646 0.095797
457 0.00102359 0.772047 0.66725 -0.435646 0.275505
458 0.00102024 0.772047 0.66725 -0.435646 0.158931
459 0.00101691 0.772047 0.66725 -0.435646 0.109816
460 0.00101359 0.772047 0.66725 -0.435646 0.317174
461 0.0010103 0.772047 0.66725 -0.435646 0.157598
462 0.00100702 0.772047 0.66725 -0.435646 0.0795196
463 0.00100376 0.772047 0.66725 -0.435646 0.310056
464 0.00100051 0.772047 0.66725 -0.435646 0.381574
465 0.000997288 0.772047 0.66725 -0.435646 0.0935215
466 0.00099408 0.772047 0.66725 -0.435646 0.0761667
467 0.000990888 0.772047 0.66725 -0.435646 0.156532
468 0.000987714 0.772047 0.66725 -0.435646 0.0540433
469 0.000984557 0.772047 0.66725 -0.435646 0.842369
470 0.000981416 0.772047 0.66725 -0.435646 0.0802394
471 0.000978292 0.772047 0.66725 -0.435646 0.298069
472 0.000975185 0.772047 0.66725 -0.435646 0.238514
473 0.000972094 0.772047 0.66725 -0.435646 0.875747
474 0.000969019 0.772047 0.66725 -0.435646 0.0935068
475 0.000965961 0.772047 0.66725 -0.435646 0.204047
476 0.000962919 0.772047 0.66725 -0.435646 0.40047
477 0.000959892 0.772047 0.66725 -0.435646 0.184648
478 0.000956881 0.772047 0.66725 -0.435646 0.162082
