# DISTANCE:     AVE_GOFR:        ERROR:
           1           0           0           0
           1   0.0256496           0           0
           1   0.0512993           0           0
           1   0.0769489           0           0
           1    0.102599           0           0
           1    0.128248           0           0
           1    0.153898           0           0
           1    0.179547           0           0
           1    0.205197           0           0
           1    0.230847           0           0
           1    0.256496           0           0
           1    0.282146           0           0
           1    0.307796           0           0
           1    0.333445           0           0
           1    0.359095           0           0
           1    0.384745           0           0
           1    0.410394           0           0
           1    0.436044           0           0
           1    0.461694           0           0
           1    0.487343           0           0
           1    0.512993           0           0
           1    0.538642           0           0
           1    0.564292           0           0
           1    0.589942           0           0
           1    0.615591           0           0
           1    0.641241           0           0
           1    0.666891           0           0
           1     0.69254           0           0
           1     0.71819           0           0
           1     0.74384           0           0
           1    0.769489           0           0
           1    0.795139           0           0
           1    0.820788           0           0
           1    0.846438           0           0
           1    0.872088           0           0
           1    0.897737    0.036377           0
           1    0.923387    0.245685           0
           1    0.949037     0.76492           0
           1    0.974686      1.6141           0
           1     1.00034     2.57982           0
           1     1.02599     3.22772           0
           1     1.05164     3.34092           0
           1     1.07728     3.47087           0
           1     1.10293     3.18469           0
           1     1.12858     3.03883           0
           1     1.15423     2.62279           0
           1     1.17988     2.29318           0
           1     1.20553     2.02167           0
           1     1.23118     1.81307           0
           1     1.25683     1.60739           0
           1     1.28248     1.39621           0
           1     1.30813      1.3604           0
           1     1.33378     1.14717           0
           1     1.35943     1.09122           0
           1     1.38508     1.00533           0
           1     1.41073     1.02542           0
           1     1.43638    0.930588           0
           1     1.46203    0.965809           0
           1     1.48768    0.974623           0
           1     1.51333     0.94144           0
           1     1.53898    0.927356           0
           1     1.56463    0.853922           0
           1     1.59028    0.895447           0
           1     1.61593      0.9241           0
           1     1.64158    0.934256           0
           1     1.66723     1.01891           0
           1     1.69288     1.06361           0
           1     1.71853     1.06609           0
           1     1.74418     1.13631           0
           1     1.76983     1.17918           0
           1     1.79547     1.24877           0
           1     1.82112      1.2958           0
           1     1.84677     1.33752           0
           1     1.87242      1.4346           0
           1     1.89807     1.45157           0
           1     1.92372     1.48431           0
           1     1.94937     1.53549           0
           1     1.97502     1.58486           0
           1     2.00067     1.56205           0
           1     2.02632     1.60298           0
           1     2.05197     1.65647           0
           1     2.07762     1.60301           0
           1     2.10327     1.58412           0
           1     2.12892     1.50537           0
           1     2.15457     1.51298           0
           1     2.18022     1.43206           0
           1     2.20587     1.39041           0
           1     2.23152     1.39989           0
           1     2.25717      1.3159           0
           1     2.28282     1.30358           0
           1     2.30847     1.28834           0
           1     2.33412     1.29385           0
           1     2.35977       1.248           0
           1     2.38542     1.23059           0
           1     2.41107     1.25724           0
           1     2.43672     1.28855           0
           1     2.46237      1.2449           0
           1     2.48802     1.22389           0
           1     2.51366     1.20702           0
           1     2.53931     1.21021           0
           2           0           0           0
           2   0.0256496           0           0
           2   0.0512993           0           0
           2   0.0769489           0           0
           2    0.102599           0           0
           2    0.128248           0           0
           2    0.153898           0           0
           2    0.179547           0           0
           2    0.205197           0           0
           2    0.230847           0           0
           2    0.256496           0           0
           2    0.282146           0           0
           2    0.307796           0           0
           2    0.333445           0           0
           2    0.359095           0           0
           2    0.384745           0           0
           2    0.410394           0           0
           2    0.436044           0           0
           2    0.461694           0           0
           2    0.487343           0           0
           2    0.512993           0           0
           2    0.538642           0           0
           2    0.564292           0           0
           2    0.589942           0           0
           2    0.615591           0           0
           2    0.641241           0           0
           2    0.666891           0           0
           2     0.69254           0           0
           2     0.71819           0           0
           2     0.74384           0           0
           2    0.769489           0           0
           2    0.795139           0           0
           2    0.820788           0           0
           2    0.846438           0           0
           2    0.872088 0.000733642 0.000518763
