#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     1.50953     1.50953           0
           2     1.49969     1.50461  0.00347599
           3      1.5108     1.50667  0.00286492
           4     1.43292     1.48823    0.016113
           5     1.53384     1.49736   0.0152553
           6     1.52571     1.50208   0.0134245
           7     1.52792     1.50577   0.0120034
           8     1.53446     1.50936   0.0110257
           9     1.47366     1.50539   0.0104897
          10     1.46388     1.50124   0.0102291
          11      1.5158     1.50256   0.0093844
          12     1.45507     1.49861  0.00939989
          13     1.63241      1.5089   0.0131558
          14     1.46594     1.50583   0.0125689
          15     1.44371     1.50169   0.0123946
          16     1.45455     1.49874    0.011965
          17     1.51497      1.4997   0.0112992
          18     1.45676     1.49731   0.0109204
          19     1.49606     1.49725   0.0103458
          20     1.47473     1.49612  0.00988962
          21     1.41212     1.49212   0.0101956
          22      1.3592     1.48608   0.0113824
          23     1.47794     1.48572   0.0108931
          24     1.57096     1.48928   0.0110029
          25     1.42335     1.48664   0.0108742
          26     1.50804     1.48746   0.0104871
          27     1.49289     1.48766   0.0101006
          28     1.53767     1.48945  0.00989653
          29     1.47775     1.48905  0.00956349
          30      1.3968     1.48597  0.00972646
          31       1.562     1.48842    0.009717
          32     1.49273     1.48856  0.00941427
          33     1.51623      1.4894  0.00916627
          34     1.48998     1.48941  0.00889669
          35     1.52445     1.49041  0.00869864
          36     1.46041     1.48958  0.00849685
          37     1.55075     1.49123  0.00842649
          38     1.55172     1.49283   0.0083537
          39     1.40341     1.49053  0.00844826
          40     1.51305      1.4911  0.00825579
          41     1.49995     1.49131  0.00805726
          42     1.55714     1.49288   0.0080164
          43     1.50783     1.49323  0.00783751
          44     1.58225     1.49525  0.00791624
          45     1.42293     1.49364  0.00790179
          46     1.54664      1.4948  0.00781356
          47     1.44734     1.49379  0.00771228
          48     1.53888     1.49473  0.00760863
          49     1.52998     1.49544  0.00748729
          50     1.41979     1.49393  0.00748887
          51     1.40697     1.49223  0.00753366
          52     1.42947     1.49102  0.00748481
          53     1.57495      1.4926  0.00750923
          54     1.46407     1.49207  0.00738873
          55     1.52155     1.49261   0.0072738
          56     1.59567     1.49445  0.00737306
          57     1.47193     1.49406  0.00725429
          58     1.50479     1.49424  0.00713158
          59     1.49427     1.49424  0.00701071
          60     1.49217     1.49421  0.00689395
          61       1.424     1.49306  0.00687633
          62       1.433     1.49209  0.00683331
          63     1.55502     1.49309  0.00679747
          64     1.35142     1.49087  0.00704244
          65     1.52415     1.49138  0.00695268
          66     1.53732     1.49208  0.00688208
          67     1.56871     1.49322  0.00687373
          68     1.50909     1.49346  0.00677661
          69     1.53681     1.49409  0.00670746
          70     1.38413     1.49252  0.00679309
          71     1.42339     1.49154  0.00676682
          72     1.49463     1.49158  0.00667297
          73     1.54382      1.4923  0.00661982
          74     1.53033     1.49281  0.00655028
          75     1.47812     1.49262  0.00646587
          76     1.42094     1.49167  0.00644922
          77     1.46896     1.49138   0.0063722
          78     1.49753     1.49146    0.006291
          79     1.51219     1.49172  0.00621683
          80     1.59775     1.49305   0.0062788
          81     1.51081     1.49327  0.00620512
          82     1.58959     1.49444  0.00623964
          83     1.39105     1.49319  0.00628757
          84      1.3946     1.49202  0.00632133
          85     1.51495     1.49229  0.00625271
          86     1.59935     1.49354   0.0063027
          87     1.55304     1.49422  0.00626726
          88     1.68492     1.49639  0.00655999
          89     1.48881      1.4963  0.00648684
          90      1.3976      1.4952   0.0065068
          91     1.38315     1.49397  0.00655078
          92     1.37945     1.49273  0.00659679
          93     1.56137     1.49347  0.00656701
          94     1.48003     1.49332  0.00649871
          95     1.62312     1.49469  0.00657234
          96     1.49862     1.49473  0.00650401
          97     1.56551     1.49546  0.00647775
          98     1.53067     1.49582  0.00642161
          99     1.43121     1.49517  0.00638982
         100     1.48995     1.49511  0.00632614
