#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1    0.750259    0.750259           0
           2    0.759874    0.755067  0.00339935
           3    0.756281    0.755472  0.00229023
           4    0.720696    0.746778  0.00772252
           5    0.803407    0.758104   0.0118655
           6    0.781304     0.76197    0.010499
           7    0.763067    0.762127  0.00900033
           8    0.770474     0.76317  0.00793554
           9    0.784578    0.765549  0.00740171
          10    0.802637    0.769258  0.00753365
          11     0.83437    0.775177  0.00887462
          12    0.767667    0.774551   0.0081571
          13    0.855481    0.780777  0.00961612
          14    0.756985    0.779077  0.00907818
          15    0.731015    0.775873  0.00902072
          16    0.784541    0.776415  0.00847317
          17    0.755296    0.775173   0.0080653
          18    0.742444    0.773354  0.00781949
          19    0.742837    0.771748   0.0075711
          20    0.751511    0.770736  0.00725985
          21    0.795252    0.771904  0.00700737
          22    0.746074     0.77073   0.0067865
          23    0.783207    0.771272  0.00651308
          24    0.802207    0.772561  0.00636798
          25    0.773556    0.772601  0.00611338
          26     0.78503    0.773079  0.00589691
          27    0.708422    0.770684  0.00614553
          28    0.764519    0.770464     0.00593
          29    0.797896     0.77141  0.00580047
          30    0.762978    0.771129  0.00561393
          31    0.842793    0.773441   0.0058896
          32      0.7788    0.773608  0.00570793
          33        0.79    0.774105  0.00555653
          34    0.790067    0.774574   0.0054129
          35    0.806104    0.775475  0.00533268
          36    0.715422    0.773807  0.00543921
          37    0.821963    0.775109  0.00544569
          38    0.772504     0.77504  0.00530281
          39    0.734237    0.773994  0.00526904
          40    0.798526    0.774607  0.00517289
          41    0.779407    0.774724  0.00504804
          42    0.767267    0.774547  0.00493097
          43     0.77883    0.774646  0.00481731
          44    0.767222    0.774477  0.00471078
          45    0.715126    0.773159  0.00478717
          46    0.779585    0.773298  0.00468514
          47    0.800696    0.773881  0.00462158
          48    0.849289    0.775452  0.00478486
          49    0.774859     0.77544  0.00468723
          50    0.745141    0.774834  0.00463249
          51    0.769467    0.774729  0.00454285
          52    0.774289     0.77472   0.0044555
          53    0.804644    0.775285  0.00440706
          54    0.804904    0.775833  0.00435944
          55    0.841015    0.777019  0.00443835
          56    0.802296     0.77747  0.00438198
          57    0.755926    0.777092  0.00432138
          58    0.745452    0.776546  0.00428116
          59    0.813637    0.777175  0.00425451
          60    0.793178    0.777442  0.00419195
          61     0.76263    0.777199  0.00413026
          62    0.775274    0.777168  0.00406376
          63    0.812193    0.777724   0.0040371
          64    0.727163    0.776934  0.00405058
          65    0.795607    0.777221  0.00399844
          66    0.768852    0.777094  0.00393987
          67    0.796222     0.77738   0.0038914
          68     0.76763    0.777236  0.00383681
          69    0.783133    0.777322  0.00378216
          70    0.752148    0.776962  0.00374518
          71     0.75097    0.776596  0.00371028
          72     0.78583    0.776724  0.00366097
          73     0.81757    0.777284  0.00365333
          74    0.794785    0.777521   0.0036116
          75     0.78517    0.777623  0.00356489
          76    0.738889    0.777113  0.00355423
          77    0.767615     0.77699  0.00351021
          78    0.749126    0.776632  0.00348333
          79    0.745978    0.776244  0.00346079
          80    0.842607    0.777074  0.00351554
          81    0.791119    0.777247  0.00347641
          82     0.80777    0.777619  0.00345389
          83    0.751007    0.777299  0.00342712
          84    0.771689    0.777232  0.00338698
          85     0.81117    0.777631  0.00337058
          86    0.743748    0.777237  0.00335434
          87    0.788785     0.77737  0.00331841
          88    0.816748    0.777818  0.00331073
          89    0.747111    0.777472  0.00329146
          90    0.751978    0.777189  0.00326705
          91    0.752333    0.776916  0.00324255
          92    0.739822    0.776513  0.00323228
          93      0.7458    0.776183  0.00321435
          94    0.757089     0.77598  0.00318656
          95    0.845156    0.776708  0.00323515
          96    0.771844    0.776657  0.00320185
          97    0.780348    0.776695  0.00316906
          98    0.806244    0.776997  0.00315104
          99    0.751237    0.776736  0.00312993
         100    0.765119     0.77662  0.00310079
