#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     3.58609     3.58609           0
           2     3.38217     3.48413   0.0720977
           3     3.67366     3.54731   0.0705063
           4     3.39342     3.50883   0.0625012
           5     3.73295     3.55366   0.0640893
           6     3.61722     3.56425   0.0542761
           7     3.94517     3.61867   0.0685747
           8       3.634     3.62058   0.0600297
           9     3.85777     3.64694    0.058861
          10     3.55626     3.63787   0.0536688
          11     3.65666     3.63958    0.048817
          12     3.61809     3.63779   0.0447817
          13     3.77371     3.64824     0.04254
          14     3.25889     3.62043   0.0477342
          15     3.77068     3.63045   0.0455907
          16     3.38677     3.61522   0.0452137
          17     3.65257     3.61742   0.0426074
          18     3.55012     3.61368    0.040404
          19     3.67155     3.61672   0.0383921
          20     3.46858     3.60932   0.0371802
          21     3.72938     3.61503   0.0358466
          22     3.39592     3.60507   0.0355739
          23     3.71163     3.60971   0.0343275
          24     3.80491     3.61784   0.0338471
          25     3.47865     3.61227   0.0329479
          26     3.77709     3.61861   0.0322848
          27     3.50726     3.61449   0.0313513
          28     3.75255     3.61942    0.030617
          29     3.51206     3.61572   0.0297842
          30      3.5698     3.61419   0.0288307
          31     3.90537     3.62358    0.029391
          32     3.46008     3.61847   0.0289132
          33      3.8012     3.62401   0.0285624
          34     3.74794     3.62765   0.0279539
          35     3.72063     3.63031   0.0272812
          36     3.69538     3.63212   0.0265832
          37     3.50834     3.62877   0.0260744
          38     3.81111     3.63357   0.0258259
          39     3.92569     3.64106   0.0262274
          40     3.55966     3.63902   0.0256506
          41       3.594     3.63793   0.0250485
          42     3.40217     3.63231   0.0250731
          43     3.36275     3.62604   0.0252616
          44     3.33194     3.61936   0.0255565
          45      3.8206     3.62383   0.0253768
          46     3.74094     3.62638   0.0249525
          47     3.50417     3.62378   0.0245567
          48     3.75068     3.62642    0.024187
          49     3.24091     3.61855   0.0249402
          50     3.06525     3.60749   0.0267842
          51     3.27915     3.60105   0.0270216
          52     3.21212     3.59357   0.0275176
          53     3.37892     3.58952   0.0272948
          54     3.53174     3.58845   0.0268103
          55     3.52928     3.58737   0.0263445
          56     3.98471     3.59447   0.0268125
          57     3.52843     3.59331   0.0263671
          58      3.5864     3.59319   0.0259128
          59     3.68977     3.59483   0.0255252
          60     3.43991     3.59225     0.02523
          61     3.51671     3.59101   0.0248468
          62      3.3748     3.58752   0.0246896
          63     3.50097     3.58615   0.0243358
          64       3.244      3.5808   0.0245358
          65     3.57608     3.58073   0.0241584
          66     3.66011     3.58193   0.0238223
          67      3.8574     3.58604   0.0238189
          68     3.56163     3.58568   0.0234713
          69     3.24583     3.58076   0.0236423
          70     3.40742     3.57828   0.0234339
          71     3.35682     3.57516   0.0233105
          72     3.50318     3.57416   0.0230082
          73     4.02309     3.58031   0.0235005
          74     3.90451     3.58469   0.0235877
          75     3.34135     3.58145   0.0234953
          76     3.34328     3.57832   0.0233942
          77     3.43895     3.57651   0.0231603
          78     3.94183     3.58119   0.0233322
          79     3.69334     3.58261     0.02308
          80     3.92506     3.58689    0.023185
          81     3.69946     3.58828   0.0229404
          82     3.95306     3.59273    0.023088
          83     3.65028     3.59342   0.0228202
          84     3.53803     3.59276   0.0225581
          85     3.79177      3.5951   0.0224138
          86     3.44418     3.59335   0.0222218
          87     3.83911     3.59617   0.0221452
          88     3.62142     3.59646   0.0218954
          89     3.72192     3.59787   0.0216947
          90     3.72611     3.59929   0.0215004
          91     3.39469     3.59705   0.0213814
          92     3.33605     3.59421   0.0213364
          93     3.50671     3.59327   0.0211277
          94     3.37303     3.59093   0.0210324
          95     3.68474     3.59191   0.0208342
          96     3.32691     3.58915   0.0207992
          97     3.36389     3.58683    0.020714
          98     3.68332     3.58781   0.0205261
          99     3.29845     3.58489   0.0205258
         100     3.51711     3.58421   0.0203317
