#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     2.43724     2.43724           0
           2     2.53744     2.48734    0.035426
           3     2.65564     2.54344   0.0515356
           4     2.20223     2.45814   0.0833754
           5     2.49253     2.46502   0.0669835
           6     2.49067     2.46929   0.0559558
           7     2.61544     2.49017   0.0517108
           8     2.47212     2.48791   0.0452961
           9     2.61895     2.50247   0.0425388
          10      2.3742     2.48965   0.0401723
          11     2.41991     2.48331   0.0370172
          12     2.35507     2.47262   0.0354414
          13     2.57521     2.48051   0.0335823
          14     2.31389     2.46861   0.0332256
          15     2.43993      2.4667   0.0310655
          16     2.50279     2.46895   0.0292057
          17     2.68549     2.48169   0.0301376
          18     2.38923     2.47655   0.0288978
          19      2.4396     2.47461   0.0274422
          20     2.58955     2.48036   0.0266651
          21     2.57107     2.48468   0.0257428
          22     2.43171     2.48227    0.024685
          23     2.64763     2.48946   0.0246365
          24     2.74451     2.50008   0.0258004
          25     2.42683     2.49715   0.0249342
          26     2.69389     2.50472   0.0250971
          27     2.49415     2.50433   0.0241707
          28     2.53055     2.50527   0.0233256
          29     2.45908     2.50367   0.0225755
          30     2.49529     2.50339   0.0218247
          31     2.62773      2.5074   0.0214861
          32     2.52104     2.50783   0.0208189
          33     2.59517     2.51048   0.0203556
          34     2.60721     2.51332   0.0199547
          35     2.74104     2.51983   0.0204177
          36     2.62841     2.52285   0.0200721
          37     2.53676     2.52322   0.0195332
          38     2.78044     2.52999   0.0201579
          39     2.53052        2.53    0.019641
          40     2.41763     2.52719   0.0193499
          41     2.53864     2.52747   0.0188799
          42     2.50112     2.52685   0.0184408
          43     2.34377     2.52259   0.0184969
          44     2.49321     2.52192   0.0180886
          45     2.73603     2.52668   0.0183017
          46     2.59057     2.52807   0.0179564
          47     2.40317     2.52541   0.0177699
          48     2.56235     2.52618   0.0174164
          49      2.3996      2.5236   0.0172514
          50     2.44988     2.52212   0.0169693
          51     2.52676     2.52221   0.0166368
          52     2.42653     2.52037   0.0164183
          53     2.63408     2.52252   0.0162481
          54     2.43587     2.52091   0.0160262
          55     2.38928     2.51852   0.0159126
          56     2.50612      2.5183     0.01563
          57     2.39616     2.51616   0.0155019
          58     2.42648     2.51461   0.0153116
          59     2.55973     2.51538   0.0150711
          60     2.51424     2.51536     0.01482
          61     2.38284     2.51318   0.0147354
          62     2.32511     2.51015   0.0148067
          63     2.44012     2.50904   0.0146133
          64     2.25725      2.5051   0.0149051
          65     2.41024     2.50365   0.0147471
          66     2.45011     2.50283    0.014546
          67     2.54172     2.50341   0.0143404
          68     2.44115      2.5025   0.0141587
          69     2.41337     2.50121   0.0140123
          70     2.37453      2.4994   0.0139285
          71     2.46956     2.49898   0.0137387
          72     2.53604     2.49949   0.0135575
          73     2.65209     2.50158    0.013532
          74     2.58448      2.5027   0.0133954
          75      2.4146     2.50153   0.0132682
          76     2.20843     2.49767   0.0136426
          77     2.37041     2.49602   0.0135652
          78     2.67012     2.49825   0.0135737
          79      2.5242     2.49858   0.0134058
          80     2.59448     2.49978   0.0132917
          81     2.59347     2.50093   0.0131779
          82     2.66503     2.50294   0.0131682
          83     2.37391     2.50138    0.013101
          84     2.50344     2.50141   0.0129451
          85     2.48888     2.50126   0.0127936
          86     2.71744     2.50377   0.0128894
          87     2.60635     2.50495   0.0127951
          88     2.52692      2.5052   0.0126521
          89     2.59025     2.50616    0.012546
          90     2.49936     2.50608   0.0124068
          91     2.11241     2.50175   0.0130028
          92      2.1268     2.49768   0.0134851
          93     2.47597     2.49745   0.0133421
          94     2.32849     2.49565   0.0133207
          95     2.69127     2.49771   0.0133387
          96     2.31979     2.49585   0.0133279
          97     2.51523     2.49605    0.013192
          98       2.553     2.49663   0.0130702
          99     2.49055     2.49657   0.0129383
         100     2.46659     2.49627   0.0128124
