#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     0.65631     0.65631           0
           2    0.661931    0.659121  0.00198721
           3    0.656579    0.658274   0.0014945
           4    0.646683    0.655376  0.00274843
           5    0.715034    0.667308   0.0108962
           6    0.683021    0.669926  0.00938961
           7    0.678848    0.671201  0.00813428
           8    0.675476    0.671735  0.00713503
           9    0.704193    0.675342  0.00719619
          10    0.712828     0.67909  0.00738869
          11    0.735503    0.684219  0.00830831
          12    0.686924    0.684444  0.00761901
          13    0.741152    0.688806  0.00818697
          14    0.675469    0.687854  0.00765742
          15    0.655779    0.685715  0.00743949
          16    0.691283    0.686063  0.00698265
          17    0.660586    0.684565  0.00673081
          18    0.661455    0.683281  0.00647816
          19    0.670117    0.682588  0.00617414
          20    0.665414    0.681729  0.00592485
          21     0.70949    0.683051  0.00578831
          22    0.667676    0.682352  0.00556723
          23    0.698193    0.683041  0.00536761
          24    0.708903    0.684119  0.00525102
          25    0.690966    0.684393  0.00504811
          26    0.693324    0.684736  0.00486563
          27    0.626903    0.682594  0.00513529
          28    0.683352    0.682621  0.00495196
          29    0.692772    0.682971  0.00479356
          30    0.684324    0.683016  0.00463398
          31    0.718552    0.684163  0.00462411
          32    0.684641    0.684178  0.00447963
          33     0.67551    0.683915  0.00435157
          34    0.686979    0.684005  0.00422452
          35    0.716248    0.684926  0.00420307
          36    0.641938    0.683732  0.00425256
          37      0.7118    0.684491  0.00420474
          38    0.682331    0.684434  0.00409448
          39    0.655807      0.6837  0.00405475
          40    0.692676    0.683924  0.00395959
          41    0.696579    0.684233  0.00387502
          42    0.677269    0.684067  0.00378631
          43    0.680255    0.683979  0.00369929
          44    0.678766     0.68386  0.00361711
          45    0.630972    0.682685  0.00372278
          46    0.694041    0.682932  0.00365002
          47    0.693166    0.683149  0.00357885
          48    0.726993    0.684063  0.00361898
          49    0.697214    0.684331  0.00355506
          50     0.67871    0.684219  0.00348574
          51    0.688393    0.684301  0.00341835
          52    0.676462     0.68415  0.00335593
          53    0.694876    0.684352  0.00329871
          54     0.70249    0.684688  0.00325468
          55       0.719    0.685312  0.00325474
          56    0.715572    0.685852  0.00324117
          57    0.672028     0.68561  0.00319337
          58    0.665366    0.685261  0.00315733
          59    0.731097    0.686038  0.00319796
          60    0.687669    0.686065  0.00314478
          61    0.697117    0.686246  0.00309844
          62    0.673441    0.686039  0.00305534
          63    0.708876    0.686402  0.00302827
          64    0.648821    0.685815  0.00303735
          65    0.698276    0.686006  0.00299667
          66    0.687883    0.686035   0.0029514
          67    0.684221    0.686008  0.00290747
          68    0.678179    0.685893  0.00286699
          69    0.694241    0.686014  0.00282799
          70    0.660634    0.685651  0.00281074
          71    0.674566    0.685495  0.00277548
          72      0.7046     0.68576  0.00274959
          73     0.71471    0.686157  0.00274037
          74    0.690779    0.686219  0.00270405
          75    0.695145    0.686338  0.00267062
          76    0.665062    0.686058  0.00265011
          77     0.69451    0.686168  0.00261797
          78    0.662138     0.68586  0.00260247
          79    0.675331    0.685727  0.00257293
          80    0.744255    0.686458  0.00264274
          81     0.70811    0.686726   0.0026236
          82    0.708283    0.686989  0.00260474
          83    0.671228    0.686799  0.00258027
          84    0.666186    0.686553   0.0025612
          85    0.716379    0.686904  0.00255499
          86    0.652262    0.686501  0.00255684
          87    0.690517    0.686548  0.00252786
          88    0.722731    0.686959  0.00253236
          89    0.675241    0.686827  0.00250732
          90    0.669145    0.686631  0.00248715
          91    0.664648    0.686389  0.00247152
          92    0.656807    0.686068  0.00246548
          93    0.665103    0.685842  0.00244926
          94    0.682814     0.68581  0.00242341
          95    0.735738    0.686335  0.00245423
          96    0.685393    0.686326  0.00242869
          97    0.672938    0.686188  0.00240757
          98    0.701276    0.686342  0.00238792
          99    0.658062    0.686056  0.00238082
         100     0.66171    0.685812  0.00236943
