#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1    0.705171    0.705171           0
           2    0.706086    0.705629 0.000323249
           3    0.705279    0.705512 0.000235614
           4    0.678914    0.698863  0.00576126
           5    0.754107    0.709911   0.0109044
           6    0.725036    0.712432  0.00937383
           7    0.716729    0.713046  0.00805478
           8    0.717729    0.713631  0.00706917
           9    0.730886    0.715548  0.00653851
          10    0.759321    0.719926  0.00720235
          11    0.788871    0.726194  0.00886481
          12     0.71935    0.725623   0.0081444
          13      0.7911     0.73066  0.00894067
          14      0.7141    0.729477  0.00837993
          15     0.70395    0.727775   0.0079922
          16    0.731993    0.728039  0.00749704
          17    0.701336    0.726468  0.00721871
          18    0.699486    0.724969  0.00697158
          19    0.706021    0.723972   0.0066756
          20    0.702293    0.722888  0.00642922
          21    0.751036    0.724228  0.00626123
          22    0.713236    0.723729  0.00599653
          23    0.740814    0.724471  0.00578164
          24    0.738879    0.725072  0.00557182
          25      0.7377    0.725577  0.00537179
          26     0.73965    0.726118  0.00519238
          27    0.656436    0.723537  0.00560488
          28    0.722129    0.723487  0.00540493
          29    0.743721    0.724185   0.0052634
          30     0.71715     0.72395  0.00509317
          31    0.767093    0.725342  0.00511549
          32    0.726436    0.725376  0.00495574
          33    0.729179    0.725491  0.00480691
          34    0.733007    0.725712  0.00467061
          35    0.749293    0.726386   0.0045855
          36    0.665071    0.724683  0.00476394
          37    0.772757    0.725982   0.0048091
          38    0.724407    0.725941  0.00468273
          39    0.695336    0.725156  0.00462794
          40    0.734393    0.725387    0.004518
          41    0.732421    0.725559  0.00441107
          42    0.710971    0.725211  0.00431969
          43    0.728079    0.725278  0.00421975
          44    0.716186    0.725071   0.0041289
          45    0.673336    0.723922  0.00419416
          46    0.736907    0.724204  0.00411247
          47    0.738807    0.724515  0.00403669
          48      0.7737    0.725539  0.00408058
          49    0.730179    0.725634   0.0039984
          50    0.723357    0.725588  0.00391869
          51    0.719393    0.725467  0.00384374
          52      0.7209    0.725379  0.00377082
          53    0.741014    0.725674  0.00371119
          54     0.76695    0.726438  0.00372035
          55    0.773793    0.727299  0.00375101
          56    0.753621     0.72777  0.00371336
          57    0.718214    0.727602    0.003652
          58    0.707329    0.727252  0.00360572
          59    0.767743    0.727939  0.00360933
          60    0.728664    0.727951  0.00354919
          61    0.727107    0.727937  0.00349104
          62    0.722779    0.727854  0.00343572
          63    0.760893    0.728378  0.00342098
          64    0.689779    0.727775  0.00342027
          65    0.742129    0.727996  0.00337478
          66    0.732357    0.728062  0.00332429
          67    0.731893    0.728119  0.00327517
          68    0.718643     0.72798  0.00322996
          69    0.737343    0.728115    0.003186
          70    0.704779    0.727782  0.00315788
          71    0.707236    0.727493  0.00312664
          72    0.743543    0.727716  0.00309115
          73    0.757493    0.728123   0.0030756
          74    0.737307    0.728248  0.00303654
          75    0.746093    0.728486  0.00300536
          76    0.698321    0.728089  0.00299191
          77      0.7387    0.728226  0.00295623
          78    0.714014    0.728044  0.00292394
          79    0.717514    0.727911  0.00288996
          80       0.789    0.728675    0.002953
          81      0.7554    0.729004  0.00293492
          82    0.761814    0.729405  0.00292627
          83    0.707643    0.729142  0.00290274
          84    0.711321     0.72893  0.00287592
          85    0.765114    0.729356  0.00287342
          86    0.683786    0.728826  0.00288845
          87    0.729329    0.728832  0.00285526
          88    0.774671    0.729353  0.00286994
          89    0.704443    0.729073   0.0028513
          90    0.711429    0.728877  0.00282636
          91    0.698593    0.728544  0.00281482
          92    0.690286    0.728128  0.00281478
          93    0.711143    0.727946  0.00279043
          94    0.720357    0.727865  0.00276191
          95    0.780386    0.728418  0.00278762
          96    0.716971    0.728298  0.00276113
          97    0.728993    0.728306  0.00273268
          98    0.744779    0.728474  0.00270996
          99    0.697421     0.72816  0.00270067
         100    0.718621    0.728065  0.00267535
