#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     2.12776     2.12776           0
           2      2.1939     2.16083   0.0233831
           3     2.27564      2.1991   0.0349191
           4     1.96294     2.14006   0.0574476
           5     2.24662     2.16137   0.0497548
           6      2.1341     2.15683   0.0416695
           7      2.2955     2.17664   0.0401506
           8     2.17399     2.17631   0.0351331
           9     2.19871      2.1788   0.0313175
          10      2.0989     2.17081   0.0291871
          11     2.15116     2.16902   0.0265883
          12     2.17874     2.16983    0.024385
          13     2.29783     2.17968   0.0244161
          14     2.08224     2.17272   0.0236433
          15     2.06827     2.16575   0.0230695
          16     2.14285     2.16432    0.021672
          17     2.25206     2.16948   0.0210028
          18     2.10671       2.166   0.0201234
          19     2.16278     2.16583    0.019065
          20     2.21186     2.16813   0.0182502
          21      2.1933     2.16933   0.0174204
          22     2.02693     2.16285   0.0177905
          23     2.19607      2.1643   0.0170756
          24     2.52525     2.17934   0.0220125
          25     2.12285     2.17708   0.0212476
          26     2.32526     2.18278    0.021181
          27     2.07953     2.17895   0.0207389
          28     2.23251     2.18087   0.0200862
          29     2.02826      2.1756   0.0200711
          30     2.20074     2.17644   0.0194195
          31     2.29643     2.18031   0.0191749
          32     2.19789     2.18086   0.0185835
          33     2.21325     2.18184   0.0180463
          34     2.25399     2.18397   0.0176398
          35     2.26071     2.18616   0.0172716
          36     2.17455     2.18584   0.0167948
          37     2.13018     2.18433   0.0164082
          38      2.3467      2.1886   0.0165233
          39     2.05693     2.18523    0.016441
          40     2.11844     2.18356   0.0161146
          41     2.18013     2.18347   0.0157217
          42      2.1846      2.1835   0.0153474
          43     2.10923     2.18177   0.0150874
          44      2.2527     2.18339   0.0148304
          45     2.22121     2.18423   0.0145246
          46     2.25836     2.18584    0.014298
          47     2.07969     2.18358    0.014171
          48     2.35957     2.18725   0.0143423
          49     2.12355     2.18595   0.0141084
          50     2.12338     2.18469   0.0138816
          51     2.04375     2.18193   0.0138818
          52     2.06148     2.17961   0.0138068
          53     2.36709     2.18315    0.013992
          54     2.11256     2.18184   0.0137939
          55     2.11305     2.18059   0.0135996
          56     2.36585      2.1839   0.0137533
          57     2.06896     2.18189    0.013659
          58     2.21278     2.18242   0.0134339
          59     2.15521     2.18196   0.0132141
          60     2.18617     2.18203   0.0129941
          61     2.10176     2.18071   0.0128475
          62     2.11395     2.17963   0.0126853
          63     2.05874     2.17772   0.0126283
          64     2.04794     2.17569   0.0125927
          65     2.09373     2.17443    0.012462
          66     2.20034     2.17482   0.0122793
          67     2.24789     2.17591   0.0121444
          68     2.03896      2.1739   0.0121316
          69     2.13454     2.17333   0.0119692
          70     2.07872     2.17197   0.0118743
          71     2.13475     2.17145   0.0117186
          72     2.18364     2.17162   0.0115571
          73      2.2548     2.17276   0.0114548
          74      2.2264     2.17348   0.0113229
          75     2.09259      2.1724   0.0112232
          76     2.02276     2.17044   0.0112469
          77      2.0244     2.16854   0.0112596
          78     2.14582     2.16825    0.011119
          79     2.12612     2.16771    0.010991
          80     2.24859     2.16873   0.0109001
          81     2.08057     2.16764   0.0108197
          82     2.37364     2.17015   0.0109755
          83     1.97941     2.16785   0.0110812
          84     2.18989     2.16811   0.0109524
          85     2.18511     2.16831   0.0108254
          86     2.30013     2.16985   0.0108075
          87     2.27774     2.17109   0.0107542
          88       2.229     2.17174   0.0106521
          89     2.04986     2.17038   0.0106201
          90     2.17925     2.17047   0.0105025
          91     1.86265     2.16709   0.0109183
          92     1.93161     2.16453   0.0110956
          93     2.06465     2.16346   0.0110281
          94     2.13534     2.16316   0.0109148
          95     2.44934     2.16617   0.0112079
          96     2.00858     2.16453   0.0112108
          97     2.19145     2.16481   0.0110986
          98     2.17855     2.16495   0.0109863
          99     2.12097      2.1645   0.0108843
         100     2.28963     2.16575   0.0108471
