#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     1.01392     1.01392           0
           2     1.01846     1.01619  0.00160482
           3    0.968991     1.00046   0.0128907
           4    0.979626     0.99525   0.0106683
           5     1.10292     1.01678   0.0210671
           6     1.01018     1.01568   0.0175846
           7     1.01978     1.01627   0.0150823
           8     1.04516     1.01988   0.0136224
           9     1.00501     1.01823   0.0122086
          10     1.00123     1.01653   0.0111054
          11     1.07752     1.02207   0.0113963
          12     1.01726     1.02167   0.0104536
          13      1.1348     1.03037   0.0127677
          14     1.03653     1.03081   0.0118633
          15    0.969374     1.02672   0.0117583
          16     1.03318     1.02712   0.0110303
          17     1.02053     1.02673   0.0103883
          18     1.01774     1.02623   0.0098232
          19     1.02755      1.0263  0.00930643
          20     1.01683     1.02583  0.00885316
          21     1.03129     1.02609   0.0084354
          22    0.968583     1.02348  0.00844728
          23     1.01912     1.02329  0.00808212
          24     1.09467     1.02626  0.00827457
          25    0.993843     1.02496  0.00804455
          26     1.00127     1.02405  0.00778659
          27    0.965191     1.02187  0.00779741
          28      1.0355     1.02236   0.0075341
          29     1.03847     1.02291  0.00729475
          30    0.999322     1.02213  0.00709386
          31     1.09243      1.0244  0.00721847
          32     1.03778     1.02481    0.007005
          33     1.03986     1.02527  0.00680755
          34     1.05974     1.02628  0.00668239
          35     1.06323     1.02734  0.00657429
          36    0.961591     1.02551  0.00664051
          37     1.07327      1.0268  0.00658527
          38     1.01551     1.02651  0.00641868
          39    0.939713     1.02428  0.00662869
          40     1.08099      1.0257  0.00661285
          41     1.04883     1.02626  0.00647557
          42     1.07906     1.02752  0.00644225
          43     1.05056     1.02806  0.00631467
          44     1.02464     1.02798  0.00617163
          45    0.982643     1.02697  0.00611616
          46     1.01313     1.02667  0.00599059
          47     1.02896     1.02672  0.00586333
          48     1.07303     1.02768  0.00582003
          49     1.03916     1.02792  0.00570596
          50     1.01035     1.02757  0.00560266
          51    0.993322      1.0269  0.00553289
          52     1.03991     1.02715  0.00543215
          53     1.11949     1.02889   0.0056021
          54     1.08713     1.02997  0.00560122
          55      1.1048     1.03133  0.00566223
          56      1.0417     1.03151  0.00556414
          57     1.00672     1.03108   0.0054835
          58     1.00902      1.0307  0.00540213
          59      1.0532     1.03108  0.00532402
          60     1.14469     1.03297  0.00556181
          61    0.997417     1.03239  0.00550108
          62      1.0311     1.03237   0.0054124
          63     1.05658     1.03275  0.00534012
          64     0.95487     1.03154  0.00539355
          65     1.07483      1.0322  0.00535154
          66     1.03337     1.03222  0.00527048
          67     1.04721     1.03244  0.00519656
          68     1.05703      1.0328  0.00513271
          69     1.00236     1.03236  0.00507726
          70    0.970043     1.03147  0.00508218
          71     1.00397     1.03109  0.00502535
          72     1.03323     1.03112  0.00495564
          73      1.0871     1.03188  0.00494675
          74     1.05379     1.03218  0.00488875
          75     1.00644     1.03184   0.0048356
          76    0.951009     1.03077  0.00488752
          77     1.02136     1.03065  0.00482558
          78        1.03     1.03064  0.00476372
          79     1.00577     1.03033  0.00471381
          80     1.14966     1.03182  0.00488521
          81     1.08296     1.03245  0.00486553
          82      1.1405     1.03377  0.00498141
          83    0.977417     1.03309  0.00496744
          84     1.00303     1.03273  0.00492118
          85     1.08269     1.03332  0.00489826
          86     1.00218     1.03296  0.00485466
          87     1.08567     1.03356  0.00483652
          88     1.06197     1.03388  0.00479233
          89     1.03793     1.03393   0.0047387
          90     1.01285      1.0337  0.00469183
          91    0.979017      1.0331  0.00467859
          92    0.951652     1.03221  0.00471074
          93      1.0406      1.0323  0.00466095
          94     1.04165      1.0324  0.00461243
          95     1.12348     1.03336  0.00466245
          96     1.02608     1.03328   0.0046145
          97      1.0865     1.03383  0.00459942
          98     1.09996     1.03451  0.00460171
          99    0.962652     1.03378  0.00461211
         100     1.05784     1.03402  0.00457227
