#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     6.19538     6.19538           0
           2     6.24575     6.22056   0.0178062
           3     5.86164     6.10092   0.0984062
           4     4.73493     5.75942    0.304816
           5     5.75016     5.75757    0.243859
           6     5.65376     5.74027    0.203828
           7     5.92649     5.76687    0.176438
           8     6.68058     5.88109    0.187745
           9     5.58358     5.84803     0.16977
          10     5.62878     5.82611    0.154202
          11     5.99713     5.84165    0.140965
          12     5.69767     5.82965    0.129728
          13     5.95389     5.83921      0.1201
          14     6.51016     5.88714    0.120706
          15     5.94627     5.89108    0.112723
          16     5.38625     5.85953    0.110005
          17     5.91122     5.86257    0.103576
          18     5.06956     5.81851    0.106781
          19     5.61176     5.80763    0.101714
          20     5.62645     5.79857   0.0970307
          21      5.2074     5.77042   0.0964074
          22     5.10796     5.74031   0.0966134
          23     5.66216     5.73691   0.0924725
          24     5.24864     5.71657     0.09083
          25     5.88091     5.72314   0.0874343
          26     5.53813     5.71602   0.0843605
          27     6.02238     5.72737   0.0819956
          28     5.41271     5.71613   0.0798336
          29     5.86065     5.72112   0.0772361
          30     6.11416     5.73422   0.0757646
          31     5.44773     5.72498   0.0738821
          32     5.49984     5.71794   0.0719075
          33     5.01815     5.69673   0.0727882
          34      5.9276     5.70353   0.0709634
          35     5.31429      5.6924   0.0698018
          36     5.21478     5.67914   0.0691122
          37     5.16798     5.66532   0.0686112
          38     5.36207     5.65734   0.0672681
          39      5.4668     5.65246   0.0657205
          40     5.50898     5.64887   0.0641753
          41     5.99238     5.65725   0.0631546
          42     5.11187     5.64426   0.0629717
          43      5.3272     5.63689   0.0619374
          44     5.45149     5.63268   0.0606729
          45       6.193     5.64513   0.0605888
          46     5.29498     5.63752   0.0597479
          47     5.07544     5.62556   0.0596616
          48     5.63073     5.62566   0.0584187
          49     5.26487      5.6183   0.0576886
          50     4.39109     5.59376    0.061535
          51     5.08153     5.58371   0.0611426
          52     5.36687     5.57954   0.0601088
          53     5.51749     5.57837   0.0589861
          54     5.63235     5.57937   0.0579022
          55     5.69415     5.58146   0.0568871
          56     6.20067     5.59252   0.0569357
          57     5.33845     5.58806   0.0561111
          58     4.35242     5.56675   0.0590496
          59     5.77695     5.57032   0.0581562
          60     5.98218     5.57718   0.0575906
          61     5.63882     5.57819   0.0566553
          62      5.8798     5.58306     0.05595
          63     4.82345       5.571   0.0563461
          64     4.94533     5.56122   0.0563074
          65     5.47964     5.55997   0.0554551
          66     5.35927     5.55693   0.0546982
          67     5.58267     5.55731   0.0538831
          68     5.41707     5.55525   0.0531302
          69     5.40418     5.55306   0.0524053
          70     6.23471      5.5628   0.0525536
          71     4.95653     5.55426   0.0525025
          72     5.01378     5.54675   0.0523072
          73     6.26016     5.55652   0.0524957
          74     5.75731     5.55924   0.0518563
          75     4.92889     5.55083   0.0518415
          76     5.32371     5.54784   0.0512455
          77      5.7222     5.55011     0.05063
          78     5.91625      5.5548    0.050198
          79     4.91278     5.54668   0.0502161
          80     6.11378     5.55377   0.0500863
          81     6.32207     5.56325   0.0503581
          82     6.00002     5.56858   0.0500248
          83     6.04862     5.57436   0.0497554
          84     4.94729      5.5669   0.0497199
          85      5.5526     5.56673   0.0491352
          86       5.429     5.56513     0.04859
          87     5.99251     5.57004   0.0482792
          88     6.08702     5.57591   0.0480866
          89     5.27669     5.57255   0.0476637
          90     5.50749     5.57183   0.0471396
          91     5.89944     5.57543   0.0467589
          92     5.91676     5.57914   0.0463976
          93     6.09213     5.58465   0.0462254
          94     5.59196     5.58473   0.0457337
          95     5.73651     5.58633   0.0452802
          96     5.56445      5.5861   0.0448091
          97      4.9028     5.57906   0.0448975
          98     5.43507     5.57759   0.0444634
          99     4.91735     5.57092   0.0445116
         100     6.02775     5.57549   0.0443003
