#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1    0.802577    0.802577           0
           2    0.818054    0.810315  0.00547192
           3    0.806754    0.809128  0.00377453
           4    0.778885    0.801567  0.00713368
           5    0.858315    0.812917   0.0116456
           6    0.834654     0.81654   0.0102527
           7    0.826862    0.818014  0.00889344
           8    0.841477    0.820947  0.00825119
           9    0.843708    0.823476  0.00771221
          10    0.855554    0.826684   0.0075788
          11    0.880162    0.831545  0.00830399
          12    0.829262    0.831355  0.00761417
          13    0.937338    0.839508   0.0105238
          14    0.801062    0.836762   0.0101241
          15      0.7814    0.833071   0.0100995
          16    0.821854     0.83237  0.00949259
          17    0.796923    0.830285  0.00916034
          18    0.781208    0.827558   0.0090481
          19       0.786    0.825371   0.0088323
          20    0.802585    0.824232  0.00846385
          21    0.855654    0.825728    0.008192
          22    0.800777    0.824594  0.00789776
          23    0.841892    0.825346   0.0075901
          24    0.863023    0.826916  0.00743443
          25    0.821031     0.82668  0.00714078
          26    0.839138    0.827159  0.00688219
          27    0.767177    0.824938  0.00697665
          28    0.830285    0.825129   0.0067301
          29    0.841538    0.825695  0.00652177
          30    0.818254    0.825447  0.00630909
          31    0.905492    0.828029  0.00661289
          32    0.841315    0.828444  0.00641925
          33    0.833392    0.828594  0.00622648
          34    0.838215    0.828877  0.00604978
          35    0.866523    0.829953  0.00597178
          36    0.769931    0.828285  0.00603415
          37    0.860015    0.829143  0.00593169
          38    0.821723    0.828948  0.00577881
          39    0.770754    0.827455  0.00582009
          40    0.848638    0.827985  0.00569863
          41    0.824392    0.827897  0.00556031
          42    0.832454    0.828006  0.00542898
          43    0.837377    0.828224   0.0053071
          44    0.825777    0.828168  0.00518678
          45    0.768592    0.826844  0.00523775
          46      0.8357    0.827037  0.00512742
          47    0.839162    0.827295  0.00502482
          48    0.892585    0.828655  0.00510091
          49    0.839569    0.828878  0.00500167
          50    0.791477     0.82813  0.00495726
          51    0.812431    0.827822   0.0048696
          52    0.828246     0.82783  0.00477597
          53    0.858408    0.828407  0.00472057
          54    0.857792    0.828951  0.00466441
          55    0.899523    0.830234  0.00475282
          56    0.842923    0.830461  0.00467334
          57    0.808515    0.830076  0.00460719
          58    0.798192    0.829526  0.00456043
          59    0.866562    0.830154  0.00452613
          60    0.858162    0.830621   0.0044747
          61    0.813908    0.830347  0.00440972
          62    0.835015    0.830422  0.00433924
          63    0.870392    0.831056   0.0043165
          64    0.775954    0.830195  0.00433407
          65    0.849362     0.83049  0.00427741
          66    0.828331    0.830458  0.00421273
          67    0.836008     0.83054  0.00415066
          68    0.836031    0.830621  0.00409041
          69    0.821392    0.830487  0.00403331
          70    0.791354    0.829928  0.00401425
          71      0.8103    0.829652  0.00396722
          72      0.8266     0.82961  0.00391235
          73    0.888692    0.830419  0.00394158
          74    0.851277    0.830701  0.00389838
          75    0.826492    0.830645  0.00384681
          76    0.785408    0.830049  0.00384197
          77    0.823762    0.829968  0.00379294
          78    0.816962    0.829801  0.00374797
          79    0.805192    0.829489  0.00371345
          80    0.907115     0.83046  0.00379169
          81    0.845738    0.830648  0.00374957
          82    0.859792    0.831004  0.00372065
          83    0.799077    0.830619  0.00369565
          84    0.819377    0.830485  0.00365408
          85    0.868577    0.830933  0.00363846
          86    0.797323    0.830543  0.00361708
          87    0.829977    0.830536  0.00357552
          88    0.863792    0.830914   0.0035548
          89    0.800646    0.830574  0.00353109
          90      0.7976    0.830208  0.00351081
          91    0.799308    0.829868  0.00348861
          92    0.778062    0.829305  0.00349584
          93    0.808523    0.829081  0.00346539
          94    0.819631    0.828981  0.00342998
          95    0.902269    0.829752  0.00347955
          96    0.811762    0.829565  0.00344835
          97    0.839746     0.82967   0.0034144
          98    0.865462    0.830035  0.00339903
          99    0.789308    0.829624   0.0033895
         100    0.810431    0.829432  0.00336104
