#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1    0.866296    0.866296           0
           2    0.858936    0.862616  0.00260215
           3    0.864952    0.863395   0.0018476
           4    0.841624    0.857952  0.00491296
           5     0.93672    0.873706   0.0146283
           6    0.860864    0.871565   0.0123459
           7     0.89008     0.87421   0.0108618
           8    0.885912    0.875673  0.00960206
           9    0.892016    0.877489  0.00870518
          10    0.899728    0.879713  0.00811376
          11    0.954504    0.886512  0.00982008
          12    0.870216    0.885154  0.00909515
          13    0.989936    0.893214   0.0114216
          14    0.867504    0.891378   0.0107524
          15    0.824128    0.886894   0.0109304
          16    0.901792    0.887826   0.0102868
          17    0.863064    0.886369  0.00978428
          18     0.84552      0.8841  0.00950025
          19    0.864904    0.883089   0.0090538
          20    0.865472    0.882208  0.00864385
          21    0.898312    0.882975  0.00826618
          22    0.840536    0.881046  0.00811242
          23     0.90808    0.882222  0.00784439
          24    0.929688    0.884199  0.00776286
          25    0.872504    0.883732  0.00746643
          26    0.897456    0.884259  0.00719789
          27    0.823312    0.882002  0.00727665
          28    0.892392    0.882373  0.00702623
          29    0.893088    0.882743  0.00679365
          30    0.863352    0.882096  0.00659787
          31    0.962904    0.884703  0.00688073
          32    0.884624    0.884701  0.00666571
          33    0.908592    0.885424  0.00650291
          34     0.90848    0.886103  0.00634691
          35     0.91508    0.886931  0.00621933
          36    0.832128    0.885408  0.00623009
          37    0.919512     0.88633  0.00612952
          38    0.877984     0.88611  0.00597215
          39    0.823504    0.884505   0.0060309
          40     0.92104    0.885418  0.00594889
          41      0.8854    0.885418   0.0058038
          42    0.910232    0.886009  0.00569561
          43    0.895064    0.886219  0.00556704
          44    0.872496    0.885907  0.00544925
          45     0.81448     0.88432  0.00555452
          46    0.894784    0.884548  0.00543842
          47     0.89356    0.884739  0.00532609
          48     0.96176    0.886344  0.00545149
          49    0.901336     0.88665  0.00534881
          50    0.848792    0.885893  0.00529515
          51    0.867888     0.88554  0.00520308
          52    0.885232    0.885534  0.00510303
          53    0.950832    0.886766  0.00515332
          54     0.91888    0.887361  0.00509209
          55    0.960632    0.888693  0.00517084
          56    0.921536    0.889279  0.00511166
          57    0.862672    0.888812  0.00504325
          58    0.856984    0.888264  0.00498606
          59    0.925744    0.888899  0.00494185
          60     0.92636    0.889523  0.00489877
          61    0.874552    0.889278  0.00482461
          62    0.889808    0.889286   0.0047468
          63    0.912176     0.88965  0.00468534
          64     0.81448    0.888475  0.00475707
          65      0.9222    0.888994  0.00471209
          66    0.881328    0.888878  0.00464213
          67    0.891464    0.888917    0.004573
          68    0.901992    0.889109  0.00450979
          69    0.869632    0.888827  0.00445326
          70    0.820664    0.887853  0.00449484
          71    0.869536    0.887595  0.00443893
          72    0.880624    0.887498  0.00437833
          73     0.95684    0.888448   0.0044202
          74    0.916408    0.888826  0.00437658
          75    0.885464    0.888781  0.00431846
          76    0.831416    0.888026   0.0043271
          77     0.89148    0.888071  0.00427113
          78    0.882368    0.887998    0.004217
          79    0.864392    0.887699   0.0041742
          80    0.975544    0.888797    0.004264
          81    0.909464    0.889052  0.00421898
          82    0.933208    0.889591  0.00420176
          83     0.85076    0.889123   0.0041771
          84    0.868784    0.888881  0.00413438
          85    0.936952    0.889446  0.00412424
          86    0.870128    0.889222   0.0040824
          87     0.88668    0.889192  0.00403558
          88    0.916168    0.889499  0.00400135
          89    0.867288    0.889249  0.00396416
          90    0.873488    0.889074  0.00392398
          91    0.862088    0.888778  0.00389205
          92     0.82132    0.888045  0.00391821
          93     0.87544    0.887909  0.00387842
          94    0.905504    0.888096  0.00384167
          95    0.970408    0.888963  0.00389772
          96    0.878296    0.888852   0.0038587
          97    0.895232    0.888917  0.00381948
          98    0.924624    0.889282  0.00379784
          99      0.8504    0.888889  0.00377973
         100    0.896784    0.888968  0.00374276
