#     BLOCK:   VELOCITY:     AVE_POFV:       ERROR:
          25     4.36049   0.0568366  0.00576834
          25     4.59619   0.0359085  0.00730065
          25      4.8319    0.038183  0.00587486
          25      5.0676   0.0425403  0.00666072
          25      5.3033   0.0140893  0.00292143
          25       5.539  0.00954466  0.00334568
          25     5.77471 0.000764706 0.000571815
          25     6.01041  0.00202832   0.0017308
          25     6.24611 0.000111111  9.2662e-05
          25     6.48181 2.61438e-05 2.56156e-05
          25     6.71751 0.000616558 0.000604101
          25     6.95322  0.00016122 0.000157963
          26    0.117851  0.00629085  0.00145487
          26    0.353553   0.0431582  0.00737124
          26    0.589256   0.0868967  0.00982986
          26    0.824958    0.173567   0.0129207
          26     1.06066    0.251498   0.0142936
          26     1.29636    0.357238   0.0208366
          26     1.53206    0.424261   0.0283557
          26     1.76777    0.500532   0.0300545
          26     2.00347    0.497823   0.0274521
          26     2.23917    0.649156   0.0390633
          26     2.47487     0.68595   0.0905297
          26     2.71058    0.540278   0.0333064
          26     2.94628     0.42106   0.0247505
          26     3.18198    0.336792    0.016843
          26     3.41768    0.269103   0.0190497
          26     3.65339    0.196795   0.0111442
          26     3.88909    0.138998   0.0126062
          26     4.12479      0.1007   0.0103892
          26     4.36049   0.0570995  0.00555246
          26     4.59619    0.035734  0.00702194
          26      4.8319   0.0381976  0.00564892
          26      5.0676   0.0422113  0.00641266
          26      5.3033   0.0157009  0.00322308
          26       5.539  0.00965309  0.00321876
          26     5.77471 0.000831657 0.000553728
          26     6.01041  0.00195031  0.00166599
          26     6.24611 0.000106838 8.91966e-05
          26     6.48181 2.51383e-05 2.46501e-05
          26     6.71751 0.000592844 0.000581331
          26     6.95322 0.000155019 0.000152009
          27    0.117851   0.0069394  0.00153876
          27    0.353553   0.0423505  0.00714235
          27    0.589256   0.0847474   0.0096979
          27    0.824958    0.171522   0.0126029
          27     1.06066    0.250075   0.0138348
          27     1.29636    0.359017   0.0201408
          27     1.53206    0.426412    0.027387
          27     1.76777    0.500783   0.0289424
          27     2.00347    0.506201   0.0276841
          27     2.23917    0.650992   0.0376596
          27     2.47487    0.679541   0.0874033
          27     2.71058    0.536137   0.0323292
          27     2.94628    0.420568   0.0238387
          27     3.18198    0.334751   0.0163424
          27     3.41768     0.27402   0.0189681
          27     3.65339    0.195929    0.010765
          27     3.88909    0.139397   0.0121456
          27     4.12479   0.0999254   0.0100332
          27     4.36049    0.057014  0.00534747
          27     4.59619   0.0358993  0.00676381
          27      4.8319   0.0376886  0.00546259
          27      5.0676   0.0420863  0.00617637
          27      5.3033   0.0169874  0.00335063
          27       5.539  0.00984225   0.0031051
          27     5.77471 0.000800855 0.000534076
          27     6.01041  0.00187808  0.00160585
          27     6.24611 0.000102881 8.59807e-05
          27     6.48181 2.42072e-05 2.37547e-05
          27     6.71751 0.000570887 0.000560215
          27     6.95322 0.000149278 0.000146487
          28    0.117851  0.00682773  0.00148785
          28    0.353553    0.041159  0.00698595
          28    0.589256   0.0844168  0.00935718
          28    0.824958    0.170145   0.0122278
          28     1.06066     0.24907   0.0133771
          28     1.29636    0.356452   0.0195841
          28     1.53206    0.424173   0.0265003
          28     1.76777    0.506376   0.0284442
          28     2.00347    0.513126    0.027548
          28     2.23917    0.653902   0.0364269
          28     2.47487    0.674504   0.0844268
          28     2.71058    0.534477   0.0312172
          28     2.94628    0.419326   0.0230197
          28     3.18198    0.337395   0.0159711
          28     3.41768    0.274239   0.0182919
          28     3.65339    0.194744   0.0104456
          28     3.88909     0.13905   0.0117168
          28     4.12479   0.0985489  0.00976883
          28     4.36049   0.0562772    0.005207
          28     4.59619   0.0371246   0.0066323
          28      4.8319   0.0390309   0.0054299
          28      5.0676   0.0407699  0.00609444
          28      5.3033   0.0181917   0.0034406
          28       5.539  0.00962496  0.00300179
          28     5.77471 0.000772253 0.000515767
          28     6.01041    0.001811   0.0015499
          28     6.24611 9.92063e-05 8.29885e-05
          28     6.48181 2.33427e-05  2.2922e-05
          28     6.71751 0.000550498 0.000540578
          28     6.95322 0.000143946 0.000141353
          29    0.117851  0.00680452  0.00143673
          29    0.353553   0.0398467  0.00686719
          29    0.589256    0.082537  0.00922141
          29    0.824958    0.171892   0.0119303
          29     1.06066    0.248954   0.0129164
          29     1.29636    0.352883   0.0192313
          29     1.53206    0.425156   0.0256047
          29     1.76777    0.516813   0.0293156
          29     2.00347    0.514114   0.0266158
          29     2.23917    0.647804   0.0356775
          29     2.47487    0.671315   0.0815757
          29     2.71058    0.535521   0.0301582
          29     2.94628    0.420474   0.0222545
          29     3.18198    0.337516   0.0154208
          29     3.41768    0.274797   0.0176697
          29     3.65339    0.194508   0.0100881
          29     3.88909    0.139565   0.0113241
          29     4.12479   0.0966456  0.00961559
          29     4.36049    0.056196  0.00502809
          29     4.59619   0.0362632  0.00645928
          29      4.8319   0.0417174  0.00586974
          29      5.0676   0.0406975  0.00588472
          29      5.3033    0.017756  0.00334943
          29       5.539  0.00929307  0.00291657
          29     5.77471 0.000745624 0.000498669
          29     6.01041  0.00174855  0.00149771
          29     6.24611 9.57854e-05 8.01973e-05
          29     6.48181 2.25378e-05 2.21458e-05
          29     6.71751 0.000531515 0.000522271
          29     6.95322 0.000138983 0.000136566
          30    0.117851  0.00657771  0.00140663
          30    0.353553     0.03874  0.00672687
          30    0.589256   0.0829412  0.00892289
          30    0.824958    0.170153   0.0116587
          30     1.06066     0.24592   0.0128371
          30     1.29636    0.355379   0.0187516
          30     1.53206    0.428588   0.0249801
          30     1.76777    0.519078   0.0284257
          30     2.00347     0.51965   0.0262979
          30     2.23917    0.645125   0.0345887
          30     2.47487    0.664797   0.0791165
          30     2.71058    0.533972   0.0291927
          30     2.94628    0.420232    0.021514
          30     3.18198    0.341645   0.0154496
          30     3.41768    0.272965   0.0171754
          30     3.65339    0.195986   0.0098594
          30     3.88909    0.137611    0.011114
          30     4.12479   0.0955683  0.00935523
          30     4.36049   0.0573511  0.00499141
          30     4.59619   0.0362491  0.00624399
          30      4.8319   0.0437545  0.00601722
          30      5.0676   0.0407498  0.00568879
          30      5.3033   0.0171641  0.00328966
          30       5.539   0.0089833  0.00283576
          30     5.77471  0.00072077 0.000482665
          30     6.01041  0.00169027  0.00144892
          30     6.24611 9.25926e-05 7.75876e-05
          30     6.48181 2.17865e-05 2.14203e-05
          30     6.71751 0.000513798 0.000505162
          30     6.95322  0.00013435 0.000132092
          31    0.117851  0.00671165  0.00136761
          31    0.353553   0.0387114  0.00650994
          31    0.589256   0.0823898  0.00865207
          31    0.824958    0.167067   0.0116837
          31     1.06066    0.247113   0.0124783
          31     1.29636    0.357984   0.0183266
          31     1.53206    0.430961   0.0242868
          31     1.76777    0.524954   0.0281097
          31     2.00347    0.523064   0.0256702
          31     2.23917    0.638583    0.034086
          31     2.47487    0.657606   0.0768904
          31     2.71058    0.532913   0.0282702
          31     2.94628    0.419617   0.0208288
          31     3.18198    0.343696   0.0150868
          31     3.41768    0.275019   0.0167438
          31     3.65339    0.196899  0.00958355
          31     3.88909    0.133911   0.0113544
          31     4.12479   0.0943425  0.00913339
          31     4.36049   0.0592733  0.00518732
          31     4.59619    0.037717  0.00621272
          31      4.8319    0.043761  0.00582312
          31      5.0676   0.0415068  0.00555542
          31      5.3033   0.0167861  0.00320519
          31       5.539  0.00869351  0.00275905
          31     5.77471 0.000697519 0.000467655
          31     6.01041  0.00163574  0.00140321
          31     6.24611 8.96057e-05 7.51422e-05
          31     6.48181 2.10837e-05 2.07409e-05
          31     6.71751 0.000497224 0.000489138
          31     6.95322 0.000130016 0.000127902
          32    0.117851  0.00659722  0.00132965
          32    0.353553   0.0380651  0.00633851
          32    0.589256   0.0830048  0.00840352
          32    0.824958    0.166939   0.0113193
          32     1.06066    0.248623   0.0121793
          32     1.29636    0.361445   0.0180778
          32     1.53206    0.430254   0.0235381
          32     1.76777    0.525126   0.0272318
          32     2.00347    0.519434   0.0251233
          32     2.23917    0.635754    0.033138
          32     2.47487    0.655496   0.0745166
          32     2.71058    0.534489   0.0274306
          32     2.94628    0.422796   0.0204191
          32     3.18198    0.339786   0.0151135
          32     3.41768    0.276421   0.0162791
          32     3.65339    0.200546  0.00995398
          32     3.88909    0.132353   0.0111061
          32     4.12479   0.0920224  0.00913792
          32     4.36049   0.0580389  0.00517001
          32     4.59619   0.0398063  0.00636019
          32      4.8319   0.0454299  0.00587545
          32      5.0676   0.0421926  0.00542398
          32      5.3033   0.0163365  0.00313641
          32       5.539  0.00842184  0.00268617
          32     5.77471 0.000675722 0.000453549
          32     6.01041  0.00158463  0.00136029
          32     6.24611 8.68056e-05 7.28462e-05
          32     6.48181 2.04248e-05 2.01032e-05
          32     6.71751 0.000481686   0.0004741
          32     6.95322 0.000125953  0.00012397
          33    0.117851  0.00653925  0.00129063
          33    0.353553   0.0378276  0.00615088
          33    0.589256   0.0862299  0.00874587
          33    0.824958    0.166964   0.0109763
          33     1.06066    0.253313    0.012681
          33     1.29636    0.360576   0.0175508
          33     1.53206    0.430445   0.0228256
          33     1.76777    0.527081   0.0264767
          33     2.00347    0.516782   0.0245016
          33     2.23917    0.632921   0.0322547
          33     2.47487    0.649568   0.0724939
          33     2.71058    0.534878   0.0266021
          33     2.94628    0.426073   0.0200616
          33     3.18198    0.336204   0.0150741
          33     3.41768    0.275074   0.0158415
          33     3.65339    0.204874   0.0105512
          33     3.88909    0.131854   0.0107807
          33     4.12479   0.0904882  0.00898887
          33     4.36049   0.0575328  0.00503805
          33     4.59619   0.0403529   0.0061909
          33      4.8319   0.0460256  0.00572752
          33      5.0676   0.0422955  0.00526059
          33      5.3033   0.0169687  0.00310444
          33       5.539  0.00851159  0.00260627
          33     5.77471 0.000744372  0.00044497
          33     6.01041  0.00153661  0.00131992
          33     6.24611 8.41751e-05 7.06862e-05
          33     6.48181 1.98059e-05 1.95035e-05
          33     6.71751 0.000467089 0.000459958
          33     6.95322 0.000122136 0.000120272
          34    0.117851  0.00638216  0.00126219
          34    0.353553   0.0378412  0.00596999
          34    0.589256    0.088687  0.00882704
          34    0.824958    0.165951   0.0107002
          34     1.06066    0.254314   0.0123475
          34     1.29636    0.363956    0.017357
          34     1.53206    0.431278   0.0221695
          34     1.76777    0.526804   0.0256994
          34     2.00347    0.519803   0.0239665
          34     2.23917    0.628979   0.0315459
          34     2.47487    0.646778   0.0704154
          34     2.71058    0.528934   0.0264754
          34     2.94628    0.428803   0.0196564
          34     3.18198      0.3335   0.0148713
          34     3.41768    0.275168   0.0153758
          34     3.65339    0.206004   0.0103012
          34     3.88909    0.132026    0.010465
          34     4.12479   0.0904059  0.00872487
          34     4.36049   0.0583237  0.00495156
          34     4.59619   0.0399702  0.00602063
          34      4.8319   0.0464885  0.00557774
          34      5.0676   0.0413319  0.00519338
          34      5.3033   0.0186531  0.00343986
          34       5.539  0.00908304  0.00259151
          34     5.77471 0.000722479 0.000432421
          34     6.01041  0.00149141  0.00128187
          34     6.24611 8.16993e-05 6.86505e-05
          34     6.48181 1.92234e-05 1.89386e-05
          34     6.71751 0.000453351 0.000446635
          34     6.95322 0.000118544 0.000116788
          35    0.117851  0.00678494  0.00128879
          35    0.353553   0.0387162  0.00586318
          35    0.589256   0.0901323  0.00869235
          35    0.824958    0.165699   0.0103974
          35     1.06066    0.251765   0.0122551
          35     1.29636    0.366402   0.0170326
          35     1.53206    0.435414   0.0219185
          35     1.76777    0.525364   0.0250054
          35     2.00347    0.519312   0.0232868
          35     2.23917    0.623064   0.0311943
          35     2.47487     0.64688   0.0684036
          35     2.71058     0.52747   0.0257595
          35     2.94628    0.428162   0.0191052
          35     3.18198    0.335005   0.0145223
          35     3.41768    0.277414   0.0150996
          35     3.65339    0.203251   0.0103683
          35     3.88909    0.133147   0.0102258
          35     4.12479   0.0911422   0.0085066
          35     4.36049   0.0588562  0.00483863
          35     4.59619   0.0393246  0.00588312
          35      4.8319   0.0451805  0.00556964
          35      5.0676   0.0420619  0.00509606
          35      5.3033   0.0198942  0.00355843
          35       5.539  0.00901494  0.00251836
          35     5.77471 0.000795207 0.000426138
          35     6.01041   0.0014488  0.00124595
          35     6.24611 7.93651e-05 6.67288e-05
          35     6.48181 1.86741e-05 1.84054e-05
          35     6.71751 0.000440398 0.000434061
          35     6.95322 0.000115157   0.0001135
          36    0.117851  0.00675533  0.00125333
          36    0.353553   0.0390114  0.00570774
          36    0.589256   0.0903716  0.00845419
          36    0.824958     0.16363   0.0103123
          36     1.06066    0.251115   0.0119318
          36     1.29636    0.371715   0.0173684
          36     1.53206    0.436871    0.021358
          36     1.76777    0.523581   0.0243743
          36     2.00347    0.520053   0.0226517
          36     2.23917    0.619511   0.0305294
          36     2.47487    0.644827   0.0665343
          36     2.71058    0.526723   0.0250547
          36     2.94628    0.426543    0.018643
          36     3.18198    0.336477   0.0141934
          36     3.41768    0.280885    0.015074
          36     3.65339    0.201894   0.0101687
          36     3.88909    0.134883    0.010088
          36     4.12479   0.0909722  0.00827201
          36     4.36049   0.0598508  0.00480536
          36     4.59619    0.038963   0.0057308
          36      4.8319    0.043986  0.00554153
          36      5.0676   0.0422537  0.00495811
          36      5.3033   0.0198771  0.00345963
          36       5.539  0.00878571  0.00245882
          36     5.77471 0.000773118 0.000414873
          36     6.01041  0.00140856  0.00121199
          36     6.24611 7.71605e-05 6.49116e-05
          36     6.48181 1.81554e-05 1.79015e-05
          36     6.71751 0.000428165 0.000422176
          36     6.95322 0.000111958 0.000110392
          37    0.117851  0.00659925  0.00122914
          37    0.353553   0.0380336  0.00563661
          37    0.589256   0.0893335  0.00828919
          37    0.824958    0.161662   0.0102198
          37     1.06066    0.249904   0.0116706
          37     1.29636    0.374264    0.017085
          37     1.53206    0.440786   0.0211366
          37     1.76777    0.521093   0.0238422
          37     2.00347    0.527145   0.0231231
          37     2.23917    0.612727   0.0304486
          37     2.47487    0.646823    0.064766
          37     2.71058    0.523088   0.0246399
          37     2.94628    0.426353   0.0181401
          37     3.18198    0.339466   0.0141209
          37     3.41768    0.281509   0.0146795
          37     3.65339     0.20086  0.00994633
          37     3.88909    0.134633  0.00981845
          37     4.12479   0.0924895  0.00818642
          37     4.36049   0.0593652  0.00469996
          37     4.59619   0.0391907  0.00558044
          37      4.8319   0.0441162  0.00539329
          37      5.0676   0.0420332    0.004829
          37      5.3033   0.0195887  0.00337813
          37       5.539  0.00854825   0.0024038
          37     5.77471 0.000752223 0.000404186
          37     6.01041  0.00137049  0.00117983
          37     6.24611 7.50751e-05 6.31907e-05
          37     6.48181 1.76647e-05 1.74244e-05
          37     6.71751 0.000416593 0.000410925
          37     6.95322 0.000108932  0.00010745
          38    0.117851  0.00642558    0.001209
          38    0.353553   0.0375774  0.00550671
          38    0.589256   0.0886166  0.00810199
          38    0.824958    0.161459  0.00995281
          38     1.06066    0.252065   0.0115619
          38     1.29636    0.379343   0.0173739
          38     1.53206    0.443906   0.0208093
          38     1.76777     0.51764   0.0234635
          38     2.00347    0.525611   0.0225654
          38     2.23917    0.608653   0.0299187
          38     2.47487    0.648686   0.0630884
          38     2.71058    0.522345   0.0240027
          38     2.94628    0.428813   0.0178287
          38     3.18198    0.335787   0.0142204
          38     3.41768    0.279213   0.0144718
          38     3.65339    0.201965  0.00974582
          38     3.88909    0.133846  0.00959153
          38     4.12479   0.0914072  0.00804221
          38     4.36049   0.0625602   0.0055571
          38     4.59619   0.0401129  0.00550927
          38      4.8319    0.044314  0.00525499
          38      5.0676   0.0410159  0.00480788
          38      5.3033   0.0198658  0.00330058
          38       5.539   0.0084566  0.00234229
          38     5.77471 0.000732427 0.000394034
          38     6.01041  0.00133442  0.00114934
          38     6.24611 7.30994e-05 6.15587e-05
          38     6.48181 1.71999e-05  1.6972e-05
          38     6.71751  0.00040563 0.000400257
          38     6.95322 0.000106066 0.000104661
          39    0.117851  0.00626082  0.00118917
          39    0.353553   0.0367996  0.00542017
          39    0.589256   0.0896626  0.00796149
          39    0.824958     0.16567   0.0105506
          39     1.06066    0.251669   0.0112722
          39     1.29636    0.379123   0.0169298
          39     1.53206    0.445155   0.0203132
          39     1.76777    0.515024   0.0230072
          39     2.00347    0.522321   0.0222252
          39     2.23917    0.608048   0.0291577
          39     2.47487    0.650362    0.061493
          39     2.71058    0.524756   0.0235079
          39     2.94628     0.43111    0.017519
          39     3.18198    0.334273   0.0139362
          39     3.41768    0.277753   0.0141741
          39     3.65339    0.199626  0.00977266
          39     3.88909    0.131468   0.0096361
          39     4.12479   0.0908497  0.00785531
          39     4.36049   0.0656709  0.00622467
          39     4.59619   0.0406053  0.00538996
          39      4.8319   0.0435143  0.00518073
          39      5.0676   0.0405773  0.00470456
          39      5.3033   0.0198187  0.00321628
          39       5.539  0.00854701  0.00228397
          39     5.77471 0.000779286 0.000386707
          39     6.01041  0.00157254  0.00114427
          39     6.24611  0.00068013 0.000602192
          39     6.48181 8.65873e-05 7.04602e-05
          39     6.71751 0.000467851 0.000394801
          39     6.95322 0.000103346 0.000102013
          40    0.117851  0.00642157  0.00117026
          40    0.353553   0.0372508  0.00530341
          40    0.589256   0.0917702  0.00803657
          40    0.824958    0.166635   0.0103309
          40     1.06066    0.254134   0.0112567
          40     1.29636    0.380146   0.0165374
          40     1.53206    0.443987    0.019839
          40     1.76777    0.511823   0.0226536
          40     2.00347    0.521955   0.0216726
          40     2.23917     0.60634   0.0284788
          40     2.47487    0.646573   0.0600723
          40     2.71058    0.526581    0.022991
          40     2.94628    0.435053   0.0175191
          40     3.18198    0.333501   0.0136091
          40     3.41768    0.276013   0.0139261
          40     3.65339    0.197816  0.00969448
          40     3.88909    0.130547  0.00943903
          40     4.12479   0.0911683  0.00766538
          40     4.36049   0.0670452  0.00621891
          40     4.59619   0.0404017  0.00525905
          40      4.8319   0.0435716  0.00505153
          40      5.0676   0.0403186  0.00459406
          40      5.3033   0.0196827  0.00313875
          40       5.539  0.00834559  0.00223574
          40     5.77471 0.000774782 0.000377066
          40     6.01041    0.002628  0.00152671
          40     6.24611  0.00122821 0.000798509
          40     6.48181 8.44227e-05 6.87319e-05
          40     6.71751 0.000456155 0.000385104
          40     6.95322 0.000100763  9.9495e-05
          41    0.117851  0.00632473  0.00114571
          41    0.353553    0.036778  0.00519509
          41    0.589256   0.0930031  0.00793457
          41    0.824958     0.16622   0.0100873
          41     1.06066    0.256982   0.0113368
          41     1.29636    0.381972   0.0162346
          41     1.53206    0.444535   0.0193626
          41     1.76777    0.508345   0.0223665
          41     2.00347    0.523126   0.0211756
          41     2.23917    0.602665   0.0280203
          41     2.47487    0.645134   0.0586243
          41     2.71058    0.526851   0.0224318
          41     2.94628    0.437826   0.0173099
          41     3.18198    0.333271   0.0132792
          41     3.41768    0.274303   0.0136911
          41     3.65339    0.195509  0.00972874
          41     3.88909    0.130829  0.00921301
          41     4.12479   0.0906517  0.00749581
          41     4.36049   0.0690818    0.006392
          41     4.59619   0.0419576    0.005356
          41      4.8319   0.0434946  0.00492891
          41      5.0676    0.039678  0.00452645
          41      5.3033   0.0194591  0.00307016
          41       5.539  0.00816196  0.00218874
          41     5.77471 0.000771826  0.00036788
          41     6.01041  0.00326532  0.00161703
          41     6.24611  0.00153303 0.000835186
          41     6.48181 8.23636e-05 6.70864e-05
          41     6.71751 0.000445029 0.000375872
          41     6.95322 9.83049e-05 9.70987e-05
          42    0.117851  0.00619099  0.00112621
          42    0.353553   0.0363744  0.00508705
          42    0.589256   0.0924149  0.00776742
          42    0.824958     0.16549  0.00987346
          42     1.06066    0.263154   0.0126354
          42     1.29636    0.384085   0.0159851
          42     1.53206    0.446075   0.0189628
          42     1.76777    0.506103   0.0219461
          42     2.00347    0.521806   0.0207125
          42     2.23917    0.597633   0.0278012
          42     2.47487    0.644251   0.0572352
          42     2.71058    0.524721   0.0219985
          42     2.94628    0.438266   0.0169034
          42     3.18198    0.335224   0.0131058
          42     3.41768    0.273869    0.013372
          42     3.65339    0.194948  0.00951326
          42     3.88909    0.128897  0.00919406
          42     4.12479   0.0902817  0.00732646
          42     4.36049   0.0719771  0.00686431
          42     4.59619   0.0427041  0.00528025
          42      4.8319   0.0444821  0.00490947
          42      5.0676   0.0391392  0.00445063
          42      5.3033   0.0198153  0.00301766
          42       5.539  0.00840206  0.00214975
          42     5.77471  0.00075345  0.00035958
          42     6.01041  0.00318757   0.0015804
          42     6.24611  0.00149652 0.000816098
          42     6.48181 8.04025e-05 6.55177e-05
          42     6.71751 0.000434433 0.000367072
          42     6.95322 9.59643e-05  9.4815e-05
          43    0.117851  0.00604702  0.00110919
          43    0.353553   0.0356298  0.00502295
          43    0.589256   0.0914589  0.00764538
          43    0.824958    0.167413  0.00982919
          43     1.06066    0.269648    0.013911
          43     1.29636    0.388709   0.0162682
          43     1.53206    0.446965   0.0185427
          43     1.76777    0.504341   0.0215063
          43     2.00347     0.51971   0.0203365
          43     2.23917    0.592406   0.0276417
          43     2.47487    0.638706   0.0561721
          43     2.71058    0.525286   0.0214942
          43     2.94628    0.437554   0.0165253
          43     3.18198    0.333625   0.0128983
          43     3.41768    0.274249   0.0130664
          43     3.65339    0.194108  0.00932904
          43     3.88909    0.127371  0.00910596
          43     4.12479   0.0934666  0.00781776
          43     4.36049   0.0742501    0.007071
          43     4.59619   0.0440125  0.00531708
          43      4.8319   0.0443684  0.00479661
          43      5.0676   0.0382923  0.00442697
          43      5.3033   0.0195901  0.00295587
          43       5.539  0.00894766  0.00216789
          43     5.77471  0.00102599 0.000442612
          43     6.01041  0.00311344  0.00154538
          43     6.24611  0.00146172 0.000797861
          43     6.48181 7.85327e-05 6.40207e-05
          43     6.71751  0.00042433 0.000358674
          43     6.95322 9.37326e-05 9.26363e-05
          44    0.117851  0.00599005  0.00108544
          44    0.353553   0.0355553  0.00490934
          44    0.589256    0.092855  0.00759802
          44    0.824958    0.169251  0.00977625
          44     1.06066    0.273003   0.0139935
          44     1.29636    0.390732   0.0160238
          44     1.53206    0.445484   0.0181803
          44     1.76777    0.502109    0.021133
          44     2.00347    0.520182   0.0198798
          44     2.23917    0.591861   0.0270188
          44     2.47487    0.634416    0.055059
          44     2.71058    0.522448   0.0211923
          44     2.94628    0.436301   0.0161972
          44     3.18198    0.336499   0.0129213
          44     3.41768    0.272691   0.0128619
          44     3.65339    0.192515  0.00925201
          44     3.88909    0.128004  0.00892099
          44     4.12479   0.0941003  0.00766572
          44     4.36049   0.0763926  0.00722759
          44     4.59619   0.0441276  0.00519748
          44      4.8319   0.0445769  0.00469213
          44      5.0676   0.0380026  0.00433583
          44      5.3033   0.0192749  0.00290546
          44       5.539  0.00990171  0.00231907
          44     5.77471  0.00102496 0.000432554
          44     6.01041  0.00304268  0.00151188
          44     6.24611   0.0014285 0.000780419
          44     6.48181 7.67479e-05 6.25906e-05
          44     6.71751 0.000414686 0.000350652
          44     6.95322 9.16023e-05 9.05554e-05
          45    0.117851  0.00585694  0.00106945
          45    0.353553   0.0367357   0.0049401
          45    0.589256   0.0956233  0.00791745
          45    0.824958    0.170022  0.00958931
          45     1.06066    0.275836   0.0139664
          45     1.29636    0.389254   0.0157357
          45     1.53206    0.444856   0.0177871
          45     1.76777    0.499908   0.0207777
          45     2.00347    0.521189   0.0194635
          45     2.23917    0.588055   0.0266851
          45     2.47487    0.630852   0.0539507
          45     2.71058    0.523957    0.020775
          45     2.94628    0.436118   0.0158383
          45     3.18198    0.338598   0.0128037
          45     3.41768    0.270224   0.0128106
          45     3.65339    0.193874  0.00914578
          45     3.88909    0.129382  0.00882841
          45     4.12479   0.0931639  0.00755235
          45     4.36049    0.076352  0.00706709
          45     4.59619   0.0440172  0.00508316
          45      4.8319   0.0454043  0.00466023
          45      5.0676   0.0373917   0.0042823
          45      5.3033   0.0188465  0.00287229
          45       5.539   0.0103183  0.00230465
          45     5.77471  0.00157589 0.000689683
          45     6.01041  0.00297507  0.00147979
          45     6.24611  0.00139676 0.000763722
          45     6.48181 7.50424e-05 6.12229e-05
          45     6.71751 0.000405471 0.000342981
          45     6.95322 8.95667e-05 8.85659e-05
          46    0.117851  0.00572961  0.00105375
          46    0.353553   0.0372265  0.00485703
          46    0.589256   0.0980866  0.00811947
          46    0.824958    0.173064  0.00985163
          46     1.06066     0.27933    0.014093
          46     1.29636    0.387229   0.0155234
          46     1.53206    0.442955   0.0175017
          46     1.76777    0.500845   0.0203471
          46     2.00347    0.518317    0.019251
          46     2.23917    0.584766   0.0263069
          46     2.47487    0.627354   0.0528912
          46     2.71058    0.522884   0.0203511
          46     2.94628    0.439657   0.0158844
          46     3.18198    0.341297   0.0128066
          46     3.41768     0.26793   0.0127358
          46     3.65339    0.193492  0.00895493
          46     3.88909    0.128931  0.00864797
          46     4.12479     0.09311  0.00738836
          46     4.36049    0.076274  0.00691389
          46     4.59619   0.0448743  0.00504439
          46      4.8319   0.0453502  0.00455923
          46      5.0676   0.0377818  0.00420694
          46      5.3033   0.0184569  0.00283615
          46       5.539   0.0101343  0.00226188
          46     5.77471  0.00217747 0.000899574
          46     6.01041  0.00317443  0.00146099
          46     6.24611  0.00136639 0.000747722
          46     6.48181  7.3411e-05 5.99137e-05
          46     6.71751 0.000396656 0.000335638
          46     6.95322 8.76196e-05  8.6662e-05
          47    0.117851  0.00564826  0.00103447
          47    0.353553    0.036745  0.00477749
          47    0.589256   0.0999003  0.00814678
          47    0.824958    0.176445   0.0102057
          47     1.06066    0.281677   0.0139872
          47     1.29636    0.389049   0.0152995
          47     1.53206    0.439726   0.0174247
          47     1.76777    0.500207   0.0199242
          47     2.00347    0.518122   0.0188424
          47     2.23917    0.581935   0.0258991
          47     2.47487    0.621718   0.0520652
          47     2.71058    0.521956   0.0199392
          47     2.94628     0.44175   0.0156837
          47     3.18198    0.341735   0.0125416
          47     3.41768     0.26852   0.0124785
          47     3.65339    0.193575  0.00876478
          47     3.88909    0.129202  0.00846822
          47     4.12479   0.0920143  0.00731196
          47     4.36049    0.076882  0.00679346
          47     4.59619   0.0473995  0.00553316
          47      4.8319   0.0449196  0.00448252
          47      5.0676     0.03808  0.00412798
          47      5.3033   0.0180724  0.00280176
          47       5.539  0.00995341  0.00222098
          47     5.77471  0.00213114 0.000881626
          47     6.01041  0.00310689  0.00143147
          47     6.24611  0.00133732 0.000732378
          47     6.48181 7.18491e-05 5.86593e-05
          47     6.71751 0.000388217 0.000328603
          47     6.95322 8.57553e-05 8.48381e-05
          48    0.117851  0.00570193  0.00101431
          48    0.353553   0.0363664  0.00469294
          48    0.589256   0.0998729   0.0079771
          48    0.824958    0.177374   0.0100353
          48     1.06066    0.283489   0.0138126
          48     1.29636    0.390984   0.0151026
          48     1.53206    0.443063   0.0173785
          48     1.76777    0.501324   0.0195404
          48     2.00347     0.51833    0.018451
          48     2.23917    0.580755   0.0253864
          48     2.47487    0.616073   0.0512856
          48     2.71058    0.519089   0.0197288
          48     2.94628    0.440625   0.0153973
          48     3.18198    0.337335   0.0130292
          48     3.41768    0.268801   0.0122217
          48     3.65339    0.196175   0.0089594
          48     3.88909    0.130819  0.00844473
          48     4.12479   0.0920627  0.00715979
          48     4.36049   0.0769619   0.0066524
          48     4.59619   0.0499841   0.0059912
          48      4.8319   0.0449029  0.00438917
          48      5.0676   0.0375658  0.00407388
          48      5.3033    0.017731   0.0027641
          48       5.539  0.00999342  0.00217507
          48     5.77471  0.00208674 0.000864376
          48     6.01041  0.00304217  0.00140311
          48     6.24611  0.00130946  0.00071765
          48     6.48181 7.03522e-05 5.74564e-05
          48     6.71751 0.000380129 0.000321857
          48     6.95322 8.39688e-05 8.30895e-05
          49    0.117851  0.00558557  0.00100026
          49    0.353553   0.0357554  0.00463677
          49    0.589256   0.0988418  0.00788066
          49    0.824958    0.176215  0.00989715
          49     1.06066    0.286669   0.0138921
          49     1.29636     0.39011   0.0148196
          49     1.53206    0.442857   0.0170251
          49     1.76777    0.503028   0.0192157
