0 0 0
-1 0 0
-1 0 -1
0 0 -1
0 -1 -1
0 -2 -1
-1 -2 -1
-1 -2 0
-1 -3 0
-1 -3 1
-1 -3 2
-1 -3 1
-1 -4 1
-1 -5 1
-1 -6 1
-1 -6 2
-1 -6 3
-1 -6 4
-1 -6 3
-1 -6 4
0 -6 4
0 -7 4
0 -8 4
0 -7 4
0 -7 3
1 -7 3
1 -7 4
1 -6 4
1 -6 3
0 -6 3
-1 -6 3
-1 -6 2
-1 -6 3
0 -6 3
1 -6 3
1 -5 3
2 -5 3
2 -4 3
2 -4 4
1 -4 4
2 -4 4
2 -3 4
2 -3 5
2 -4 5
2 -4 4
1 -4 4
1 -4 5
1 -4 4
1 -3 4
1 -2 4
1 -2 3
1 -1 3
0 -1 3
0 -1 4
0 -1 5
1 -1 5
1 -1 6
1 -2 6
1 -2 7
2 -2 7
2 -2 8
2 -1 8
2 -2 8
1 -2 8
1 -3 8
1 -3 9
0 -3 9
0 -4 9
0 -3 9
-1 -3 9
-2 -3 9
-2 -3 8
-3 -3 8
-3 -3 7
-2 -3 7
-2 -3 6
-2 -2 6
-2 -2 7
-2 -3 7
-2 -3 6
-2 -4 6
-3 -4 6
-3 -5 6
-3 -5 7
-3 -4 7
-3 -4 8
-3 -3 8
-3 -4 8
-3 -4 9
-4 -4 9
-4 -4 10
-4 -5 10
-4 -4 10
-5 -4 10
-6 -4 10
-6 -4 9
-6 -5 9
-6 -4 9
-6 -3 9
-6 -2 9
