#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.99994    -0.99994           0
           2          -1    -0.99997 2.12132e-05
           3    -0.99994    -0.99996 1.63299e-05
           4          -1    -0.99997     1.5e-05
           5          -1   -0.999976 1.31453e-05
           6          -1    -0.99998  1.1547e-05
           7          -1   -0.999983 1.02448e-05
           8          -1   -0.999985 9.18559e-06
           9     -0.9999   -0.999976 1.20811e-05
          10          -1   -0.999978 1.11176e-05
          11    -0.99984   -0.999965 1.56598e-05
          12    -0.99968   -0.999942 2.69215e-05
          13          -1   -0.999946 2.52218e-05
          14          -1    -0.99995 2.37117e-05
          15          -1   -0.999953  2.2364e-05
          16          -1   -0.999956 2.11556e-05
          17          -1   -0.999959 2.00671e-05
          18          -1   -0.999961 1.90822e-05
          19          -1   -0.999963 1.81873e-05
          20          -1   -0.999965  1.7371e-05
          21          -1   -0.999967 1.66235e-05
          22          -1   -0.999968 1.59368e-05
          23    -0.99996   -0.999968 1.52479e-05
          24          -1   -0.999969 1.46714e-05
          25          -1    -0.99997 1.41363e-05
          26          -1   -0.999972 1.36383e-05
          27    -0.99996   -0.999971 1.31399e-05
          28          -1   -0.999972  1.2711e-05
          29          -1   -0.999973  1.2309e-05
          30          -1   -0.999974 1.19313e-05
          31          -1   -0.999975 1.15758e-05
          32          -1   -0.999976 1.12408e-05
          33          -1   -0.999976 1.09244e-05
          34          -1   -0.999977 1.06252e-05
          35          -1   -0.999978 1.03418e-05
          36          -1   -0.999978  1.0073e-05
          37    -0.99994   -0.999977 9.85393e-06
          38          -1   -0.999978 9.61271e-06
          39          -1   -0.999978 9.38292e-06
          40          -1   -0.999979 9.16379e-06
          41          -1    -0.99998 8.95458e-06
          42    -0.99984   -0.999976 9.33717e-06
          43          -1   -0.999977 9.13643e-06
          44    -0.99996   -0.999976 8.93671e-06
          45          -1   -0.999977 8.75354e-06
          46          -1   -0.999977 8.57765e-06
          47          -1   -0.999978 8.40862e-06
          48          -1   -0.999978 8.24607e-06
          49          -1   -0.999979 8.08963e-06
          50          -1   -0.999979 7.93897e-06
          51          -1    -0.99998 7.79377e-06
          52          -1    -0.99998 7.65375e-06
          53          -1    -0.99998 7.51864e-06
          54          -1   -0.999981 7.38818e-06
          55          -1   -0.999981 7.26214e-06
          56          -1   -0.999981 7.14031e-06
          57          -1   -0.999982 7.02247e-06
          58          -1   -0.999982 6.90843e-06
          59          -1   -0.999982 6.79802e-06
          60          -1   -0.999983 6.69107e-06
          61          -1   -0.999983 6.58741e-06
          62          -1   -0.999983  6.4869e-06
          63          -1   -0.999983 6.38939e-06
          64          -1   -0.999984 6.29476e-06
          65          -1   -0.999984 6.20288e-06
          66          -1   -0.999984 6.11363e-06
          67          -1   -0.999984 6.02691e-06
          68          -1   -0.999985  5.9426e-06
          69          -1   -0.999985 5.86061e-06
          70          -1   -0.999985 5.78084e-06
          71    -0.99998   -0.999985 5.69987e-06
          72    -0.99994   -0.999984 5.65497e-06
          73          -1   -0.999985 5.58152e-06
          74          -1   -0.999985 5.50995e-06
          75    -0.99986   -0.999983 5.68244e-06
          76    -0.99992   -0.999982 5.66819e-06
          77          -1   -0.999983  5.5992e-06
          78          -1   -0.999983 5.53186e-06
          79          -1   -0.999983 5.46611e-06
          80          -1   -0.999983  5.4019e-06
          81     -0.9985   -0.999965 1.89643e-05
          82          -1   -0.999965 1.87378e-05
          83          -1   -0.999966 1.85167e-05
          84          -1   -0.999966 1.83008e-05
          85    -0.99994   -0.999966 1.80881e-05
          86          -1   -0.999966 1.78821e-05
          87          -1   -0.999967 1.76807e-05
          88          -1   -0.999967 1.74839e-05
          89          -1   -0.999967 1.72913e-05
          90          -1   -0.999968  1.7103e-05
          91          -1   -0.999968 1.69187e-05
          92          -1   -0.999968 1.67384e-05
          93    -0.99808   -0.999948 2.61168e-05
          94          -1   -0.999949 2.58448e-05
          95          -1   -0.999949 2.55784e-05
          96          -1    -0.99995 2.53174e-05
          97          -1    -0.99995 2.50617e-05
          98          -1   -0.999951 2.48111e-05
          99          -1   -0.999951 2.45655e-05
         100          -1   -0.999952 2.43246e-05
