#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.61612    -0.61612           0
           2    -0.61204    -0.61408   0.0014425
           3    -0.61442   -0.614193 0.000966107
           4    -0.61556   -0.614535 0.000782668
           5    -0.61172   -0.613972 0.000803504
           6    -0.61312    -0.61383 0.000682019
           7    -0.61114   -0.613446  0.00068434
           8    -0.60986   -0.612997 0.000730988
           9    -0.61132   -0.612811  0.00067311
          10    -0.61016   -0.612546 0.000655933
          11    -0.60966   -0.612284 0.000646648
          12    -0.61316   -0.612357 0.000596871
          13    -0.61072   -0.612231 0.000564079
          14    -0.61432    -0.61238 0.000543169
          15    -0.61488   -0.612547 0.000531914
          16    -0.61812   -0.612895 0.000602016
          17     -0.6161   -0.613084 0.000595392
          18     -0.6169   -0.613296 0.000598879
          19    -0.61542   -0.613407 0.000577702
          20    -0.61454   -0.613464 0.000551586
          21    -0.61172   -0.613381 0.000531535
          22    -0.61488   -0.613449 0.000511723
          23      -0.612   -0.613386 0.000493338
          24    -0.61056   -0.613268 0.000486632
          25    -0.60922   -0.613106 0.000493375
          26    -0.61096   -0.613024 0.000481256
          27    -0.61128   -0.612959 0.000467745
          28    -0.61314   -0.612966 0.000451085
          29    -0.61232   -0.612943 0.000436079
          30      -0.617   -0.613079  0.00044201
          31    -0.61462   -0.613128 0.000430539
          32    -0.61004   -0.613032 0.000427766
          33    -0.61732   -0.613162 0.000434091
          34    -0.60822   -0.613016 0.000444992
          35    -0.61384    -0.61304   0.0004329
          36    -0.60978   -0.612949 0.000430242
          37     -0.6145   -0.612991  0.00042065
          38    -0.61238   -0.612975 0.000409888
          39    -0.60838   -0.612857 0.000415969
          40    -0.61398   -0.612885 0.000406515
          41    -0.61294   -0.612887 0.000396602
          42    -0.61344     -0.6129 0.000387378
          43     -0.6064   -0.612749 0.000406795
          44    -0.60956   -0.612676 0.000403954
          45     -0.6153   -0.612735 0.000399162
          46    -0.61384   -0.612759 0.000391207
          47    -0.61248   -0.612753 0.000382929
          48      -0.613   -0.612758 0.000374986
          49    -0.61444   -0.612792 0.000368901
          50     -0.6115   -0.612766 0.000362427
          51    -0.61676   -0.612845 0.000363682
          52     -0.6125   -0.612838 0.000356748
          53    -0.61274   -0.612836 0.000350022
          54    -0.61164   -0.612814  0.00034424
          55    -0.61126   -0.612786 0.000339139
          56    -0.61112   -0.612756 0.000334385
          57    -0.61726   -0.612835 0.000337726
          58     -0.6138   -0.612852 0.000332312
          59    -0.61378   -0.612867 0.000327052
          60    -0.61308   -0.612871  0.00032162
          61    -0.61508   -0.612907  0.00031838
          62    -0.61232   -0.612898 0.000313386
          63    -0.61294   -0.612898 0.000308412
          64     -0.6129   -0.612898 0.000303593
          65    -0.60882   -0.612836 0.000305338
          66     -0.6148   -0.612865 0.000302158
          67    -0.60942   -0.612814 0.000301993
          68    -0.61152   -0.612795 0.000298151
          69    -0.60956   -0.612748 0.000297493
          70     -0.6173   -0.612813 0.000300266
          71      -0.614    -0.61283 0.000296502
          72    -0.60658   -0.612743 0.000304825
          73    -0.61378   -0.612757  0.00030098
          74    -0.60898   -0.612706  0.00030121
          75    -0.61308   -0.612711 0.000297235
          76    -0.61122   -0.612692 0.000293971
          77     -0.6154   -0.612727  0.00029225
          78    -0.60744   -0.612659 0.000296259
          79    -0.61262   -0.612658 0.000292509
          80    -0.61438    -0.61268 0.000289643
          81    -0.61298   -0.612684 0.000286091
          82     -0.6118   -0.612673 0.000282805
          83     -0.6113   -0.612656 0.000279881
          84     -0.6156   -0.612691 0.000278734
          85    -0.61032   -0.612664 0.000276848
          86    -0.61536   -0.612695 0.000275399
          87    -0.61784   -0.612754  0.00027851
          88    -0.61428   -0.612771 0.000275885
          89    -0.61928   -0.612844 0.000282311
          90    -0.61356   -0.612852 0.000279286
          91    -0.61738   -0.612902 0.000280614
          92    -0.61238   -0.612897 0.000277621
          93    -0.61172   -0.612884 0.000274924
          94    -0.61388   -0.612894 0.000272204
          95    -0.61344     -0.6129 0.000269399
          96    -0.60958   -0.612866 0.000268804
          97    -0.61024   -0.612839 0.000267392
          98    -0.61334   -0.612844 0.000264712
          99    -0.61192   -0.612834 0.000262203
         100     -0.6096   -0.612802 0.000261568
