#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.68354    -0.68354           0
           2    -0.68122    -0.68238 0.000820244
           3     -0.6855    -0.68342  0.00100999
           4     -0.6853    -0.68389 0.000859927
           5    -0.68836   -0.684784  0.00105482
           6    -0.68528   -0.684867 0.000882253
           7     -0.6805   -0.684243 0.000951531
           8    -0.67946   -0.683645  0.00100298
           9    -0.68136   -0.683391 0.000923109
          10     -0.6778   -0.682832 0.000985682
          11    -0.67982   -0.682558 0.000933333
          12    -0.68274   -0.682573 0.000855678
          13     -0.6825   -0.682568 0.000789875
          14    -0.68488   -0.682733 0.000750525
          15    -0.68026   -0.682568 0.000718368
          16    -0.68496   -0.682717 0.000688851
          17    -0.67906   -0.682502   0.0006811
          18    -0.68666   -0.682733 0.000681302
          19    -0.68556   -0.682882 0.000661488
          20    -0.68012   -0.682744 0.000642669
          21    -0.68024   -0.682625 0.000623029
          22     -0.6816   -0.682578 0.000596448
          23     -0.6885   -0.682836 0.000623616
          24    -0.67952   -0.682697 0.000612744
          25    -0.68534   -0.682803 0.000597281
          26    -0.68296   -0.682809 0.000574339
          27    -0.68356   -0.682837  0.00055374
          28    -0.68204   -0.682809 0.000534695
          29    -0.68146   -0.682762 0.000518275
          30      -0.677    -0.68257 0.000535407
          31     -0.6827   -0.682574 0.000518153
          32    -0.67622   -0.682376 0.000538666
          33     -0.6927   -0.682688  0.00060643
          34    -0.68298   -0.682697 0.000588655
          35    -0.68156   -0.682665 0.000572732
          36    -0.68272   -0.682666 0.000556825
          37    -0.68304   -0.682676 0.000541867
          38    -0.68284   -0.682681 0.000527624
          39     -0.6793   -0.682594 0.000521167
          40    -0.68902   -0.682754 0.000532324
          41    -0.67886    -0.68266 0.000527747
          42    -0.68146   -0.682631 0.000515954
          43     -0.6815   -0.682605 0.000504625
          44    -0.68102   -0.682569 0.000494439
          45     -0.6802   -0.682516 0.000486246
          46     -0.6895   -0.682668 0.000498815
          47    -0.67814   -0.682571 0.000497418
          48    -0.68654   -0.682654 0.000493878
          49    -0.68584   -0.682719  0.00048806
          50    -0.68304   -0.682726 0.000478341
          51     -0.6864   -0.682798 0.000474357
          52    -0.68172   -0.682777 0.000465687
          53      -0.683   -0.682781 0.000456919
          54    -0.68174   -0.682762 0.000448865
          55    -0.68374    -0.68278 0.000441056
          56    -0.68384   -0.682799 0.000433586
          57     -0.6859   -0.682853  0.00042938
          58    -0.68368   -0.682867 0.000422213
          59    -0.68206   -0.682854 0.000415279
          60    -0.68288   -0.682854 0.000408357
          61     -0.6798   -0.682804 0.000404721
          62    -0.68948   -0.682912 0.000412268
          63    -0.68704   -0.682977 0.000410899
          64    -0.68702    -0.68304 0.000409306
          65    -0.67828   -0.682967 0.000409508
          66    -0.67872   -0.682903 0.000408328
          67    -0.67446   -0.682777 0.000421229
          68    -0.68018   -0.682739 0.000416762
          69    -0.68298   -0.682742 0.000410736
          70     -0.6852   -0.682777 0.000406367
          71     -0.6846   -0.682803 0.000401454
          72    -0.68646   -0.682854 0.000399078
          73     -0.6865   -0.682904 0.000396725
          74    -0.68002   -0.682865 0.000393273
          75      -0.685   -0.682893 0.000389059
          76     -0.6768   -0.682813 0.000392113
          77    -0.68454   -0.682835 0.000387662
          78     -0.6851   -0.682864 0.000383777
          79    -0.68564   -0.682899 0.000380524
          80    -0.68544   -0.682931  0.00037709
          81    -0.67872   -0.682879 0.000376002
          82    -0.68316   -0.682883 0.000371432
          83    -0.67806   -0.682825 0.000371474
          84     -0.6897   -0.682906 0.000375961
          85    -0.68422   -0.682922 0.000371855
          86    -0.68358    -0.68293  0.00036761
          87    -0.68504   -0.682954 0.000364184
          88    -0.68322   -0.682957 0.000360059
          89    -0.67856   -0.682907 0.000359386
          90     -0.6849    -0.68293 0.000356074
          91    -0.67968   -0.682894 0.000353947
          92    -0.68166    -0.68288 0.000350354
          93    -0.68702   -0.682925 0.000349403
          94    -0.68432    -0.68294 0.000346001
          95     -0.6812   -0.682921 0.000342843
          96    -0.68622   -0.682956 0.000340989
          97     -0.6801   -0.682926 0.000338743
          98    -0.68286   -0.682926 0.000335287
          99    -0.67888   -0.682885 0.000334381
         100    -0.68292   -0.682885 0.000331037
