#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.33218    -0.33218           0
           2    -0.33162     -0.3319  0.00019799
           3    -0.33034    -0.33138 0.000444622
           4    -0.33042    -0.33114 0.000392938
           5    -0.32726   -0.330364 0.000761943
           6    -0.33528   -0.331183 0.000981115
           7    -0.33062   -0.331103  0.00084425
           8    -0.33052    -0.33103 0.000741856
           9     -0.3276   -0.330649 0.000750967
          10    -0.32928   -0.330512 0.000688234
          11    -0.33164   -0.330615  0.00063326
          12     -0.3278    -0.33038  0.00062241
          13    -0.33278   -0.330565 0.000601289
          14     -0.3273   -0.330331  0.00060186
          15     -0.3335   -0.330543 0.000597657
          16    -0.33234   -0.330655 0.000570763
          17     -0.3344   -0.330875 0.000578141
          18     -0.3345   -0.331077 0.000580032
          19    -0.33354   -0.331206 0.000563808
          20    -0.33454   -0.331373 0.000559715
          21    -0.33688   -0.331635 0.000591311
          22    -0.32802   -0.331471 0.000586823
          23    -0.33326   -0.331549 0.000566441
          24    -0.33146   -0.331545 0.000542852
          25    -0.33204   -0.331565 0.000521498
          26     -0.3328   -0.331612   0.0005036
          27    -0.33704   -0.331813 0.000523536
          28    -0.33198   -0.331819 0.000504872
          29    -0.32992   -0.331754 0.000491692
          30     -0.3333   -0.331805 0.000477996
          31    -0.32944   -0.331729 0.000468627
          32    -0.33222   -0.331744 0.000454233
          33    -0.33346   -0.331796 0.000443434
          34     -0.3358   -0.331914 0.000445752
          35    -0.33302   -0.331946 0.000434135
          36     -0.3285    -0.33185 0.000432498
          37     -0.3304   -0.331811 0.000422581
          38    -0.33454   -0.331883 0.000417519
          39    -0.33406   -0.331938 0.000410529
          40    -0.33802    -0.33209 0.000427493
          41    -0.33636   -0.332195 0.000429563
          42    -0.33616   -0.332289 0.000429585
          43    -0.33102    -0.33226 0.000420607
          44    -0.33166   -0.332246 0.000411269
          45    -0.33494   -0.332306 0.000406464
          46    -0.32968   -0.332249 0.000401616
          47    -0.33512    -0.33231  0.00039769
          48    -0.32578   -0.332174 0.000412015
          49    -0.33084   -0.332147 0.000404505
          50    -0.33066   -0.332117 0.000397506
          51     -0.3347   -0.332167 0.000392926
          52    -0.33322   -0.332188  0.00038589
          53    -0.32874   -0.332123 0.000384053
          54    -0.33332   -0.332145 0.000377581
          55    -0.33044   -0.332114 0.000371986
          56     -0.3292   -0.332062 0.000368964
          57    -0.32668   -0.331967 0.000374377
          58    -0.33268    -0.33198 0.000368124
          59     -0.3318   -0.331977 0.000361897
          60    -0.33324   -0.331998 0.000356477
          61     -0.3345   -0.332039 0.000352986
          62    -0.33324   -0.332058 0.000347824
          63    -0.32916   -0.332012 0.000345331
          64     -0.3267   -0.331929 0.000349768
          65    -0.33036   -0.331905 0.000345219
          66     -0.3321   -0.331908 0.000340001
          67    -0.33278   -0.331921 0.000335175
          68    -0.33278   -0.331934 0.000330484
          69    -0.32908   -0.331892 0.000328272
          70      -0.331   -0.331879  0.00032383
          71     -0.3306   -0.331861  0.00031977
          72    -0.33448   -0.331898  0.00031739
          73    -0.33662   -0.331962 0.000319566
          74     -0.3344   -0.331995 0.000316941
          75    -0.33576   -0.332046 0.000316665
          76     -0.3277   -0.331988 0.000317619
          77     -0.3328   -0.331999 0.000313669
          78    -0.33024   -0.331976 0.000310457
          79    -0.33374   -0.331999 0.000307328
          80    -0.33438   -0.332028 0.000304925
          81     -0.3367   -0.332086 0.000306566
          82    -0.33512   -0.332123 0.000305052
          83     -0.3299   -0.332096  0.00030255
          84    -0.33524   -0.332134 0.000301254
          85    -0.32568   -0.332058 0.000307129
          86    -0.33304   -0.332069  0.00030377
          87    -0.33434   -0.332095 0.000301398
          88    -0.33492   -0.332127 0.000299677
          89    -0.32796   -0.332081 0.000299946
          90     -0.3331   -0.332092 0.000296827
          91    -0.33072   -0.332077 0.000293948
          92    -0.33788    -0.33214 0.000297443
          93      -0.333   -0.332149 0.000294389
          94    -0.32734   -0.332098 0.000295669
          95    -0.33254   -0.332103 0.000292594
          96    -0.33388   -0.332121 0.000290131
          97    -0.33176   -0.332118 0.000287164
          98    -0.33344   -0.332131  0.00028455
          99     -0.3389   -0.332199 0.000289774
         100    -0.33274   -0.332205 0.000286927
