#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.36638    -0.36638           0
           2    -0.37038    -0.36838  0.00141421
           3    -0.36342   -0.366727  0.00164658
           4    -0.36942     -0.3674  0.00136569
           5    -0.36542   -0.367004  0.00114853
           6    -0.36876   -0.367297 0.000993696
           7    -0.36454   -0.366903 0.000926494
           8    -0.36148   -0.366225   0.0010292
           9    -0.36394   -0.365971 0.000945644
          10    -0.36418   -0.365792 0.000867876
          11    -0.36646   -0.365853   0.0007911
          12    -0.36674   -0.365927 0.000728622
          13    -0.36414   -0.365789 0.000685414
          14     -0.3598   -0.365361   0.0007583
          15    -0.36812   -0.365545 0.000729706
          16     -0.3676   -0.365674 0.000695307
          17    -0.36984   -0.365919 0.000696259
          18     -0.3694   -0.366112 0.000683911
          19    -0.36912   -0.366271 0.000665985
          20    -0.36822   -0.366368 0.000639779
          21     -0.3688   -0.366484 0.000619706
          22     -0.3671   -0.366512  0.00059217
          23    -0.36782   -0.366569 0.000569149
          24    -0.36716   -0.366593 0.000545967
          25    -0.36526    -0.36654 0.000526727
          26    -0.36576    -0.36651 0.000507322
          27     -0.3718   -0.366706 0.000525004
          28     -0.3624   -0.366552 0.000528297
          29    -0.36734   -0.366579 0.000510778
          30    -0.36862   -0.366647 0.000498261
          31     -0.3642   -0.366568 0.000488402
          32    -0.36648   -0.366566 0.000473147
          33    -0.36682   -0.366573 0.000458872
          34    -0.37044   -0.366687 0.000459252
          35     -0.3671   -0.366699 0.000446282
          36    -0.36708   -0.366709 0.000434011
          37    -0.36656   -0.366705   0.0004223
          38    -0.36982   -0.366787 0.000419065
          39    -0.36732   -0.366801 0.000408543
          40    -0.36926   -0.366862 0.000402928
          41    -0.36994   -0.366938  0.00040003
          42    -0.37284   -0.367078 0.000414457
          43    -0.36602   -0.367053 0.000405548
          44    -0.36788   -0.367072 0.000396766
          45    -0.37134   -0.367167 0.000399123
          46     -0.3651   -0.367122 0.000392968
          47    -0.36766   -0.367134 0.000384773
          48    -0.36192   -0.367025 0.000391788
          49    -0.36476   -0.366979 0.000386509
          50    -0.36646   -0.366968 0.000378918
          51    -0.36994   -0.367027 0.000375942
          52    -0.36808   -0.367047 0.000369258
          53     -0.3631   -0.366972 0.000369724
          54    -0.36966   -0.367022 0.000366211
          55     -0.3668   -0.367018 0.000359575
          56    -0.36846   -0.367044 0.000354075
          57    -0.36018   -0.366924 0.000367771
          58     -0.3648   -0.366887 0.000363248
          59    -0.36482   -0.366852 0.000358776
          60    -0.36872   -0.366883 0.000354145
          61    -0.36976    -0.36693 0.000351466
          62    -0.36812   -0.366949 0.000346321
          63    -0.36568   -0.366929 0.000341409
          64    -0.36244   -0.366859 0.000343205
          65    -0.36366    -0.36681 0.000341435
          66    -0.36658   -0.366806  0.00033628
          67    -0.36944   -0.366846  0.00033355
          68    -0.36606   -0.366834 0.000328845
          69     -0.3647   -0.366803  0.00032553
          70    -0.36614   -0.366794 0.000321018
          71    -0.36356   -0.366748 0.000319711
          72    -0.36884   -0.366777 0.000316588
          73     -0.3697   -0.366817 0.000314773
          74    -0.36706   -0.366821 0.000310536
          75     -0.3715   -0.366883 0.000312601
          76    -0.36386   -0.366843 0.000311008
          77    -0.36896   -0.366871 0.000308181
          78    -0.36088   -0.366794 0.000313654
          79    -0.36704   -0.366797   0.0003097
          80    -0.36662   -0.366795 0.000305836
          81     -0.3699   -0.366833 0.000304454
          82    -0.36252    -0.36678 0.000305251
          83    -0.36568   -0.366767 0.000301861
          84    -0.36834   -0.366786 0.000298847
          85    -0.35882   -0.366692 0.000309678
          86    -0.36824    -0.36671 0.000306599
          87    -0.36852   -0.366731  0.00030378
          88     -0.3683   -0.366749 0.000300851
          89    -0.36216   -0.366697 0.000301856
          90    -0.36928   -0.366726 0.000299863
          91    -0.36878   -0.366749 0.000297416
          92    -0.36926   -0.366776 0.000295434
          93    -0.37192   -0.366831  0.00029739
          94     -0.3628   -0.366788 0.000297302
          95    -0.36852   -0.366807 0.000294731
          96    -0.36964   -0.366836 0.000293135
          97    -0.36332     -0.3668 0.000292346
          98    -0.36834   -0.366816 0.000289785
          99    -0.37128   -0.366861 0.000290345
         100    -0.36456   -0.366838 0.000288352
