#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.50184    -0.50184           0
           2     -0.5039    -0.50287  0.00072832
           3    -0.50614    -0.50396  0.00101382
           4    -0.50834   -0.505055  0.00121549
           5    -0.50592   -0.505228 0.000984627
           6    -0.50176    -0.50465 0.000975531
           7    -0.50626    -0.50488 0.000862857
           8    -0.50044   -0.504325 0.000916268
           9    -0.50244   -0.504116 0.000838056
          10     -0.5001   -0.503714 0.000844995
          11    -0.50318   -0.503665  0.00076957
          12    -0.50592   -0.503853 0.000728012
          13    -0.50394    -0.50386 0.000672042
          14    -0.50214   -0.503737 0.000635169
          15    -0.50424   -0.503771 0.000593709
          16     -0.5078   -0.504022 0.000607669
          17    -0.50682   -0.504187 0.000593788
          18    -0.50756   -0.504374 0.000589626
          19      -0.504   -0.504355 0.000558922
          20    -0.50822   -0.504548 0.000563399
          21    -0.50476   -0.504558 0.000536661
          22    -0.50302   -0.504488 0.000516801
          23     -0.5068   -0.504589 0.000504012
          24    -0.50192   -0.504477 0.000495125
          25    -0.50618   -0.504546 0.000479981
          26    -0.50112   -0.504414 0.000479262
          27    -0.50444   -0.504415 0.000461513
          28    -0.50366   -0.504388 0.000445817
          29    -0.50136   -0.504283 0.000442501
          30    -0.50316   -0.504246 0.000429332
          31    -0.50494   -0.504268 0.000416066
          32    -0.50596   -0.504321 0.000406409
          33    -0.50682   -0.504397 0.000401085
          34    -0.50682   -0.504468 0.000395569
          35    -0.50582   -0.504507 0.000386148
          36     -0.5055   -0.504534 0.000376406
          37     -0.5042   -0.504525 0.000366341
          38     -0.5039   -0.504509  0.00035707
          39     -0.5038   -0.504491 0.000348377
          40    -0.50532   -0.504511 0.000340284
          41    -0.50544   -0.504534 0.000332737
          42    -0.50738   -0.504602 0.000331642
          43    -0.50356   -0.504578 0.000324813
          44    -0.50194   -0.504518 0.000322916
          45    -0.50652   -0.504562  0.00031879
          46    -0.50864   -0.504651 0.000323951
          47    -0.50548   -0.504669 0.000317538
          48    -0.50076   -0.504587 0.000321194
          49    -0.50582   -0.504612 0.000315623
          50    -0.49864   -0.504493 0.000331141
          51    -0.50626   -0.504527 0.000326456
          52    -0.50476   -0.504532 0.000320209
          53    -0.50164   -0.504477 0.000318782
          54    -0.50314   -0.504453  0.00031384
          55    -0.50638   -0.504488 0.000310084
          56    -0.50332   -0.504467 0.000305247
          57    -0.50656   -0.504504 0.000302092
          58    -0.50342   -0.504485 0.000297461
          59      -0.508   -0.504544 0.000298326
          60    -0.50756   -0.504595 0.000297558
          61    -0.50714   -0.504636 0.000295591
          62    -0.50522   -0.504646 0.000290973
          63    -0.50358   -0.504629 0.000286846
          64    -0.50006   -0.504557 0.000291112
          65     -0.5027   -0.504529 0.000288033
          66    -0.50628   -0.504555 0.000284888
          67    -0.50264   -0.504527 0.000282067
          68     -0.5056   -0.504543  0.00027836
          69     -0.5001   -0.504478 0.000281673
          70    -0.50868   -0.504538 0.000283973
          71    -0.50698   -0.504573 0.000282048
          72    -0.49994   -0.504508 0.000285376
          73    -0.50182   -0.504472 0.000283833
          74    -0.50398   -0.504465 0.000280075
          75    -0.50684   -0.504497 0.000278125
          76    -0.50336   -0.504482 0.000274867
          77    -0.50854   -0.504534 0.000276305
          78     -0.5063   -0.504557 0.000273688
          79    -0.50304   -0.504538 0.000270896
          80    -0.51068   -0.504614 0.000278178
          81     -0.5053   -0.504623 0.000274872
          82    -0.50436    -0.50462 0.000271539
          83    -0.50138   -0.504581 0.000271058
          84    -0.50636   -0.504602 0.000268658
          85    -0.50194   -0.504571 0.000267316
          86    -0.50256   -0.504547 0.000265228
          87    -0.50744    -0.50458 0.000264256
          88     -0.4991   -0.504518 0.000268491
          89     -0.5077   -0.504554 0.000267844
          90    -0.50832   -0.504596 0.000268117
          91    -0.50398   -0.504589 0.000265256
          92    -0.50674   -0.504612 0.000263401
          93    -0.50686   -0.504637 0.000261675
          94    -0.50538   -0.504644 0.000259011
          95    -0.51054   -0.504707 0.000263614
          96    -0.50536   -0.504713 0.000260956
          97     -0.5037   -0.504703 0.000258475
          98    -0.50634    -0.50472 0.000256376
          99    -0.50214   -0.504694 0.000255107
         100    -0.50182   -0.504665  0.00025417
