#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.42266    -0.42266           0
           2    -0.42642    -0.42454  0.00132936
           3    -0.41932     -0.4228  0.00167446
           4    -0.43168    -0.42502   0.0022964
           5     -0.4245   -0.424916  0.00183947
           6      -0.423   -0.424597  0.00156037
           7    -0.42524   -0.424689  0.00134016
           8     -0.4216   -0.424302  0.00122699
           9    -0.42226   -0.424076  0.00111145
          10    -0.42126   -0.423794  0.00103535
          11     -0.4259   -0.423985 0.000958767
          12    -0.42326   -0.423925 0.000880773
          13    -0.42514   -0.424018 0.000817965
          14     -0.4248   -0.424074 0.000761442
          15    -0.42594   -0.424199 0.000720766
          16     -0.4259   -0.424305 0.000683517
          17     -0.4284   -0.424546 0.000684441
          18    -0.42464   -0.424551 0.000646436
          19    -0.42662    -0.42466 0.000621516
          20    -0.42968   -0.424911 0.000639117
          21    -0.42748   -0.425033 0.000620281
          22    -0.42952   -0.425237 0.000624713
          23    -0.42864   -0.425385  0.00061482
          24    -0.42984   -0.425571 0.000616586
          25    -0.42532   -0.425561 0.000592004
          26    -0.42288   -0.425458 0.000578144
          27     -0.4257   -0.425467 0.000556801
          28    -0.42514   -0.425455 0.000537037
          29    -0.42716   -0.425514 0.000521727
          30    -0.43066   -0.425685 0.000531789
          31    -0.42264   -0.425587  0.00052363
          32     -0.4253   -0.425578 0.000507343
          33    -0.42708   -0.425624 0.000494006
          34    -0.42516    -0.42561 0.000479665
          35    -0.42668   -0.425641 0.000466933
          36    -0.42402   -0.425596 0.000456128
          37    -0.42876   -0.425681 0.000451747
          38    -0.42814   -0.425746 0.000444469
          39    -0.42712   -0.425781 0.000434467
          40      -0.428   -0.425836 0.000427132
          41    -0.42852   -0.425902 0.000421699
          42    -0.42996   -0.425999 0.000422583
          43    -0.42544   -0.425986 0.000412955
          44     -0.4273   -0.426015 0.000404649
          45    -0.42868   -0.426075 0.000399965
          46    -0.42502   -0.426052 0.000391927
          47    -0.42718   -0.426076 0.000384322
          48    -0.42114   -0.425973 0.000389829
          49    -0.42254   -0.425903 0.000388118
          50    -0.42354   -0.425856 0.000383222
          51    -0.42758   -0.425889 0.000377196
          52    -0.42606   -0.425893 0.000369957
          53     -0.4218   -0.425815 0.000370948
          54    -0.43178   -0.425926 0.000380168
          55    -0.42414   -0.425893  0.00037464
          56     -0.4254   -0.425885 0.000368053
          57    -0.42518   -0.425872 0.000361804
          58     -0.4225   -0.425814 0.000360207
          59    -0.42696   -0.425834 0.000354625
          60    -0.42706   -0.425854 0.000349304
          61    -0.42824   -0.425893  0.00034576
          62    -0.42658   -0.425904 0.000340361
          63    -0.42876    -0.42595 0.000337964
          64    -0.42364   -0.425913 0.000334604
          65    -0.42364   -0.425878 0.000331279
          66    -0.42826   -0.425915 0.000328219
          67     -0.4246   -0.425895 0.000323906
          68      -0.431    -0.42597 0.000327728
          69    -0.42664    -0.42598 0.000323122
          70    -0.42496   -0.425965 0.000318834
          71    -0.42478   -0.425948  0.00031478
          72    -0.42362   -0.425916 0.000312065
          73    -0.42822   -0.425948 0.000309382
          74    -0.42398   -0.425921 0.000306342
          75    -0.42822   -0.425952 0.000303787
          76      -0.426   -0.425952  0.00029979
          77    -0.43024   -0.426008 0.000301024
          78    -0.42426   -0.425986 0.000297997
          79    -0.42426   -0.425964 0.000295025
          80     -0.4284   -0.425994 0.000292904
          81    -0.43284   -0.426079 0.000301235
          82    -0.42736   -0.426094 0.000297966
          83     -0.4238   -0.426067 0.000295656
          84    -0.42554    -0.42606 0.000292203
          85     -0.4227   -0.426021 0.000291427
          86    -0.41966   -0.425947 0.000297276
          87    -0.42808   -0.425971 0.000294869
          88    -0.42664   -0.425979 0.000291616
          89    -0.42702   -0.425991 0.000288574
          90    -0.42952    -0.42603 0.000288019
          91     -0.4272   -0.426043 0.000285141
          92    -0.42406   -0.426021 0.000282855
          93    -0.42512   -0.426012  0.00027998
          94    -0.42412   -0.425991 0.000277723
          95     -0.4275   -0.426007 0.000275253
          96    -0.42556   -0.426003 0.000272426
          97     -0.4182   -0.425922 0.000281243
          98    -0.42638   -0.425927 0.000278411
          99    -0.43122    -0.42598 0.000280686
         100    -0.42334   -0.425954 0.000279118
