#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.40862    -0.40862           0
           2    -0.40848    -0.40855 4.94975e-05
           3    -0.40052   -0.405873  0.00218574
           4    -0.41208   -0.407425  0.00211969
           5    -0.40648   -0.407236  0.00170415
           6     -0.4084    -0.40743  0.00143113
           7    -0.40562   -0.407171  0.00124982
           8    -0.40534   -0.406942  0.00111436
           9     -0.4077   -0.407027 0.000993719
          10    -0.40432   -0.406756 0.000930479
          11    -0.41146   -0.407184  0.00093903
          12    -0.40806   -0.407257 0.000863613
          13     -0.4099    -0.40746 0.000820769
          14    -0.41046   -0.407674  0.00078962
          15    -0.41112   -0.407904 0.000769668
          16    -0.40804   -0.407912  0.00072161
          17    -0.41216   -0.408162 0.000721122
          18    -0.40906   -0.408212 0.000682781
          19     -0.4103   -0.408322 0.000655628
          20     -0.4127   -0.408541 0.000658374
          21    -0.41142   -0.408678 0.000641138
          22    -0.41188   -0.408824 0.000628298
          23    -0.41172    -0.40895 0.000613471
          24    -0.40962   -0.408977 0.000588545
          25    -0.40686   -0.408893 0.000571065
          26    -0.41034   -0.408948 0.000551807
          27    -0.40844    -0.40893 0.000531691
          28    -0.40674   -0.408851 0.000518421
          29    -0.41112    -0.40893 0.000506412
          30    -0.41246   -0.409047 0.000503019
          31     -0.4053   -0.408926 0.000501107
          32    -0.40934   -0.408939 0.000485614
          33     -0.4121   -0.409035  0.00048025
          34       -0.41   -0.409064 0.000466963
          35    -0.41302   -0.409177 0.000467103
          36    -0.40584   -0.409084 0.000463232
          37    -0.41284   -0.409185 0.000461702
          38    -0.41032   -0.409215 0.000450516
          39    -0.41234   -0.409295 0.000446032
          40     -0.4149   -0.409435 0.000456359
          41     -0.4128   -0.409518 0.000452546
          42    -0.41244   -0.409587 0.000447088
          43    -0.40978   -0.409592 0.000436713
          44    -0.40652   -0.409522 0.000432332
          45    -0.40996   -0.409532 0.000422834
          46    -0.41026   -0.409547 0.000413938
          47    -0.41158   -0.409591 0.000407384
          48    -0.40686   -0.409534 0.000402849
          49    -0.40784   -0.409499 0.000396108
          50    -0.40808   -0.409471 0.000389202
          51    -0.41286   -0.409537 0.000387202
          52    -0.40884   -0.409524 0.000379988
          53     -0.4051    -0.40944 0.000381876
          54    -0.41434   -0.409531 0.000385432
          55    -0.40856   -0.409513 0.000378829
          56    -0.41006   -0.409523  0.00037219
          57    -0.40824   -0.409501  0.00036634
          58    -0.40698   -0.409457 0.000362593
          59    -0.40872   -0.409445 0.000356662
          60    -0.41152   -0.409479 0.000352391
          61    -0.41362   -0.409547 0.000353091
          62      -0.411   -0.409571 0.000348173
          63     -0.4096   -0.409571 0.000342647
          64    -0.40478   -0.409496 0.000345374
          65    -0.40498   -0.409427 0.000346979
          66    -0.40646   -0.409382 0.000344621
          67     -0.4094   -0.409382 0.000339478
          68    -0.41236   -0.409426 0.000337298
          69    -0.40804   -0.409406 0.000333007
          70    -0.41018   -0.409417 0.000328434
          71     -0.4053   -0.409359 0.000328886
          72    -0.40772   -0.409336 0.000325105
          73    -0.41018   -0.409348 0.000320857
          74     -0.4083   -0.409334 0.000316834
          75     -0.4124   -0.409374 0.000315236
          76    -0.40652   -0.409337 0.000313318
          77    -0.41198   -0.409371 0.000311123
          78    -0.40524   -0.409318  0.00031161
          79    -0.40756   -0.409296 0.000308459
          80     -0.4126   -0.409337 0.000307356
          81     -0.4128    -0.40938  0.00030652
          82    -0.41068   -0.409396 0.000303192
          83    -0.40704   -0.409367 0.000300865
          84     -0.4098   -0.409373 0.000297327
          85    -0.40686   -0.409343 0.000295295
          86    -0.40558   -0.409299 0.000295085
          87    -0.41092   -0.409318 0.000292281
          88    -0.41232   -0.409352 0.000290944
          89    -0.40554   -0.409309  0.00029081
          90    -0.41074   -0.409325 0.000288013
          91    -0.40862   -0.409317 0.000284953
          92     -0.4071   -0.409293 0.000282873
          93    -0.41056   -0.409307 0.000280159
          94    -0.40722   -0.409285 0.000278057
          95    -0.41182   -0.409311 0.000276407
          96    -0.40752   -0.409293 0.000274157
          97    -0.40452   -0.409244 0.000275711
          98     -0.4099    -0.40925 0.000272979
          99    -0.41304   -0.409288 0.000272892
         100     -0.4068   -0.409264 0.000271296
