#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.32144    -0.32144           0
           2    -0.32344    -0.32244 0.000707107
           3    -0.32082     -0.3219 0.000645463
           4     -0.3232   -0.322225 0.000559972
           5    -0.31712   -0.321204  0.00101717
           6    -0.32402   -0.321673 0.000949768
           7    -0.32118   -0.321603 0.000816697
           8    -0.31926    -0.32131 0.000765319
           9     -0.3166   -0.320787 0.000840376
          10    -0.32066   -0.320774 0.000756434
          11    -0.32206   -0.320891 0.000696643
          12    -0.31938   -0.320765 0.000649868
          13    -0.32234   -0.320886 0.000611067
          14     -0.3182   -0.320694 0.000596782
          15    -0.32264   -0.320824  0.00057092
          16    -0.32166   -0.320876 0.000537623
          17    -0.32296   -0.320999 0.000519783
          18    -0.32428   -0.321181 0.000521892
          19    -0.32314   -0.321284 0.000504505
          20    -0.32556   -0.321498 0.000522618
          21    -0.32662   -0.321742 0.000551719
          22    -0.31928    -0.32163  0.00053787
          23    -0.32156   -0.321627 0.000514493
          24     -0.3201   -0.321563 0.000496974
          25    -0.32132   -0.321554  0.00047719
          26     -0.3204   -0.321509 0.000460895
          27     -0.3257   -0.321664 0.000469233
          28    -0.31926   -0.321579 0.000460265
          29    -0.32024   -0.321532 0.000446702
          30    -0.32504   -0.321649 0.000446851
          31     -0.3183   -0.321541 0.000445307
          32     -0.3212   -0.321531 0.000431519
          33    -0.32136   -0.321525 0.000418474
          34     -0.3249   -0.321625  0.00041777
          35     -0.3238   -0.321687  0.00041043
          36    -0.32122   -0.321674 0.000399234
          37     -0.3191   -0.321604 0.000394458
          38      -0.324   -0.321667 0.000389083
          39    -0.32066   -0.321642 0.000379963
          40    -0.33036   -0.321859 0.000428443
          41    -0.32416   -0.321916 0.000421651
          42      -0.323   -0.321941 0.000412402
          43    -0.32106   -0.321921  0.00040332
          44     -0.3212   -0.321905 0.000394486
          45    -0.32128   -0.321891 0.000385964
          46    -0.31876   -0.321823 0.000383527
          47     -0.3237   -0.321863 0.000377441
          48     -0.3183   -0.321788 0.000376804
          49    -0.32186    -0.32179 0.000369117
          50    -0.32036   -0.321761 0.000362841
          51    -0.32592   -0.321843 0.000364775
          52    -0.32462   -0.321896 0.000361649
          53     -0.3201   -0.321862 0.000356409
          54    -0.32138   -0.321853 0.000349921
          55    -0.31672    -0.32176 0.000355788
          56    -0.32026   -0.321733 0.000350442
          57    -0.31652   -0.321642 0.000356029
          58    -0.31892   -0.321595 0.000352969
          59      -0.323   -0.321619 0.000347789
          60    -0.32276   -0.321638 0.000342513
          61    -0.32454   -0.321685 0.000340186
          62    -0.32256   -0.321699 0.000334992
          63    -0.32016   -0.321675 0.000330564
          64    -0.31738   -0.321608 0.000332141
          65    -0.32034   -0.321588 0.000327604
          66    -0.32346   -0.321617 0.000323865
          67    -0.32332   -0.321642 0.000320028
          68    -0.32346   -0.321669 0.000316436
          69    -0.31982   -0.321642 0.000312982
          70     -0.3212   -0.321636 0.000308575
          71    -0.32124    -0.32163 0.000304279
          72    -0.32374   -0.321659 0.000301461
          73    -0.32422   -0.321695 0.000299365
          74     -0.3228   -0.321709 0.000295692
          75    -0.32474    -0.32175 0.000294497
          76    -0.31956   -0.321721 0.000292028
          77    -0.32348   -0.321744 0.000289128
          78    -0.31886   -0.321707 0.000287775
          79    -0.32566   -0.321757  0.00028845
          80    -0.32102   -0.321748 0.000284992
          81    -0.32576   -0.321797 0.000285746
          82    -0.32602   -0.321849 0.000286864
          83    -0.31986   -0.321825 0.000284406
          84    -0.32246   -0.321832 0.000281121
          85    -0.31642   -0.321769 0.000284934
          86    -0.32028   -0.321751 0.000282146
          87    -0.32338    -0.32177 0.000279523
          88    -0.32264    -0.32178 0.000276522
          89    -0.31766   -0.321734 0.000277263
          90    -0.32448   -0.321764 0.000275856
          91    -0.32034   -0.321749 0.000273268
          92    -0.32626   -0.321798 0.000274662
          93     -0.3212   -0.321791 0.000271784
          94    -0.31616   -0.321731 0.000275416
          95    -0.32232   -0.321737 0.000272587
          96    -0.32504   -0.321772 0.000271909
          97    -0.31806   -0.321734 0.000271785
          98    -0.32324   -0.321749 0.000269446
          99    -0.32542   -0.321786 0.000269264
         100    -0.32168   -0.321785 0.000266574
