#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.55234    -0.55234           0
           2    -0.55536    -0.55385  0.00106773
           3     -0.5579     -0.5552  0.00131213
           4     -0.5573   -0.555725  0.00108405
           5     -0.5555    -0.55568 0.000868175
           6    -0.55376    -0.55536 0.000780228
           7    -0.55438    -0.55522 0.000681211
           8    -0.54858    -0.55439 0.000978813
           9    -0.55032   -0.553938 0.000968906
          10     -0.5511   -0.553654 0.000912627
          11    -0.55236   -0.553536 0.000837208
          12     -0.5556   -0.553708 0.000784904
          13    -0.55562   -0.553855 0.000738174
          14    -0.55452   -0.553903 0.000686972
          15    -0.55344   -0.553872 0.000641866
          16    -0.55502   -0.553944 0.000605746
          17    -0.55606   -0.554068 0.000582765
          18    -0.55796   -0.554284 0.000589133
          19    -0.55584   -0.554366 0.000563786
          20     -0.5558   -0.554438 0.000540135
          21     -0.5543   -0.554431 0.000514454
          22    -0.55548   -0.554479 0.000493273
          23    -0.55866   -0.554661 0.000504209
          24    -0.55138   -0.554524  0.00050139
          25     -0.5562   -0.554591 0.000485794
          26     -0.5496   -0.554399 0.000503614
          27     -0.5487   -0.554188 0.000527345
          28    -0.55692   -0.554286 0.000517458
          29    -0.55418   -0.554282 0.000499628
          30    -0.55094   -0.554171 0.000495238
          31    -0.55732   -0.554272 0.000489571
          32    -0.55882   -0.554414  0.00049447
          33    -0.55554   -0.554448 0.000480661
          34    -0.55858    -0.55457 0.000481639
          35    -0.55674   -0.554632 0.000471851
          36    -0.55246   -0.554572 0.000462586
          37    -0.55324   -0.554536 0.000451481
          38     -0.5576   -0.554616 0.000446744
          39    -0.55078   -0.554518 0.000445987
          40    -0.55282   -0.554475 0.000436853
          41    -0.55646   -0.554524 0.000428871
          42    -0.55204   -0.554465 0.000422718
          43    -0.55048   -0.554372 0.000422923
          44     -0.5472   -0.554209 0.000443612
          45    -0.55718   -0.554275 0.000438639
          46     -0.5571   -0.554337 0.000433381
          47     -0.5539   -0.554327  0.00042426
          48    -0.55444    -0.55433 0.000415427
          49     -0.5527   -0.554296 0.000408278
          50    -0.55484   -0.554307 0.000400257
          51    -0.55824   -0.554384 0.000399769
          52     -0.5539   -0.554375 0.000392189
          53    -0.55342   -0.554357 0.000385203
          54    -0.55502   -0.554369 0.000378265
          55    -0.55272   -0.554339 0.000372575
          56    -0.55506   -0.554352 0.000366144
          57     -0.5571     -0.5544  0.00036288
          58    -0.55528   -0.554416  0.00035694
          59     -0.5549   -0.554424 0.000350985
          60    -0.55864   -0.554494 0.000352099
          61    -0.55594   -0.554518 0.000347124
          62    -0.55636   -0.554547 0.000342795
          63     -0.5554   -0.554561 0.000337621
          64    -0.55306   -0.554537 0.000333159
          65    -0.55176   -0.554495 0.000330762
          66    -0.55832   -0.554553  0.00033079
          67    -0.55186   -0.554513 0.000328285
          68    -0.55346   -0.554497 0.000323822
          69     -0.5556   -0.554513 0.000319523
          70    -0.56024   -0.554595 0.000325264
          71    -0.55464   -0.554595 0.000320683
          72    -0.54754   -0.554497 0.000330863
          73    -0.55538    -0.55451 0.000326551
          74    -0.54988   -0.554447 0.000328077
          75    -0.55608   -0.554469 0.000324424
          76    -0.55264   -0.554445 0.000321047
          77    -0.55526   -0.554455 0.000317052
          78    -0.55288   -0.554435  0.00031363
          79    -0.55372   -0.554426  0.00030979
          80    -0.55412   -0.554422 0.000305941
          81    -0.55516   -0.554431   0.0003023
          82    -0.55924    -0.55449 0.000304248
          83     -0.5511   -0.554449 0.000303311
          84    -0.55428   -0.554447 0.000299707
          85    -0.54928   -0.554386 0.000302283
          86     -0.5563   -0.554409 0.000299586
          87     -0.5591   -0.554463 0.000300957
          88    -0.55262   -0.554442 0.000298264
          89     -0.5565   -0.554465 0.000295808
          90    -0.55674    -0.55449   0.0002936
          91    -0.55736   -0.554522 0.000292063
          92    -0.55272   -0.554502 0.000289544
          93    -0.55706   -0.554529 0.000287734
          94    -0.55678   -0.554553 0.000285667
          95    -0.55904   -0.554601 0.000286537
          96    -0.55096   -0.554563 0.000286051
          97    -0.54976   -0.554513 0.000287355
          98    -0.55304   -0.554498 0.000284816
          99    -0.55412   -0.554494 0.000281965
         100     -0.5544   -0.554493 0.000279147
