#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.35464    -0.35464           0
           2    -0.35524    -0.35494 0.000212132
           3    -0.35128    -0.35372  0.00100611
           4    -0.35534   -0.354125 0.000832117
           5    -0.35294   -0.353888  0.00069863
           6    -0.36036   -0.354967  0.00114392
           7    -0.35332   -0.354731   0.0010044
           8    -0.35108   -0.354275 0.000977067
           9    -0.34596   -0.353351  0.00123005
          10    -0.35226   -0.353242  0.00111188
          11    -0.35232   -0.353158  0.00101395
          12    -0.34984   -0.352882 0.000966424
          13    -0.35174   -0.352794 0.000896065
          14    -0.35152   -0.352703 0.000836667
          15    -0.35496   -0.352853 0.000794306
          16    -0.35426   -0.352941 0.000749511
          17    -0.35858   -0.353273  0.00077535
          18    -0.35618   -0.353434 0.000748907
          19    -0.35622   -0.353581 0.000723699
          20    -0.35536    -0.35367 0.000692958
          21     -0.3564     -0.3538 0.000672044
          22    -0.35408   -0.353813 0.000641617
          23    -0.35506   -0.353867 0.000616008
          24    -0.35346    -0.35385 0.000590574
          25    -0.35404   -0.353858    0.000567
          26    -0.35328   -0.353835 0.000545627
          27    -0.36042   -0.354079 0.000577354
          28    -0.35116   -0.353975 0.000566069
          29    -0.35398   -0.353975  0.00054655
          30    -0.35568   -0.354032 0.000531277
          31    -0.35084   -0.353929 0.000524023
          32    -0.35346   -0.353914 0.000507852
          33    -0.35378    -0.35391 0.000492479
          34    -0.35704   -0.354002 0.000486521
          35    -0.35824   -0.354123 0.000487453
          36    -0.35366   -0.354111 0.000474082
          37    -0.35432   -0.354116 0.000461303
          38    -0.35734   -0.354201 0.000456898
          39    -0.35582   -0.354243 0.000447064
          40    -0.35894    -0.35436 0.000451048
          41    -0.35844    -0.35446 0.000450891
          42    -0.35936   -0.354576 0.000455002
          43     -0.3533   -0.354547 0.000445387
          44      -0.355   -0.354557 0.000435384
          45    -0.35932   -0.354663 0.000438387
          46    -0.35556   -0.354682  0.00042929
          47     -0.3554   -0.354697 0.000420428
          48     -0.3494   -0.354587 0.000425908
          49    -0.35272   -0.354549 0.000418917
          50    -0.35614   -0.354581 0.000411746
          51    -0.35478   -0.354585 0.000403691
          52    -0.35642    -0.35462 0.000397467
          53    -0.35098   -0.354551 0.000395857
          54    -0.35592   -0.354577 0.000389337
          55    -0.35316   -0.354551 0.000383109
          56    -0.35452    -0.35455 0.000376268
          57    -0.34772   -0.354431  0.00038828
          58    -0.35262   -0.354399 0.000382838
          59    -0.35462   -0.354403 0.000376368
          60    -0.35598   -0.354429 0.000371011
          61    -0.35842   -0.354495 0.000370652
          62    -0.35472   -0.354498 0.000364692
          63    -0.35524    -0.35451 0.000359093
          64    -0.35008   -0.354441 0.000360092
          65    -0.35302   -0.354419 0.000355215
          66     -0.3562   -0.354446 0.000350856
          67      -0.355   -0.354454 0.000345717
          68    -0.35316   -0.354435 0.000341157
          69    -0.35324   -0.354418 0.000336652
          70    -0.35498   -0.354426 0.000331938
          71    -0.35068   -0.354373  0.00033143
          72    -0.35786   -0.354422 0.000330346
          73    -0.35742   -0.354463 0.000328364
          74    -0.35604   -0.354484 0.000324617
          75     -0.3589   -0.354543 0.000325585
          76    -0.35174   -0.354506 0.000323383
          77    -0.35508   -0.354514 0.000319269
          78    -0.34886   -0.354441 0.000323299
          79    -0.35656   -0.354468 0.000320317
          80     -0.3535   -0.354456 0.000316542
          81    -0.35838   -0.354504 0.000316319
          82    -0.35342   -0.354491 0.000312738
          83    -0.35446   -0.354491  0.00030897
          84     -0.3576   -0.354528 0.000307502
          85    -0.34806   -0.354452 0.000313156
          86    -0.35746   -0.354487 0.000311463
          87    -0.35844   -0.354532  0.00031118
          88    -0.35604   -0.354549 0.000308116
          89    -0.35084   -0.354507 0.000307459
          90    -0.35594   -0.354523 0.000304455
          91    -0.35298   -0.354506 0.000301581
          92     -0.3583   -0.354548 0.000301109
          93    -0.35596   -0.354563 0.000298254
          94    -0.35264   -0.354542 0.000295782
          95    -0.35314   -0.354528 0.000293036
          96    -0.35684   -0.354552 0.000290972
          97    -0.35164   -0.354522 0.000289517
          98     -0.3557   -0.354534 0.000286812
          99    -0.35738   -0.354562 0.000285352
         100    -0.35366   -0.354553 0.000282641
