#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.64824    -0.64824           0
           2    -0.64434    -0.64629  0.00137886
           3    -0.64538   -0.645987 0.000952019
           4    -0.65166   -0.647405  0.00142076
           5    -0.64766   -0.647456  0.00113753
           6    -0.64344   -0.646787   0.0011278
           7    -0.64722   -0.646849 0.000968381
           8    -0.64484   -0.646597 0.000879278
           9    -0.64546   -0.646471 0.000790612
          10     -0.6426   -0.646084 0.000800734
          11    -0.64748   -0.646211 0.000737928
          12     -0.6463   -0.646218 0.000676471
          13    -0.64574   -0.646182 0.000625435
          14    -0.64556   -0.646137 0.000582335
          15    -0.64646   -0.646159  0.00054391
          16    -0.64876   -0.646321 0.000533662
          17    -0.64544   -0.646269 0.000504782
          18    -0.65194   -0.646584 0.000566579
          19    -0.64618   -0.646563 0.000537158
          20    -0.64326   -0.646398 0.000535089
          21    -0.64174   -0.646176 0.000553676
          22    -0.64742   -0.646233 0.000531388
          23     -0.6517    -0.64647 0.000558928
          24    -0.64384   -0.646361  0.00054628
          25    -0.64828   -0.646438 0.000529795
          26    -0.64372   -0.646333 0.000519627
          27    -0.64786    -0.64639 0.000503449
          28      -0.648   -0.646447 0.000488743
          29    -0.64562   -0.646419 0.000472721
          30    -0.64624   -0.646413 0.000457001
          31     -0.6491   -0.646499 0.000450406
          32    -0.64436   -0.646432 0.000441265
          33    -0.65272   -0.646623  0.00046722
          34    -0.64838   -0.646675 0.000456327
          35     -0.6494   -0.646753 0.000449883
          36    -0.64488   -0.646701 0.000440383
          37    -0.64632    -0.64669 0.000428601
          38     -0.6454   -0.646656 0.000418665
          39    -0.64308   -0.646565 0.000417852
          40    -0.64828   -0.646607   0.0004096
          41    -0.64668   -0.646609 0.000399614
          42    -0.64628   -0.646601 0.000390176
          43    -0.64566    -0.64658 0.000381716
          44    -0.64196   -0.646475  0.00038721
          45    -0.64624   -0.646469  0.00037864
          46     -0.6536   -0.646624 0.000400887
          47     -0.6461   -0.646613 0.000392512
          48    -0.64634   -0.646607 0.000384376
          49    -0.64482   -0.646571 0.000378259
          50    -0.64096   -0.646459 0.000386982
          51    -0.65028   -0.646534  0.00038658
          52     -0.6518   -0.646635 0.000392187
          53    -0.64258   -0.646558 0.000392179
          54     -0.6447   -0.646524 0.000386424
          55    -0.64832   -0.646557 0.000380775
          56    -0.64718   -0.646568 0.000374138
          57    -0.64662   -0.646569 0.000367575
          58    -0.64476   -0.646538 0.000362558
          59    -0.64416   -0.646497 0.000358646
          60    -0.65004   -0.646556 0.000357496
          61    -0.64744   -0.646571 0.000351929
          62    -0.64874   -0.646606 0.000347987
          63     -0.6458   -0.646593 0.000342698
          64    -0.64962    -0.64664 0.000340592
          65    -0.64252   -0.646577   0.0003412
          66    -0.64726   -0.646587 0.000336187
          67    -0.64196   -0.646518 0.000338189
          68    -0.64218   -0.646454  0.00033918
          69      -0.646   -0.646448 0.000334328
          70     -0.6492   -0.646487 0.000331856
          71     -0.6485   -0.646515  0.00032839
          72    -0.64232   -0.646457 0.000328959
          73    -0.64892   -0.646491 0.000326178
          74    -0.64176   -0.646427 0.000327975
          75    -0.64996   -0.646474 0.000326968
          76    -0.63952   -0.646383 0.000335225
          77    -0.64636   -0.646382 0.000330871
          78    -0.64384    -0.64635 0.000328231
          79    -0.64566   -0.646341 0.000324192
          80    -0.64854   -0.646368 0.000321303
          81    -0.64508   -0.646353  0.00031773
          82    -0.64844   -0.646378 0.000314873
          83     -0.6423   -0.646329 0.000314889
          84    -0.64898    -0.64636 0.000312718
          85    -0.64716    -0.64637 0.000309181
          86    -0.64754   -0.646383 0.000305885
          87    -0.65418   -0.646473 0.000315223
          88    -0.64992   -0.646512 0.000314065
          89    -0.64632    -0.64651 0.000310544
          90    -0.64778   -0.646524 0.000307414
          91     -0.6451   -0.646509 0.000304433
          92     -0.6485    -0.64653 0.000301893
          93    -0.64572   -0.646522 0.000298772
          94    -0.64396   -0.646494 0.000296834
          95    -0.64538   -0.646483 0.000293941
          96    -0.64786   -0.646497 0.000291229
          97     -0.6466   -0.646498 0.000288229
          98    -0.64392   -0.646472 0.000286486
          99    -0.64024   -0.646409 0.000290425
         100    -0.64456    -0.64639 0.000288108
