#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.46052    -0.46052           0
           2    -0.46368     -0.4621  0.00111723
           3    -0.46098   -0.461727 0.000804782
           4    -0.46622    -0.46285  0.00114487
           5    -0.46208   -0.462696 0.000926195
           6    -0.46042   -0.462317  0.00084595
           7    -0.46338   -0.462469 0.000738613
           8     -0.4572    -0.46181 0.000892854
           9    -0.46146   -0.461771 0.000794494
          10    -0.45688   -0.461282 0.000852406
          11     -0.4608   -0.461238  0.00077604
          12     -0.4623   -0.461327 0.000716397
          13    -0.46022   -0.461242 0.000666328
          14    -0.46026   -0.461171  0.00062241
          15    -0.46376   -0.461344 0.000604367
          16     -0.4616    -0.46136 0.000566806
          17    -0.46204     -0.4614 0.000534874
          18    -0.46476   -0.461587 0.000536744
          19     -0.4581   -0.461403 0.000538952
          20    -0.46452   -0.461559 0.000534061
          21    -0.46524   -0.461734 0.000536624
          22     -0.4639   -0.461833 0.000521184
          23     -0.4625   -0.461862  0.00049933
          24    -0.46192   -0.461864 0.000478531
          25    -0.46294   -0.461907  0.00046132
          26     -0.4604   -0.461849 0.000447205
          27     -0.4606   -0.461803 0.000433028
          28    -0.46344   -0.461861 0.000421491
          29    -0.46074   -0.461823 0.000408727
          30    -0.46372   -0.461886 0.000399966
          31    -0.45896   -0.461792 0.000398045
          32     -0.4662   -0.461929 0.000408751
          33    -0.46612   -0.462056 0.000415623
          34    -0.46248   -0.462069 0.000403585
          35    -0.46558   -0.462169  0.00040433
          36      -0.465   -0.462248 0.000400672
          37    -0.46348   -0.462281 0.000391225
          38    -0.46488   -0.462349 0.000386862
          39    -0.46256   -0.462355  0.00037698
          40    -0.46454   -0.462409 0.000371492
          41      -0.461   -0.462375 0.000364019
          42    -0.46424    -0.46242 0.000358049
          43    -0.46078   -0.462381 0.000351747
          44     -0.4619    -0.46237 0.000343923
          45    -0.46552    -0.46244 0.000343328
          46    -0.46476   -0.462491 0.000339547
          47    -0.45848   -0.462406 0.000342879
          48    -0.45776   -0.462309 0.000349127
          49    -0.46148   -0.462292 0.000342412
          50    -0.46016   -0.462249 0.000338208
          51    -0.46602   -0.462323 0.000339562
          52     -0.4632    -0.46234  0.00033345
          53    -0.46162   -0.462326 0.000327435
          54    -0.46438   -0.462364 0.000323573
          55    -0.45986   -0.462319 0.000320877
          56    -0.46356   -0.462341 0.000315912
          57    -0.46488   -0.462386 0.000313494
          58    -0.45782   -0.462307 0.000317818
          59    -0.46294   -0.462318 0.000312613
          60    -0.46292   -0.462328 0.000307564
          61    -0.46576   -0.462384 0.000307625
          62    -0.46152    -0.46237 0.000302979
          63    -0.46382   -0.462393 0.000299043
          64    -0.45716   -0.462311 0.000305344
          65    -0.46204   -0.462307 0.000300675
          66    -0.46138   -0.462293 0.000296447
          67    -0.46308   -0.462305 0.000292255
          68    -0.46516   -0.462347 0.000290958
          69    -0.46142   -0.462333 0.000287051
          70    -0.46524   -0.462375 0.000285938
          71    -0.46272    -0.46238 0.000281952
          72    -0.45708   -0.462306 0.000287484
          73    -0.46052   -0.462282 0.000284585
          74     -0.4628   -0.462289 0.000280825
          75     -0.4641   -0.462313 0.000278118
          76    -0.45874   -0.462266 0.000278403
          77    -0.46514   -0.462303 0.000277278
          78    -0.46096   -0.462286 0.000274258
          79    -0.46104    -0.46227 0.000271239
          80    -0.46698   -0.462329 0.000274163
          81    -0.46522   -0.462365 0.000273092
          82    -0.46424   -0.462388 0.000270718
          83    -0.45956   -0.462353 0.000269591
          84    -0.46434   -0.462377 0.000267417
          85    -0.46032   -0.462353 0.000265364
          86    -0.46236   -0.462353 0.000262278
          87    -0.46444   -0.462377 0.000260358
          88    -0.46292   -0.462383 0.000257472
          89     -0.4628   -0.462388 0.000254622
          90     -0.4677   -0.462447 0.000258544
          91       -0.46    -0.46242 0.000257097
          92    -0.46426    -0.46244 0.000255079
          93    -0.45964    -0.46241 0.000254107
          94    -0.46002   -0.462384 0.000252672
          95    -0.46506   -0.462413 0.000251577
          96    -0.46148   -0.462403 0.000249144
          97     -0.4584   -0.462362  0.00024997
          98    -0.46486   -0.462387 0.000248716
          99    -0.46386   -0.462402 0.000246648
         100    -0.46102   -0.462388 0.000244569
